function, G, width, depth, run, loss, mse, l2
f2, 5, 4, 3, 4, 0.001695636659860611, 0.003619903465732932, 0.019152378663420677
f2, 5, 4, 3, 5, 0.0005000362871214747, 0.0009726464631967247, 0.010945412330329418
f2, 5, 8, 3, 1, 9.210668940795586e-05, 0.00020733970450237393, 0.005124310962855816
f2, 5, 8, 3, 2, 7.583213300677016e-05, 0.00012921930465381593, 0.00437829690054059
f2, 5, 8, 3, 3, 7.736916450085118e-05, 0.00012884303578175604, 0.004473292268812656
f2, 5, 8, 3, 4, 0.00017754641885403544, 0.0003723593836184591, 0.006565968040376902
f2, 5, 8, 3, 5, 0.0002744275552686304, 0.000599701190367341, 0.008146758191287518
f2, 5, 16, 3, 1, 2.4958453650469892e-05, 3.890521475113928e-05, 0.002570308279246092
f2, 5, 16, 3, 2, 5.486621375894174e-05, 6.99919619364664e-05, 0.0033144920598715544
f2, 5, 16, 3, 3, 3.389003177289851e-05, 4.658552643377334e-05, 0.002915668301284313
f2, 5, 16, 3, 4, 4.276620893506333e-05, 6.455177208408713e-05, 0.0033355550840497017
f2, 5, 16, 3, 5, 4.1533716284902766e-05, 8.576706022722647e-05, 0.003471755189821124
f2, 5, 32, 3, 1, 0.00018046809418592602, 0.00010692674550227821, 0.0039459955878555775
f2, 5, 32, 3, 2, 0.0001774395495885983, 0.00015060890291351825, 0.005577950272709131
f2, 5, 32, 3, 3, 1.5784076822455972e-05, 2.4995453713927418e-05, 0.0019454495050013065
f2, 5, 32, 3, 4, 3.2842497603269294e-05, 6.437302363337949e-05, 0.0029582136776298285
f2, 5, 32, 3, 5, 1.616461668163538e-05, 3.068494697799906e-05, 0.0021559775341302156
f2, 5, 64, 3, 1, 0.000588832248467952, 0.0008202617173083127, 0.0128281619399786
f2, 5, 64, 3, 2, 0.0004391129477880895, 0.000638340599834919, 0.010699892416596413
f2, 5, 64, 3, 3, 2.2438851374317892e-05, 2.5839111913228408e-05, 0.0022250080946832895
f2, 5, 64, 3, 4, 2.3968390451045707e-05, 3.200394712621346e-05, 0.002299888525158167
f2, 5, 64, 3, 5, 0.00039813102921471, 0.0007969063590280712, 0.011962699703872204
f2, 5, 2, 4, 1, 0.004078293684870005, 0.00694823544472456, 0.02839992381632328
f2, 5, 2, 4, 2, 0.004450317472219467, 0.0082529466599226, 0.03043176606297493
f2, 5, 2, 4, 3, 0.012500103563070297, 0.01807372458279133, 0.05071888864040375
f2, 5, 2, 4, 4, 0.014668384566903114, 0.021701594814658165, 0.05463773384690285
f2, 5, 2, 4, 5, 0.00022274423099588603, 0.0003363131545484066, 0.007232603617012501
f2, 5, 4, 4, 1, 0.0022254467476159334, 0.0044735632836818695, 0.0217930655926466
f2, 5, 4, 4, 2, 0.00024698328343220055, 0.0003528449742589146, 0.007285819388926029
f2, 5, 4, 4, 3, 0.0008635133854113519, 0.002021558815613389, 0.014093172736465931
f2, 5, 4, 4, 4, 0.0016481016064062715, 0.0034799547865986824, 0.01858760416507721
f2, 5, 4, 4, 5, 0.00032989628380164504, 0.0005718715256080031, 0.008985566906630993
f2, 5, 8, 4, 1, 0.00047865716624073684, 0.0006265711854211986, 0.009480444714426994
f2, 5, 8, 4, 2, 5.0591552280820906e-05, 7.866902888054028e-05, 0.003556347219273448
f2, 5, 8, 4, 3, 0.00031960781780071557, 0.0007834676653146744, 0.008992163464426994
f2, 5, 8, 4, 4, 0.00013239553663879633, 0.00031590016442351043, 0.006022647488862276
f2, 5, 8, 4, 5, 9.594477887731045e-05, 0.00019650947069749236, 0.005300608929246664
f2, 5, 16, 4, 1, 2.149462488887366e-05, 2.5750974600668997e-05, 0.002185797318816185
f2, 5, 16, 4, 2, 0.00021203499636612833, 0.0002641047758515924, 0.006954059936106205
f2, 5, 16, 4, 3, 3.6071145586902276e-05, 4.7284007450798526e-05, 0.0029544951394200325
f2, 5, 16, 4, 4, 4.953125971951522e-05, 6.350550393108279e-05, 0.00315235648304224
f2, 5, 16, 4, 5, 0.0005060863913968205, 0.00016255724767688662, 0.004691189154982567
f2, 5, 32, 4, 1, 1.9489389160298742e-05, 3.938379813916981e-05, 0.002339406404644251
f2, 5, 32, 4, 2, 0.00043920305324718356, 0.00044048004201613367, 0.009336809627711773
f2, 5, 32, 4, 3, 0.00028532985015772283, 0.00033018880640156567, 0.007518547121435404
f2, 5, 32, 4, 4, 2.4811663024593145e-05, 4.3989275582134724e-05, 0.0024997468572109938
f2, 5, 32, 4, 5, 0.005685708951205015, 0.000781638955231756, 0.012261037714779377
f2, 5, 64, 4, 1, 2.8237776859896258e-05, 3.7388395867310464e-05, 0.002563824411481619
f2, 5, 64, 4, 2, 2.090667112497613e-05, 2.9937400540802628e-05, 0.002243828261271119
f2, 5, 64, 4, 3, 0.005316282156854868, 0.005994024220854044, 0.03351050242781639
f2, 5, 64, 4, 4, 0.002670876681804657, 0.00043321496923454106, 0.009113404899835587
f2, 5, 64, 4, 5, 2.141703589586541e-05, 3.027721140824724e-05, 0.002283836016431451
f2, 10, 2, 1, 1, 0.0077069890685379505, 0.011187027208507061, 0.03952675685286522
f2, 10, 2, 1, 2, 0.002571913180872798, 0.004261909518390894, 0.022821810096502304
f2, 10, 2, 1, 3, 0.0016352555248886347, 0.0018066344782710075, 0.018119486048817635
f2, 10, 2, 1, 4, 0.012445486150681973, 0.01506802812218666, 0.0483219213783741
f2, 10, 2, 1, 5, 0.007403929252177477, 0.011773398146033287, 0.03901685029268265
f2, 10, 4, 1, 1, 0.000631289032753557, 0.0009824258740991354, 0.011578126810491085
f2, 10, 4, 1, 2, 0.0005754447192884982, 0.000922337407246232, 0.01134046446532011
f2, 10, 4, 1, 3, 0.00028538453625515103, 0.0004423995560500771, 0.008219840936362743
f2, 10, 4, 1, 4, 0.0008234681445173919, 0.0008799064089544117, 0.013062529265880585
f2, 10, 4, 1, 5, 0.0010385476052761078, 0.001649052370339632, 0.015020068734884262
f2, 10, 8, 1, 1, 0.0002513713261578232, 0.00030955541296862066, 0.007345987018197775
f2, 10, 8, 1, 2, 0.00031346286414191127, 0.0005189122166484594, 0.008602059446275234
f2, 10, 8, 1, 3, 0.0001582819240866229, 0.00024769085575826466, 0.006127215921878815
f2, 10, 8, 1, 4, 0.00013152262545190752, 0.0002032039628829807, 0.00560744060203433
f2, 10, 8, 1, 5, 6.535471038660035e-05, 6.315657083177939e-05, 0.0037134308367967606
f2, 10, 16, 1, 1, 5.603846148005687e-05, 6.866203329991549e-05, 0.003477344522252679
f2, 10, 16, 1, 2, 3.3903310395544395e-05, 3.761257903533988e-05, 0.002682559657841921
f2, 10, 16, 1, 3, 8.696664008311927e-05, 0.00011471773177618161, 0.0044752550311386585
f2, 10, 16, 1, 4, 0.00013170225429348648, 0.0001523471437394619, 0.005296709947288036
f2, 10, 16, 1, 5, 0.00011715455184457824, 0.0001512331800768152, 0.005032897461205721
f2, 10, 32, 1, 1, 3.1980911444406956e-05, 4.36613590863999e-05, 0.0026740836910903454
f2, 10, 32, 1, 2, 2.3516928195022047e-05, 2.91783653665334e-05, 0.0023022519890218973
f2, 10, 32, 1, 3, 4.390390677144751e-05, 4.8395260819233954e-05, 0.003051619976758957
f2, 10, 32, 1, 4, 3.1818897696211934e-05, 4.186543810646981e-05, 0.0028155215550214052
f2, 10, 32, 1, 5, 4.975613410351798e-05, 5.688776946044527e-05, 0.0034011672250926495
f2, 10, 64, 1, 1, 1.3146338460501283e-05, 1.6067875549197197e-05, 0.0017411126755177975
f2, 10, 64, 1, 2, 1.0792748980748001e-05, 1.3414007298706565e-05, 0.0015473945531994104
f2, 10, 64, 1, 3, 1.1713700587279163e-05, 2.0246563508408144e-05, 0.00170859694480896
f2, 10, 64, 1, 4, 1.0902960639214143e-05, 1.230460748047335e-05, 0.0015840663108974695
f2, 10, 64, 1, 5, 1.5664345482946374e-05, 1.838424759625923e-05, 0.0018439274281263351
f2, 10, 2, 2, 1, 0.0007354263798333704, 0.0010763730388134718, 0.012467768974602222
f2, 10, 2, 2, 2, 0.0009421470458619297, 0.0019667642191052437, 0.014526847749948502
f2, 10, 2, 2, 3, 0.0010831644758582115, 0.0024100427981466055, 0.015497386455535889
f2, 10, 2, 2, 4, 0.0007011124398559332, 0.0015805676812306046, 0.012691442854702473
f2, 10, 2, 2, 5, 0.0008519082330167294, 0.002030409639701247, 0.014084435068070889
f2, 10, 4, 2, 1, 8.611147495685145e-05, 0.00013822609616909176, 0.00457016471773386
f2, 10, 4, 2, 2, 0.00013282120926305652, 0.0002638756122905761, 0.006063541863113642
f2, 10, 4, 2, 3, 0.00020625341858249158, 0.0003946072538383305, 0.00712219625711441
f2, 10, 4, 2, 4, 0.0004141476529184729, 0.000841276254504919, 0.010012421756982803
f2, 10, 4, 2, 5, 9.67555824900046e-05, 0.00016773138486314565, 0.004837790969759226
f2, 10, 8, 2, 1, 8.608462667325512e-05, 0.0001605805300641805, 0.004880700726062059
f2, 10, 8, 2, 2, 3.504339838400483e-05, 5.116570173413493e-05, 0.0029944900888949633
f2, 10, 8, 2, 3, 3.5058656067121774e-05, 5.442416659207083e-05, 0.0029799502808600664
f2, 10, 8, 2, 4, 6.634309102082625e-05, 0.00013166277494747192, 0.004191392567008734
f2, 10, 8, 2, 5, 4.138381336815655e-05, 7.604935672134161e-05, 0.0032890811562538147
f2, 10, 16, 2, 1, 1.2691583833657205e-05, 2.157797644031234e-05, 0.001818524207919836
f2, 10, 16, 2, 2, 2.1291560187819414e-05, 4.720775905298069e-05, 0.002569508273154497
f2, 10, 16, 2, 3, 4.968868233845569e-05, 0.00013176014181226492, 0.003928094636648893
f2, 10, 16, 2, 4, 2.165450314350892e-05, 4.0183022065320984e-05, 0.0027716674376279116
f2, 10, 16, 2, 5, 1.6460415281471796e-05, 4.223281575832516e-05, 0.0023404741659760475
f2, 10, 32, 2, 1, 6.689097062917426e-06, 1.2508881809480954e-05, 0.0013368634972721338
f2, 10, 32, 2, 2, 1.8046435798169114e-05, 2.245807263534516e-05, 0.002048709662631154
f2, 10, 32, 2, 3, 1.9745843019336462e-05, 2.234823114122264e-05, 0.0020999868866056204
f2, 10, 32, 2, 4, 6.954729997232789e-06, 8.7391972556361e-06, 0.0012380792759358883
f2, 10, 32, 2, 5, 1.3410813153313939e-05, 2.0534756913548335e-05, 0.001826346619054675
f2, 10, 64, 2, 1, 4.575467301037861e-06, 9.597064490662888e-06, 0.0011599765857681632
f2, 10, 64, 2, 2, 1.2956395039509516e-05, 2.0739771571243182e-05, 0.001761938096024096
f2, 10, 64, 2, 3, 3.3920361602213234e-05, 3.454539182712324e-05, 0.0025725848972797394
f2, 10, 64, 2, 4, 0.00010222738637821749, 6.334358477033675e-05, 0.0030540379229933023
f2, 10, 64, 2, 5, 5.4975298553472385e-06, 8.229568265960552e-06, 0.0011610700748860836
f2, 10, 2, 3, 1, 0.00021220059716142714, 0.0004671713977586478, 0.007408956065773964
f2, 10, 2, 3, 2, 0.0016803060425445437, 0.0035685740876942873, 0.01954573206603527
f2, 10, 2, 3, 3, 0.001233372138813138, 0.0025973899755626917, 0.016385672613978386
f2, 10, 2, 3, 4, 0.0013684884179383516, 0.0029522376134991646, 0.017300784587860107
f2, 10, 2, 3, 5, 8.409986912738532e-05, 9.02450701687485e-05, 0.004206920973956585
f2, 10, 4, 3, 1, 0.00038693478563800454, 0.0009725540294311941, 0.009948760271072388
f2, 10, 4, 3, 2, 0.00015739310765638947, 0.00035444024251773953, 0.006716623902320862
f2, 10, 4, 3, 3, 6.117080192780122e-05, 0.0001337317517027259, 0.0041924952529370785
f2, 10, 4, 3, 4, 0.00010326741903554648, 0.00016000230971258134, 0.004926697816699743
f2, 10, 4, 3, 5, 0.00020737212616950274, 0.0002645729691721499, 0.006792533211410046
f2, 10, 8, 3, 1, 7.009644468780607e-05, 0.00015415485540870577, 0.004437110386788845
f2, 10, 8, 3, 2, 0.0002550083736423403, 0.0004682712024077773, 0.007689107675105333
f2, 10, 8, 3, 3, 4.600445390678942e-05, 3.520639074849896e-05, 0.00260180258192122
f2, 10, 8, 3, 4, 3.420456778258085e-05, 7.054059096844867e-05, 0.003259458811953664
f2, 10, 8, 3, 5, 9.994614811148494e-05, 0.00026382881333120167, 0.005411304999142885
f2, 10, 16, 3, 1, 1.3807108189212158e-05, 1.865358353825286e-05, 0.0018179541220888495
f2, 10, 16, 3, 2, 3.394703890080564e-05, 4.549134609987959e-05, 0.002516929293051362
f2, 10, 16, 3, 3, 7.985111733432859e-05, 0.0001358266017632559, 0.00430446257814765
f2, 10, 16, 3, 4, 2.675992072909139e-05, 5.713526843464933e-05, 0.0028758770786225796
f2, 10, 16, 3, 5, 2.29023935389705e-05, 3.653297608252615e-05, 0.00237694988027215
f2, 10, 32, 3, 1, 1.4066832591197453e-05, 3.477403151919134e-05, 0.0020780034828931093
f2, 10, 32, 3, 2, 1.35474028866156e-05, 3.275559356552549e-05, 0.0019465634832158685
f2, 10, 32, 3, 3, 1.0325661605747882e-05, 1.5483064998988993e-05, 0.0016593567561358213
f2, 10, 32, 3, 4, 0.002044857945293188, 0.002401975682005286, 0.021119557321071625
f2, 10, 32, 3, 5, 1.1350532076903619e-05, 1.8504299077903852e-05, 0.001756398705765605
f2, 10, 64, 3, 1, 1.4923716662451625e-05, 3.057450521737337e-05, 0.0020555590745061636
f2, 10, 64, 3, 2, 9.501443855697289e-05, 4.2869916796917096e-05, 0.0027110723312944174
f2, 10, 64, 3, 3, 6.1972546063771006e-06, 1.4191967238730285e-05, 0.0013829008676111698
f2, 10, 64, 3, 4, 2.4078226488200016e-05, 3.544942956068553e-05, 0.0024775962810963392
f2, 10, 64, 3, 5, 1.1914152310055215e-05, 2.3143564249039628e-05, 0.0018980031600221992
f2, 10, 2, 4, 1, 0.0002834514598362148, 0.0006444494356401265, 0.008615342900156975
f2, 10, 2, 4, 2, 0.00019908476679120213, 0.00026203558081761, 0.007048696279525757
f2, 10, 2, 4, 3, 0.0009987057419493794, 0.002314902376383543, 0.015118789859116077
f2, 10, 2, 4, 4, 0.0007302049780264497, 0.0017586959293112159, 0.013112046755850315
f2, 10, 2, 4, 5, 0.0005055606015957892, 0.0012826509773731232, 0.011168248020112514
f2, 10, 4, 4, 1, 0.00026524311397224665, 0.000592844735365361, 0.008410293608903885
f2, 10, 4, 4, 2, 0.0002515849773772061, 0.0005513497744686902, 0.008259686641395092
f2, 10, 4, 4, 3, 8.624837209936231e-05, 0.00028298358665779233, 0.006590027362108231
f2, 10, 4, 4, 4, 0.0002905305882450193, 0.00028502551140263677, 0.0064015560783445835
f2, 10, 4, 4, 5, 5.124552262714133e-05, 8.44615206005983e-05, 0.0038700897712260485
f2, 10, 8, 4, 1, 4.863395224674605e-05, 9.44495914154686e-05, 0.0036770685110241175
f2, 10, 8, 4, 2, 8.230078674387187e-05, 0.00018287250713910908, 0.004999835975468159
f2, 10, 8, 4, 3, 4.5206525101093575e-05, 0.00014325308438856155, 0.004167475271970034
f2, 10, 8, 4, 4, 3.7407684430945665e-05, 7.838394230930135e-05, 0.0033686631359159946
f2, 10, 8, 4, 5, 0.00019794164109043777, 0.00020142596622463316, 0.005324304569512606
f2, 10, 16, 4, 1, 3.268308500992134e-05, 8.220991730922833e-05, 0.003341470379382372
f2, 10, 16, 4, 2, 3.548857057467103e-05, 6.508891237899661e-05, 0.002926990855485201
f2, 10, 16, 4, 3, 4.1560986574040726e-05, 0.00011413154425099492, 0.003658066736534238
f2, 10, 16, 4, 4, 2.187802965636365e-05, 4.1192546632373706e-05, 0.002473421161994338
f2, 10, 16, 4, 5, 0.00020515882351901382, 0.0002242246555397287, 0.006503351964056492
f2, 10, 32, 4, 1, 0.00012682292435783893, 0.00012263556709513068, 0.004696492571383715
f2, 10, 32, 4, 2, 1.7209535144502297e-05, 4.778712900588289e-05, 0.002421715296804905
f2, 10, 32, 4, 3, 9.983811651181895e-06, 2.0240004232618958e-05, 0.001738844788633287
f2, 10, 32, 4, 4, 0.0002468703605700284, 0.0003472849493846297, 0.008187186904251575
f2, 10, 32, 4, 5, 0.0008488227613270283, 0.001127402763813734, 0.014512601308524609
f2, 10, 64, 4, 1, 0.0004448950639925897, 0.00046581323840655386, 0.009512973949313164
f2, 10, 64, 4, 2, 4.56779234809801e-05, 7.064151577651501e-05, 0.0036507227923721075
f2, 10, 64, 4, 3, 3.100801768596284e-05, 5.491110641742125e-05, 0.00303764920681715
f2, 10, 64, 4, 4, 7.696977263549343e-06, 1.3251131349534262e-05, 0.0015410893829539418
f2, 10, 64, 4, 5, 0.0005771151045337319, 0.00045522337313741446, 0.009054530411958694
f2, 20, 2, 1, 1, 0.012369575910270214, 0.025715751573443413, 0.05852794647216797
f2, 20, 2, 1, 2, 0.008081268519163132, 0.012018058449029922, 0.04198022931814194
f2, 20, 2, 1, 3, 0.006304032634943724, 0.011193584650754929, 0.04381166398525238
f2, 20, 2, 1, 4, 0.00741378590464592, 0.008284465409815311, 0.03977956995368004
f2, 20, 2, 1, 5, 0.0016540199285373092, 0.001709689386188984, 0.01833048276603222
f2, 20, 4, 1, 1, 0.0003546970256138593, 0.0006394596421159804, 0.009270135313272476
f2, 20, 4, 1, 2, 0.000722124008461833, 0.001322716474533081, 0.012776464223861694
f2, 20, 4, 1, 3, 0.0004614972567651421, 0.0005969555932097137, 0.01019732654094696
f2, 20, 4, 1, 4, 0.0004897972685284913, 0.0006760502583347261, 0.010714620351791382
f2, 20, 4, 1, 5, 0.0022113476879894733, 0.003930709790438414, 0.024647701531648636
f2, 20, 8, 1, 1, 6.070486415410414e-05, 9.61604600888677e-05, 0.0039408328011631966
f2, 20, 8, 1, 2, 0.00011774591257562861, 0.0001927180273924023, 0.005465536378324032
f2, 20, 8, 1, 3, 7.956651825224981e-05, 0.0001262709847651422, 0.004452141001820564
f2, 20, 8, 1, 4, 4.9741240218281746e-05, 0.00012028314813505858, 0.003952395170927048
f2, 20, 8, 1, 5, 0.00011311908747302368, 0.00014259810268413275, 0.005081114824861288
f2, 20, 16, 1, 1, 1.82849180418998e-05, 3.007211853400804e-05, 0.002186157973483205
f2, 20, 16, 1, 2, 1.7587684851605445e-05, 4.462826836970635e-05, 0.0024597186129540205
f2, 20, 16, 1, 3, 4.3429485231172293e-05, 7.291279325727373e-05, 0.003540679346770048
f2, 20, 16, 1, 4, 1.3002623745705932e-05, 2.6014984541689046e-05, 0.002011428354308009
f2, 20, 16, 1, 5, 3.282161560491659e-05, 6.361112173181027e-05, 0.003048589685931802
f2, 20, 32, 1, 1, 9.410734492121264e-06, 1.531834277557209e-05, 0.0016964642563834786
f2, 20, 32, 1, 2, 1.2668943782045972e-05, 2.3611557480762713e-05, 0.0019197257934138179
f2, 20, 32, 1, 3, 1.4653415746579412e-05, 2.71387179964222e-05, 0.002251231111586094
f2, 20, 32, 1, 4, 8.869423254509456e-06, 1.0995096090482548e-05, 0.0015403713332489133
f2, 20, 32, 1, 5, 1.269707536266651e-05, 2.3551447156933136e-05, 0.0018967660143971443
f2, 20, 64, 1, 1, 3.3264154808421154e-06, 8.646245987620205e-06, 0.0011354578891769052
f2, 20, 64, 1, 2, 2.93403672912973e-06, 3.926012595911743e-06, 0.0008874769555404782
f2, 20, 64, 1, 3, 3.503041853036848e-06, 6.371959898388013e-06, 0.001048270263709128
f2, 20, 64, 1, 4, 4.1508333197270986e-06, 9.76504907157505e-06, 0.0012146224034950137
f2, 20, 64, 1, 5, 1.087935652321903e-05, 1.6315321772708558e-05, 0.0017531657358631492
f2, 20, 2, 2, 1, 0.0007349463412538171, 0.001454834477044642, 0.012942394241690636
f2, 20, 2, 2, 2, 0.03318757936358452, 0.04772971570491791, 0.10075825452804565
f2, 20, 2, 2, 3, 4.600486863637343e-05, 0.0001167094087577425, 0.0038019472267478704
f2, 20, 2, 2, 4, 0.016858117654919624, 0.03067312203347683, 0.06663280725479126
f2, 20, 2, 2, 5, 0.0013798536965623498, 0.0012895736144855618, 0.016949675977230072
f2, 20, 4, 2, 1, 1.556611096020788e-05, 2.2742953660781495e-05, 0.0019818514119833708
f2, 20, 4, 2, 2, 0.00020353580475784838, 0.00040520442416891456, 0.00785880908370018
f2, 20, 4, 2, 3, 3.0935796530684456e-05, 8.36327308206819e-05, 0.003319547278806567
f2, 20, 4, 2, 4, 0.0002367336564930156, 0.00034495393629185855, 0.007739651948213577
f2, 20, 4, 2, 5, 0.00011675443965941668, 0.00021832612401340157, 0.0057049901224672794
f2, 20, 8, 2, 1, 1.259121472685365e-05, 4.063603773829527e-05, 0.0023477382492274046
f2, 20, 8, 2, 2, 1.7628735804464668e-05, 2.970163222926203e-05, 0.002352110343053937
f2, 20, 8, 2, 3, 8.47462288220413e-05, 0.00010034934530267492, 0.0041985600255429745
f2, 20, 8, 2, 4, 2.6969732061843388e-05, 7.657018431928009e-05, 0.0036892720963805914
f2, 20, 8, 2, 5, 5.490309195010923e-05, 0.0001513566676294431, 0.0043569630943238735
f2, 20, 16, 2, 1, 3.118763925158419e-05, 3.312215631012805e-05, 0.0024436034727841616
f2, 20, 16, 2, 2, 9.67888718150789e-06, 2.012870209000539e-05, 0.0020650355145335197
f2, 20, 16, 2, 3, 1.851684646680951e-05, 2.2162750610732473e-05, 0.0020829071290791035
f2, 20, 16, 2, 4, 1.035571676766267e-05, 2.377420969423838e-05, 0.0019695826340466738
f2, 20, 16, 2, 5, 5.737363244406879e-05, 0.00012206252722535282, 0.003958278335630894
f2, 20, 32, 2, 1, 6.5915905906877015e-06, 1.4054738130653277e-05, 0.0015030691865831614
f2, 20, 32, 2, 2, 1.9811106540146284e-05, 5.7665198255563155e-05, 0.0027224961668252945
f2, 20, 32, 2, 3, 6.695622869301587e-05, 0.0001114968181354925, 0.004198483191430569
f2, 20, 32, 2, 4, 1.1664530575217213e-05, 3.97448347939644e-05, 0.002287919633090496
f2, 20, 32, 2, 5, 1.924359821714461e-05, 5.8628666010918096e-05, 0.002811029553413391
f2, 20, 64, 2, 1, 4.991598416381748e-06, 2.123454942193348e-05, 0.0016061095520853996
f2, 20, 64, 2, 2, 8.882361726136878e-06, 2.9514279958675615e-05, 0.00198395480401814
f2, 20, 64, 2, 3, 3.853274847642751e-06, 7.433361588482512e-06, 0.0011413396568968892
f2, 20, 64, 2, 4, 2.9360342523432337e-05, 3.887652565026656e-05, 0.0027683477383106947
f2, 20, 64, 2, 5, 4.843718670599628e-06, 1.3267473150335718e-05, 0.0013937613693997264
f2, 20, 2, 3, 1, 0.00014574809756595641, 0.0003631989238783717, 0.006435507442802191
f2, 20, 2, 3, 2, 0.0002463027776684612, 0.00028123881202191114, 0.008272852748632431
f2, 20, 2, 3, 3, 9.432878869120032e-05, 0.0001440877531422302, 0.00484503572806716
f2, 20, 2, 3, 4, 0.0010718165431171656, 0.002382875420153141, 0.015534752979874611
f2, 20, 2, 3, 5, 0.00028136142645962536, 0.0003813298244494945, 0.008478661999106407
f2, 20, 4, 3, 1, 0.00012343867274466902, 0.0002540822606533766, 0.0066254897974431515
f2, 20, 4, 3, 2, 0.00018903549062088132, 0.0004927277332171798, 0.007766991853713989
f2, 20, 4, 3, 3, 3.700798697536811e-05, 6.335468788165599e-05, 0.0033642365597188473
f2, 20, 4, 3, 4, 0.002538583241403103, 0.005187636241316795, 0.023272525519132614
f2, 20, 4, 3, 5, 0.0006086041103117168, 0.0014871031744405627, 0.012442106381058693
f2, 20, 8, 3, 1, 3.2788218959467486e-05, 8.82507738424465e-05, 0.003262899350374937
f2, 20, 8, 3, 2, 3.787307286984287e-05, 6.709015724482015e-05, 0.003376718144863844
f2, 20, 8, 3, 3, 1.8513288523536175e-05, 2.5302919311798178e-05, 0.0019061387283727527
f2, 20, 8, 3, 4, 0.0002195856359321624, 0.0002758414193522185, 0.007124486844986677
f2, 20, 8, 3, 5, 0.00013420543109532446, 0.0002379056386416778, 0.005986982025206089
f2, 20, 16, 3, 1, 1.3704208868148271e-05, 1.9290197087684646e-05, 0.0019291517091915011
f2, 20, 16, 3, 2, 7.500098035961855e-06, 2.376408883719705e-05, 0.00187486014328897
f2, 20, 16, 3, 3, 1.2473903552745469e-05, 6.49240319035016e-05, 0.002682633697986603
f2, 20, 16, 3, 4, 2.086809035972692e-05, 5.809661524835974e-05, 0.0028042311314493418
f2, 20, 16, 3, 5, 0.00013639011012855917, 0.00018433410150464624, 0.0056175366044044495
f2, 20, 32, 3, 1, 8.89888087840518e-06, 1.825904291763436e-05, 0.0016390488017350435
f2, 20, 32, 3, 2, 0.0014826017431914806, 0.0014024025294929743, 0.01583883911371231
f2, 20, 32, 3, 3, 0.00040731902117840946, 0.0006970755057409406, 0.010993228293955326
f2, 20, 32, 3, 4, 6.094074706197716e-06, 2.1437392206280492e-05, 0.0016951727448031306
f2, 20, 32, 3, 5, 9.74156955635408e-06, 3.8207697798497975e-05, 0.0021322278771549463
f2, 20, 64, 3, 1, 1.914341737574432e-05, 0.000174506931216456, 0.005752295721322298
f2, 20, 64, 3, 2, 2.417444920865819e-05, 0.00014121738786343485, 0.004814829211682081
f2, 20, 64, 3, 3, 1.5247301234921906e-05, 0.000117169925943017, 0.0035853441804647446
f2, 20, 64, 3, 4, 1.9726641767192632e-05, 0.00016741914441809058, 0.004495097789913416
f2, 20, 64, 3, 5, 3.9318958442891017e-05, 0.0004855952865909785, 0.00907648541033268
f2, 20, 2, 4, 1, 0.00013563995889853686, 0.0003171286080032587, 0.006118896882981062
f2, 20, 2, 4, 2, 0.0025193211622536182, 0.00490174675360322, 0.02327064238488674
f2, 20, 2, 4, 3, 0.00011957575043197721, 0.00017835608741734177, 0.005952518433332443
f2, 20, 2, 4, 4, 0.0009664447861723602, 0.0022715849336236715, 0.014603566378355026
f2, 20, 2, 4, 5, 0.0005296823219396174, 0.0010958261555060744, 0.011518427170813084
f2, 20, 4, 4, 1, 4.488749254960567e-05, 0.00011542742140591145, 0.003974662162363529
f2, 20, 4, 4, 2, 0.00010054607992060483, 0.00016427961236331612, 0.005126517731696367
f2, 20, 4, 4, 3, 0.00044726254418492317, 0.008516224101185799, 0.030556311830878258
f2, 20, 4, 4, 4, 6.999055767664686e-05, 0.00011740096670109779, 0.00443137576803565
f2, 20, 4, 4, 5, 0.00022641333634965122, 0.0002623031032271683, 0.0076881577260792255
f2, 20, 8, 4, 1, 1.8635948435985483e-05, 4.6159762860042974e-05, 0.002596058417111635
f2, 20, 8, 4, 2, 2.610661249491386e-05, 5.356578549253754e-05, 0.0028485527727752924
f2, 20, 8, 4, 3, 0.00010339481377741322, 8.83858956512995e-05, 0.0038025658577680588
f2, 20, 8, 4, 4, 7.22963668522425e-05, 8.491148037137464e-05, 0.0034303192514926195
f2, 20, 8, 4, 5, 0.00013562834647018462, 0.00027228976250626147, 0.007113708648830652
f2, 20, 16, 4, 1, 1.4572574400517624e-05, 2.351340117456857e-05, 0.0019802392926067114
f2, 20, 16, 4, 2, 3.212038427591324e-05, 4.077330231666565e-05, 0.0029358870815485716
f2, 20, 16, 4, 3, 0.00020809746638406068, 0.00034093271824531257, 0.007693485356867313
f2, 20, 16, 4, 4, 1.4262904187489767e-05, 3.906520578311756e-05, 0.0024799848906695843
f2, 20, 16, 4, 5, 1.1718966561602429e-05, 3.993390055256896e-05, 0.002252279780805111
f2, 20, 32, 4, 1, 6.053974175301846e-06, 1.7845251932158135e-05, 0.0017390305874869227
f2, 20, 32, 4, 2, 0.01738801598548889, 0.0414741151034832, 0.08746553212404251
f2, 20, 32, 4, 3, 2.8937807655893266e-05, 7.283382001332939e-05, 0.003650485770776868
f2, 20, 32, 4, 4, 6.125496292952448e-05, 0.0005205546622164547, 0.008234873414039612
f2, 20, 32, 4, 5, 9.433459490537643e-05, 0.00012640503700822592, 0.004782957024872303
f2, 20, 64, 4, 1, 2.005844726227224e-05, 0.0005836366908624768, 0.009926965460181236
