function, G, width, depth, run, loss, mse, l2
f2, 10, 2, 1, 1, 0.4532293379306793, 0.6003212928771973, 0.3071368634700775
f2, 10, 2, 1, 2, 0.29528549313545227, 0.3402300477027893, 0.2429444044828415
f2, 10, 2, 1, 3, 0.05493686720728874, 0.05748317018151283, 0.10340652614831924
f2, 10, 2, 1, 4, 0.15499866008758545, 0.15933437645435333, 0.17573700845241547
f2, 10, 2, 1, 5, 0.2007390558719635, 0.24746568500995636, 0.20072205364704132
f2, 10, 4, 1, 1, 0.06661008298397064, 0.08030335605144501, 0.12139958143234253
f2, 10, 4, 1, 2, 0.02523563802242279, 0.03268676623702049, 0.07203936576843262
f2, 10, 4, 1, 3, 0.04726948216557503, 0.05001496896147728, 0.09778939932584763
f2, 10, 4, 1, 4, 0.06675529479980469, 0.07158432900905609, 0.11620813608169556
f2, 10, 4, 1, 5, 0.06730398535728455, 0.08088516443967819, 0.11798691004514694
f2, 10, 8, 1, 1, 0.017890427261590958, 0.020335160195827484, 0.06274262070655823
f2, 10, 8, 1, 2, 0.013429693877696991, 0.014396599493920803, 0.05399951711297035
f2, 10, 8, 1, 3, 0.02190619707107544, 0.028319459408521652, 0.06878644973039627
f2, 10, 8, 1, 4, 0.023027632385492325, 0.03165747597813606, 0.07322239875793457
f2, 10, 8, 1, 5, 0.02433462254703045, 0.028764458373188972, 0.07157859951257706
f2, 10, 16, 1, 1, 0.008390028029680252, 0.01210294384509325, 0.046906519681215286
f2, 10, 16, 1, 2, 0.00790274329483509, 0.010842371731996536, 0.044682495296001434
f2, 10, 16, 1, 3, 0.008488789200782776, 0.012156668119132519, 0.047753095626831055
f2, 10, 16, 1, 4, 0.012515154667198658, 0.017452942207455635, 0.056591518223285675
f2, 10, 16, 1, 5, 0.011996240355074406, 0.017467346042394638, 0.057078223675489426
f2, 10, 32, 1, 1, 0.003861553268507123, 0.0060683260671794415, 0.035133473575115204
f2, 10, 32, 1, 2, 0.0038010752759873867, 0.006335560232400894, 0.034136850386857986
f2, 10, 32, 1, 3, 0.0036674481816589832, 0.006352897267788649, 0.03441736102104187
f2, 10, 32, 1, 4, 0.004948317538946867, 0.008376268669962883, 0.04015249013900757
f2, 10, 32, 1, 5, 0.00505488459020853, 0.008362472988665104, 0.039593879133462906
f2, 10, 64, 1, 1, 0.0018389271572232246, 0.004687514156103134, 0.029593540355563164
f2, 10, 64, 1, 2, 0.001267116516828537, 0.003412975464016199, 0.025998802855610847
f2, 10, 64, 1, 3, 0.0014648102223873138, 0.003664579940959811, 0.0264753270894289
f2, 10, 64, 1, 4, 0.0020471406169235706, 0.004978751298040152, 0.032088544219732285
f2, 10, 64, 1, 5, 0.0021475173998624086, 0.004889579489827156, 0.03109772503376007
f2, 10, 2, 2, 1, 0.6112868785858154, 0.7511435747146606, 0.3717123568058014
f2, 10, 2, 2, 2, 0.44029200077056885, 0.536435067653656, 0.31528839468955994
f2, 10, 2, 2, 3, 0.2303583323955536, 0.325973778963089, 0.24298876523971558
f2, 10, 2, 2, 4, 0.4671335816383362, 0.5089100003242493, 0.3219582140445709
f2, 10, 2, 2, 5, 1.0394082069396973, 1.23793625831604, 0.48079025745391846
f2, 10, 4, 2, 1, 0.22272630035877228, 0.29903167486190796, 0.24202986061573029
f2, 10, 4, 2, 2, 0.061654627323150635, 0.07818517088890076, 0.12745143473148346
f2, 10, 4, 2, 3, 0.042265187948942184, 0.05453318729996681, 0.09987887740135193
f2, 10, 4, 2, 4, 0.1704173982143402, 0.23823235929012299, 0.21371062099933624
f2, 10, 4, 2, 5, 0.10514120757579803, 0.1815042346715927, 0.16815634071826935
f2, 10, 8, 2, 1, 0.11993767321109772, 0.3763922452926636, 0.25417301058769226
f2, 10, 8, 2, 2, 0.10380270332098007, 0.29500100016593933, 0.2319491058588028
f2, 10, 8, 2, 3, 0.07337427139282227, 0.21935564279556274, 0.19652524590492249
f2, 10, 8, 2, 4, 0.041883550584316254, 0.11368010193109512, 0.1422053575515747
f2, 10, 8, 2, 5, 0.10017644613981247, 0.3142601251602173, 0.23778395354747772
f2, 10, 16, 2, 1, 0.004070532973855734, 0.07289332896471024, 0.11925794184207916
f2, 10, 16, 2, 2, 0.004168208222836256, 0.12546513974666595, 0.15171155333518982
f2, 10, 16, 2, 3, 0.003905925201252103, 0.15034119784832, 0.1738363802433014
f2, 10, 16, 2, 4, 0.00458297785371542, 0.15594112873077393, 0.16669853031635284
f2, 10, 16, 2, 5, 0.004407538566738367, 0.12855947017669678, 0.14679405093193054
f2, 10, 32, 2, 1, 3.036254202015698e-05, 0.1184491291642189, 0.15311187505722046
f2, 10, 32, 2, 2, 3.098392699030228e-05, 0.10558879375457764, 0.14121194183826447
f2, 10, 32, 2, 3, 3.088545417995192e-05, 0.09477528184652328, 0.13858693838119507
f2, 10, 32, 2, 4, 3.124421346001327e-05, 0.11447633057832718, 0.14692926406860352
f2, 10, 32, 2, 5, 2.8719801775878295e-05, 0.14049915969371796, 0.16055813431739807
f2, 10, 64, 2, 1, 8.230070989156957e-07, 0.10945025086402893, 0.14105035364627838
f2, 10, 64, 2, 2, 8.144839966917061e-07, 0.10977049171924591, 0.13898617029190063
f2, 10, 64, 2, 3, 6.076377871977456e-07, 0.09854478389024734, 0.1382599174976349
f2, 10, 64, 2, 4, 1.002718477138842e-06, 0.10739568620920181, 0.15052112936973572
f2, 10, 64, 2, 5, 1.3887427030567778e-06, 0.09085828810930252, 0.13006916642189026
f2, 10, 2, 3, 1, 1.4289110898971558, 1.7767524719238281, 0.5759806036949158
f2, 10, 2, 3, 2, 0.6486340761184692, 0.878219723701477, 0.3984139859676361
f2, 10, 2, 3, 3, 1.200889229774475, 1.4210702180862427, 0.5214390754699707
f2, 10, 2, 3, 4, 1.0681254863739014, 1.3604750633239746, 0.4961530566215515
f2, 10, 2, 3, 5, 1.4652971029281616, 1.939365267753601, 0.5822561979293823
f2, 10, 4, 3, 1, 1.0478342771530151, 2.1123058795928955, 0.6412138938903809
f2, 10, 4, 3, 2, 1.0561184883117676, 2.1029646396636963, 0.6496877074241638
f2, 10, 4, 3, 3, 0.9973343014717102, 2.0073094367980957, 0.6007116436958313
f2, 10, 4, 3, 4, 0.7249813675880432, 1.5948474407196045, 0.5615299940109253
f2, 10, 4, 3, 5, 1.0390428304672241, 2.3728809356689453, 0.6496284008026123
f2, 10, 8, 3, 1, 0.20497514307498932, 2.9188427925109863, 0.7294677495956421
f2, 10, 8, 3, 2, 0.19994688034057617, 2.9645071029663086, 0.741422176361084
f2, 10, 8, 3, 3, 0.18843045830726624, 2.64496111869812, 0.7038580179214478
f2, 10, 8, 3, 4, 0.20547950267791748, 3.093142032623291, 0.7465739846229553
f2, 10, 8, 3, 5, 0.17453248798847198, 2.629703998565674, 0.7093433737754822
f2, 10, 16, 3, 1, 0.0005387182463891804, 1.7252914905548096, 0.5871370434761047
f2, 10, 16, 3, 2, 0.0006248082499951124, 1.6314351558685303, 0.5466542840003967
f2, 10, 16, 3, 3, 0.0006477250717580318, 2.1068925857543945, 0.6165724992752075
f2, 10, 16, 3, 4, 0.0011457375949248672, 1.9995840787887573, 0.6192198991775513
f2, 10, 16, 3, 5, 0.0006220930954441428, 1.710315227508545, 0.5589024424552917
f2, 10, 32, 3, 1, 0.00018815530347637832, 1.2554645538330078, 0.5007341504096985
f2, 10, 32, 3, 2, 0.000220889036427252, 0.9682652950286865, 0.43276742100715637
f2, 10, 32, 3, 3, 0.00018766541325021535, 1.372407078742981, 0.48674577474594116
f2, 10, 32, 3, 4, 0.000227662458200939, 1.350976824760437, 0.49660351872444153
f2, 10, 32, 3, 5, 0.0004355869605205953, 1.3427636623382568, 0.48991551995277405
f2, 10, 64, 3, 1, 0.0002744619268923998, 1.1438462734222412, 0.4606439173221588
f2, 10, 64, 3, 2, 0.00019577736384235322, 1.0845823287963867, 0.44787904620170593
f2, 10, 64, 3, 3, 0.00030422466807067394, 0.9304935336112976, 0.4114449620246887
f2, 10, 64, 3, 4, 0.0001611121406313032, 1.2322193384170532, 0.46676135063171387
f2, 10, 64, 3, 5, 0.0003079278685618192, 0.9299365282058716, 0.41585826873779297
f2, 10, 2, 4, 1, 1.5307788848876953, 1.9587817192077637, 0.6106716394424438
f2, 10, 2, 4, 2, 1.4505259990692139, 2.122964859008789, 0.5941348671913147
f2, 10, 2, 4, 3, 1.5761767625808716, 2.043015480041504, 0.611572265625
f2, 10, 2, 4, 4, 1.5839593410491943, 1.8950071334838867, 0.5924187898635864
f2, 10, 2, 4, 5, 1.5629793405532837, 2.089855909347534, 0.6156914830207825
f2, 10, 4, 4, 1, 1.026944637298584, 3.016308546066284, 0.7353318929672241
f2, 10, 4, 4, 2, 1.0425693988800049, 2.80863618850708, 0.726131021976471
f2, 10, 4, 4, 3, 1.1421202421188354, 2.6795473098754883, 0.7012009620666504
f2, 10, 4, 4, 4, 1.085963249206543, 2.720952033996582, 0.714739978313446
f2, 10, 4, 4, 5, 1.0783405303955078, 2.716979503631592, 0.7170771956443787
f2, 10, 8, 4, 1, 0.17218725383281708, 3.730140209197998, 0.8343148827552795
f2, 10, 8, 4, 2, 0.11916623264551163, 3.962477207183838, 0.8593128323554993
f2, 10, 8, 4, 3, 0.10452992469072342, 3.8696963787078857, 0.843730628490448
f2, 10, 8, 4, 4, 0.15703468024730682, 3.579835891723633, 0.8353613615036011
f2, 10, 8, 4, 5, 0.14815564453601837, 4.1097412109375, 0.8740109801292419
f2, 10, 16, 4, 1, 0.003268614411354065, 2.7549266815185547, 0.7152086496353149
f2, 10, 16, 4, 2, 0.0035751911345869303, 2.8968536853790283, 0.7253217101097107
f2, 10, 16, 4, 3, 0.0033464168664067984, 2.7554285526275635, 0.7257715463638306
f2, 10, 16, 4, 4, 0.0031830614898353815, 2.6404476165771484, 0.7214611172676086
f2, 10, 16, 4, 5, 0.00386652909219265, 2.9810633659362793, 0.7361355423927307
f2, 10, 32, 4, 1, 0.0004230694903526455, 1.780111312866211, 0.5674127340316772
f2, 10, 32, 4, 2, 0.0004978373763151467, 1.3844213485717773, 0.506760835647583
f2, 10, 32, 4, 3, 0.0005424671689979732, 1.7468258142471313, 0.5752788782119751
f2, 10, 32, 4, 4, 0.000529854791238904, 1.6264861822128296, 0.5622337460517883
f2, 10, 32, 4, 5, 0.000530571851413697, 1.7103713750839233, 0.5714018940925598
f2, 10, 64, 4, 1, 0.00025121791986748576, 0.6682915091514587, 0.3436141014099121
f2, 10, 64, 4, 2, 0.0001854967267718166, 0.5845369100570679, 0.32325559854507446
f2, 10, 64, 4, 3, 0.00023786591191310436, 0.43836817145347595, 0.28214606642723083
f2, 10, 64, 4, 4, 0.00011978880502283573, 0.542672872543335, 0.31291452050209045
f2, 10, 64, 4, 5, 0.00013347307685762644, 0.32158729434013367, 0.24789109826087952
f2, 20, 2, 1, 1, 0.8384060859680176, 0.9437655210494995, 0.418491005897522
f2, 20, 2, 1, 2, 0.6603005528450012, 0.7480064034461975, 0.38304734230041504
f2, 20, 2, 1, 3, 0.3929741382598877, 0.33675768971443176, 0.2863287329673767
f2, 20, 2, 1, 4, 0.975691020488739, 1.2142163515090942, 0.4575129747390747
f2, 20, 2, 1, 5, 1.447441577911377, 1.6801021099090576, 0.5529870390892029
f2, 20, 4, 1, 1, 0.06106556951999664, 0.09427795559167862, 0.12402231246232986
f2, 20, 4, 1, 2, 0.28010985255241394, 0.378724604845047, 0.2572000324726105
f2, 20, 4, 1, 3, 0.14380714297294617, 0.20051483809947968, 0.1864239126443863
f2, 20, 4, 1, 4, 0.1394117921590805, 0.1788404881954193, 0.18650288879871368
f2, 20, 4, 1, 5, 0.5483070015907288, 0.7283405661582947, 0.368108332157135
f2, 20, 8, 1, 1, 0.1687631458044052, 0.2749346196651459, 0.22403980791568756
f2, 20, 8, 1, 2, 0.05425689369440079, 0.08419234305620193, 0.1275508850812912
f2, 20, 8, 1, 3, 0.03511761501431465, 0.058990705758333206, 0.10126625001430511
f2, 20, 8, 1, 4, 0.06188443303108215, 0.11249613761901855, 0.1382586658000946
f2, 20, 8, 1, 5, 0.1548907309770584, 0.22116759419441223, 0.21371744573116302
f2, 20, 16, 1, 1, 0.053001608699560165, 0.1374358981847763, 0.16466903686523438
f2, 20, 16, 1, 2, 0.03794821351766586, 0.08695656061172485, 0.12869687378406525
f2, 20, 16, 1, 3, 0.03747062757611275, 0.11707553267478943, 0.13968351483345032
f2, 20, 16, 1, 4, 0.03938530758023262, 0.10367371886968613, 0.14063774049282074
f2, 20, 16, 1, 5, 0.0455748476088047, 0.12455221265554428, 0.150117427110672
f2, 20, 32, 1, 1, 0.01287967711687088, 0.0820213183760643, 0.12880317866802216
f2, 20, 32, 1, 2, 0.0138135040178895, 0.08873255550861359, 0.12938173115253448
f2, 20, 32, 1, 3, 0.012656254693865776, 0.08916927129030228, 0.12983550131320953
f2, 20, 32, 1, 4, 0.011082716286182404, 0.07304611057043076, 0.11959556490182877
f2, 20, 32, 1, 5, 0.012249842286109924, 0.09805520623922348, 0.1309591680765152
f2, 20, 64, 1, 1, 0.0025321461725980043, 0.10153166204690933, 0.1445649266242981
f2, 20, 64, 1, 2, 0.002528974786400795, 0.107683926820755, 0.14268027245998383
f2, 20, 64, 1, 3, 0.0020419044885784388, 0.10267196595668793, 0.13541509211063385
f2, 20, 64, 1, 4, 0.002354514319449663, 0.1126284971833229, 0.14384548366069794
f2, 20, 64, 1, 5, 0.002336003351956606, 0.09959938377141953, 0.14449329674243927
f2, 20, 2, 2, 1, 1.2709347009658813, 1.6904802322387695, 0.5588299036026001
f2, 20, 2, 2, 2, 1.5583469867706299, 1.9963563680648804, 0.6106987595558167
f2, 20, 2, 2, 3, 1.615949034690857, 2.142158269882202, 0.6256930232048035
f2, 20, 2, 2, 4, 1.6705389022827148, 2.0936031341552734, 0.6379917860031128
f2, 20, 2, 2, 5, 1.6649041175842285, 2.117124557495117, 0.6299444437026978
f2, 20, 4, 2, 1, 1.0611538887023926, 2.6263926029205322, 0.7093347907066345
f2, 20, 4, 2, 2, 1.1240712404251099, 2.7409181594848633, 0.7107794284820557
f2, 20, 4, 2, 3, 1.0950044393539429, 2.6327662467956543, 0.6790587306022644
f2, 20, 4, 2, 4, 1.1149041652679443, 2.6226553916931152, 0.696161150932312
f2, 20, 4, 2, 5, 1.0180456638336182, 2.683563470840454, 0.7003886103630066
f2, 20, 8, 2, 1, 0.20739267766475677, 3.5519492626190186, 0.8230108022689819
f2, 20, 8, 2, 2, 0.17040757834911346, 3.5612175464630127, 0.8049214482307434
f2, 20, 8, 2, 3, 0.20440833270549774, 3.354180335998535, 0.7906492948532104
f2, 20, 8, 2, 4, 0.20846587419509888, 3.55851411819458, 0.8212007284164429
f2, 20, 8, 2, 5, 0.18739964067935944, 3.62178373336792, 0.842942476272583
f2, 20, 16, 2, 1, 0.00039713960723020136, 2.7815053462982178, 0.7074235081672668
f2, 20, 16, 2, 2, 0.00019109355343971401, 2.6993863582611084, 0.6961614489555359
f2, 20, 16, 2, 3, 0.00027328109717927873, 2.76259708404541, 0.7130179405212402
f2, 20, 16, 2, 4, 0.0003020911244675517, 2.602222442626953, 0.703583300113678
f2, 20, 16, 2, 5, 0.000253406964475289, 2.743833065032959, 0.7099310755729675
f2, 20, 32, 2, 1, 4.205093500786461e-05, 2.182724714279175, 0.6513775587081909
f2, 20, 32, 2, 2, 2.322362342965789e-05, 2.219204902648926, 0.6449660062789917
f2, 20, 32, 2, 3, 5.203220644034445e-05, 2.3204305171966553, 0.6366829872131348
f2, 20, 32, 2, 4, 4.7526795242447406e-05, 2.029984474182129, 0.6204824447631836
f2, 20, 32, 2, 5, 3.1221930839819834e-05, 2.246002435684204, 0.640053391456604
f2, 20, 64, 2, 1, 4.123622420593165e-05, 1.966614007949829, 0.6069815158843994
f2, 20, 64, 2, 2, 1.8915636246674694e-05, 1.8120876550674438, 0.5843452215194702
f2, 20, 64, 2, 3, 8.501475531375036e-05, 1.9256904125213623, 0.5928286910057068
f2, 20, 64, 2, 4, 3.05470748571679e-05, 1.9576587677001953, 0.5894086956977844
f2, 20, 64, 2, 5, 2.885416688513942e-05, 1.8811007738113403, 0.5905546545982361
f2, 20, 2, 3, 1, 1.501686930656433, 2.1048617362976074, 0.6311111450195312
f2, 20, 2, 3, 2, 1.554332971572876, 2.40763258934021, 0.6609929203987122
f2, 20, 2, 3, 3, 1.5914592742919922, 2.318331718444824, 0.6525116562843323
f2, 20, 2, 3, 4, 1.6163634061813354, 2.2206270694732666, 0.6549084782600403
f2, 20, 2, 3, 5, 1.6473461389541626, 2.28542423248291, 0.6512454748153687
f2, 20, 4, 3, 1, 0.8729322552680969, 3.084169626235962, 0.7634655237197876
f2, 20, 4, 3, 2, 0.893544614315033, 3.336850643157959, 0.7589879035949707
f2, 20, 4, 3, 3, 0.8698176741600037, 2.9975171089172363, 0.7420124411582947
f2, 20, 4, 3, 4, 0.9452351331710815, 3.191652297973633, 0.7608562111854553
f2, 20, 4, 3, 5, 0.8311139345169067, 3.148416519165039, 0.7666984796524048
f2, 20, 8, 3, 1, 0.0441424697637558, 3.695793867111206, 0.849132239818573
f2, 20, 8, 3, 2, 0.06711270660161972, 4.062429904937744, 0.8556791543960571
f2, 20, 8, 3, 3, 0.055267635732889175, 3.601926326751709, 0.847049355506897
f2, 20, 8, 3, 4, 0.06356737017631531, 3.921757698059082, 0.8575838208198547
f2, 20, 8, 3, 5, 0.04506368562579155, 3.9437670707702637, 0.8702167272567749
f2, 20, 16, 3, 1, 0.00213348725810647, 2.8091962337493896, 0.7288107872009277
f2, 20, 16, 3, 2, 0.0026913462206721306, 3.080876350402832, 0.7547290325164795
f2, 20, 16, 3, 3, 0.0016574797919020057, 2.789067268371582, 0.7262979745864868
f2, 20, 16, 3, 4, 0.004720725119113922, 3.0865249633789062, 0.7536498308181763
f2, 20, 16, 3, 5, 0.001936377608217299, 2.812028408050537, 0.7329427003860474
f2, 20, 32, 3, 1, 0.00043383101001381874, 2.296311855316162, 0.6566678881645203
f2, 20, 32, 3, 2, 0.0046652015298604965, 2.31756591796875, 0.6490665674209595
f2, 20, 32, 3, 3, 0.00031178988865576684, 2.540421962738037, 0.6772611737251282
f2, 20, 32, 3, 4, 0.0002656291762832552, 2.346170425415039, 0.6514775156974792
f2, 20, 32, 3, 5, 0.000324046442983672, 2.3597793579101562, 0.6583042740821838
f2, 20, 64, 3, 1, 0.0002464845310896635, 1.2461872100830078, 0.48418906331062317
f2, 20, 64, 3, 2, 0.0002016255457419902, 1.5079108476638794, 0.5121430158615112
f2, 20, 64, 3, 3, 0.00020072897314094007, 1.4947049617767334, 0.5256415009498596
f2, 20, 64, 3, 4, 0.00021933639072813094, 1.4996979236602783, 0.5106552839279175
f2, 20, 64, 3, 5, 0.00019096580217592418, 1.149090051651001, 0.46786513924598694
f2, 20, 2, 4, 1, 1.6139280796051025, 2.1686294078826904, 0.6257830858230591
f2, 20, 2, 4, 2, 1.8269151449203491, 2.032606840133667, 0.6179671287536621
f2, 20, 2, 4, 3, 1.7446719408035278, 2.204434633255005, 0.6328873038291931
f2, 20, 2, 4, 4, 1.986378788948059, 1.979712963104248, 0.6108949184417725
f2, 20, 2, 4, 5, 1.9121564626693726, 2.028068780899048, 0.6128103733062744
f2, 20, 4, 4, 1, 1.1283535957336426, 2.9021060466766357, 0.7220810055732727
f2, 20, 4, 4, 2, 1.0171383619308472, 2.735038995742798, 0.7292072772979736
f2, 20, 4, 4, 3, 0.985209047794342, 2.737643241882324, 0.7190707325935364
f2, 20, 4, 4, 4, 1.1145732402801514, 2.679992198944092, 0.7185224890708923
f2, 20, 4, 4, 5, 1.0475174188613892, 2.8815908432006836, 0.7303012609481812
f2, 20, 8, 4, 1, 0.38409024477005005, 3.2635393142700195, 0.7688117027282715
f2, 20, 8, 4, 2, 0.10767564922571182, 3.1548304557800293, 0.7728161215782166
f2, 20, 8, 4, 3, 0.08720076829195023, 3.257155656814575, 0.7764090895652771
f2, 20, 8, 4, 4, 0.07948010414838791, 3.124910593032837, 0.7671841382980347
f2, 20, 8, 4, 5, 0.21546417474746704, 3.2915115356445312, 0.7722338438034058
f2, 20, 16, 4, 1, 0.004218223970383406, 2.6478826999664307, 0.7094272971153259
f2, 20, 16, 4, 2, 0.004088951740413904, 2.8014121055603027, 0.706727921962738
f2, 20, 16, 4, 3, 2.2153115272521973, 2.686959981918335, 0.6981287598609924
f2, 20, 16, 4, 4, 0.00536538427695632, 2.663656234741211, 0.715951144695282
f2, 20, 16, 4, 5, 0.0035393910948187113, 2.805234432220459, 0.7183850407600403
f2, 20, 32, 4, 1, 0.0007074508466757834, 2.488773822784424, 0.6781405806541443
f2, 20, 32, 4, 2, 0.0016645117430016398, 2.4488260746002197, 0.6781474947929382
f2, 20, 32, 4, 3, 0.0007823733612895012, 2.577685594558716, 0.681517481803894
f2, 20, 32, 4, 4, 0.0007636729860678315, 2.686324119567871, 0.6942992806434631
f2, 20, 32, 4, 5, 0.0008310405537486076, 2.367262601852417, 0.6773404479026794
f2, 20, 64, 4, 1, 0.0006716313655488193, 2.448221206665039, 0.6696819067001343
f2, 20, 64, 4, 2, 0.0059677609242498875, 0.989686906337738, 0.43432486057281494
f2, 20, 64, 4, 3, 2.047147274017334, 2.29042387008667, 0.6562654972076416
f2, 20, 64, 4, 4, 0.0023485475685447454, 2.457923412322998, 0.6671412587165833
f2, 20, 64, 4, 5, 0.3576507270336151, 1.1033480167388916, 0.4236895740032196
f2, 40, 2, 1, 1, 1.6723438501358032, 2.2705581188201904, 0.6332750916481018
f2, 40, 2, 1, 2, 1.636771559715271, 2.1147773265838623, 0.6253668069839478
f2, 40, 2, 1, 3, 1.5921951532363892, 1.964474081993103, 0.6153011918067932
f2, 40, 2, 1, 4, 1.575823187828064, 2.0678186416625977, 0.6193022131919861
f2, 40, 2, 1, 5, 1.6698319911956787, 2.1011459827423096, 0.6306959390640259
f2, 40, 4, 1, 1, 0.8339336514472961, 1.4086620807647705, 0.5122663378715515
f2, 40, 4, 1, 2, 1.2659902572631836, 2.2093136310577393, 0.6395170092582703
f2, 40, 4, 1, 3, 1.362101674079895, 2.316439628601074, 0.6556174159049988
f2, 40, 4, 1, 4, 1.3474152088165283, 2.3136777877807617, 0.6585591435432434
f2, 40, 4, 1, 5, 1.0321303606033325, 1.7726927995681763, 0.5743600130081177
f2, 40, 8, 1, 1, 0.6595401167869568, 2.210440158843994, 0.6306514739990234
f2, 40, 8, 1, 2, 0.6121302843093872, 1.8734792470932007, 0.5911263227462769
f2, 40, 8, 1, 3, 0.7181165218353271, 2.2929277420043945, 0.6482803225517273
f2, 40, 8, 1, 4, 0.6462015509605408, 2.0676381587982178, 0.6152578592300415
f2, 40, 8, 1, 5, 0.6896821856498718, 2.2037413120269775, 0.6547735333442688
f2, 40, 16, 1, 1, 0.19814728200435638, 2.319279193878174, 0.6578075289726257
f2, 40, 16, 1, 2, 0.14579947292804718, 1.7165223360061646, 0.5690231919288635
f2, 40, 16, 1, 3, 0.16737622022628784, 2.1509389877319336, 0.6418184638023376
f2, 40, 16, 1, 4, 0.17435504496097565, 1.8381999731063843, 0.5923407077789307
f2, 40, 16, 1, 5, 0.15403155982494354, 1.7826658487319946, 0.5642479658126831
f2, 40, 32, 1, 1, 0.00678357994183898, 1.4688730239868164, 0.5197440981864929
f2, 40, 32, 1, 2, 0.0068021719343960285, 1.3345376253128052, 0.49537092447280884
f2, 40, 32, 1, 3, 0.007475828751921654, 1.502971887588501, 0.532169759273529
f2, 40, 32, 1, 4, 0.0064774248749017715, 1.638332724571228, 0.5588323473930359
f2, 40, 32, 1, 5, 0.006859585177153349, 1.4411169290542603, 0.510277509689331
f2, 40, 64, 1, 1, 1.4819147509115282e-06, 0.8137697577476501, 0.3936070203781128
f2, 40, 64, 1, 2, 9.873691624306957e-07, 0.8838399648666382, 0.416057288646698
f2, 40, 64, 1, 3, 1.1164660236318014e-06, 0.9146460890769958, 0.40109822154045105
f2, 40, 64, 1, 4, 1.006964794214582e-06, 1.0543031692504883, 0.43384113907814026
f2, 40, 64, 1, 5, 1.3477965694619343e-06, 0.8888530135154724, 0.40013614296913147
f2, 40, 2, 2, 1, 1.5127220153808594, 2.3848135471343994, 0.6733136773109436
f2, 40, 2, 2, 2, 1.5001379251480103, 2.486814022064209, 0.676429271697998
f2, 40, 2, 2, 3, 1.4766404628753662, 2.5249264240264893, 0.6790527105331421
f2, 40, 2, 2, 4, 1.4747623205184937, 2.3853344917297363, 0.6731736063957214
f2, 40, 2, 2, 5, 1.4655286073684692, 2.4641919136047363, 0.6742623448371887
f2, 40, 4, 2, 1, 0.713496744632721, 3.220567226409912, 0.7780488729476929
f2, 40, 4, 2, 2, 0.6988301873207092, 3.371150016784668, 0.796874463558197
f2, 40, 4, 2, 3, 0.6950781345367432, 3.6545913219451904, 0.7900925874710083
f2, 40, 4, 2, 4, 0.7313159704208374, 3.3237667083740234, 0.8012424111366272
f2, 40, 4, 2, 5, 0.7320572733879089, 3.3350179195404053, 0.7926560640335083
f2, 40, 8, 2, 1, 0.012197146192193031, 4.318554878234863, 0.8817071914672852
f2, 40, 8, 2, 2, 0.024777570739388466, 3.6320223808288574, 0.8738415241241455
f2, 40, 8, 2, 3, 0.016063516959547997, 4.049616813659668, 0.8561802506446838
f2, 40, 8, 2, 4, 0.01302807405591011, 4.089534759521484, 0.8658671379089355
f2, 40, 8, 2, 5, 0.014878624118864536, 4.134452819824219, 0.8680923581123352
f2, 40, 16, 2, 1, 0.0007364070625044405, 2.953909397125244, 0.7413259148597717
f2, 40, 16, 2, 2, 0.0007951959851197898, 3.048997163772583, 0.7630581259727478
f2, 40, 16, 2, 3, 0.0015702464152127504, 3.3070757389068604, 0.7700164914131165
f2, 40, 16, 2, 4, 0.0006535909487865865, 3.068894624710083, 0.7397554516792297
f2, 40, 16, 2, 5, 0.000793607730884105, 3.1407392024993896, 0.7520015835762024
f2, 40, 32, 2, 1, 0.0002615187258925289, 2.655205249786377, 0.6937388181686401
f2, 40, 32, 2, 2, 0.00019191508181393147, 2.55715274810791, 0.6980556845664978
f2, 40, 32, 2, 3, 0.000187206722330302, 2.578089952468872, 0.7004066705703735
f2, 40, 32, 2, 4, 0.00017277755250688642, 2.779703140258789, 0.6926775574684143
f2, 40, 32, 2, 5, 0.00036766999983228743, 2.7118139266967773, 0.6959525346755981
f2, 40, 64, 2, 1, 0.00018838461255654693, 2.3495869636535645, 0.6591956615447998
f2, 40, 64, 2, 2, 0.00022019197058398277, 2.272066831588745, 0.6557853817939758
f2, 40, 64, 2, 3, 0.00012345286086201668, 2.3769359588623047, 0.6600784659385681
f2, 40, 64, 2, 4, 0.00010015796578954905, 2.380725860595703, 0.6575519442558289
f2, 40, 64, 2, 5, 0.00013509781274478883, 2.296520948410034, 0.6619017124176025
f2, 40, 2, 3, 1, 1.9355660676956177, 1.9838438034057617, 0.6132174730300903
f2, 40, 2, 3, 2, 1.76166832447052, 2.120529890060425, 0.6287848353385925
f2, 40, 2, 3, 3, 1.9402284622192383, 2.0010933876037598, 0.6125674247741699
f2, 40, 2, 3, 4, 1.9550362825393677, 2.0149033069610596, 0.6123945713043213
f2, 40, 2, 3, 5, 1.9567886590957642, 2.0173771381378174, 0.6098544597625732
f2, 40, 4, 3, 1, 0.769291877746582, 2.884131669998169, 0.7240512371063232
f2, 40, 4, 3, 2, 0.8865078091621399, 2.7161641120910645, 0.720312774181366
f2, 40, 4, 3, 3, 0.9545274972915649, 2.768828868865967, 0.7221713662147522
f2, 40, 4, 3, 4, 0.9603277444839478, 2.7973484992980957, 0.7252349853515625
f2, 40, 4, 3, 5, 0.92674320936203, 2.8055262565612793, 0.7148903608322144
f2, 40, 8, 3, 1, 0.33692190051078796, 3.0495405197143555, 0.7582463026046753
