function, G, width, depth, run, loss, mse, l2
f2, 5, 64, 4, 3, 0.00018764031119644642, 0.15443438291549683, 0.11597542464733124
f2, 5, 64, 4, 4, 3.089475285378285e-05, 0.1154305711388588, 0.11903474479913712
f2, 5, 64, 4, 5, 4.6106273657642305e-05, 0.11534663289785385, 0.10813459753990173
f2, 10, 2, 1, 1, 0.027663689106702805, 2.3495326042175293, 0.09378264099359512
f2, 10, 2, 1, 2, 0.0026893417816609144, 0.024872997775673866, 0.031615741550922394
f2, 10, 2, 1, 3, 0.0023115070071071386, 0.01118031982332468, 0.022742897272109985
f2, 10, 2, 1, 4, 0.22849759459495544, 0.4963752031326294, 0.23253269493579865
f2, 10, 2, 1, 5, 0.4313599169254303, 0.5458155274391174, 0.30561956763267517
f2, 10, 4, 1, 1, 0.000466065073851496, 0.043450940400362015, 0.02966679446399212
f2, 10, 4, 1, 2, 0.02265765704214573, 0.05226520448923111, 0.07107076048851013
f2, 10, 4, 1, 3, 0.0027465650346130133, 0.06128944829106331, 0.03737276792526245
f2, 10, 4, 1, 4, 0.00954266544431448, 0.033462103456258774, 0.05705379694700241
f2, 10, 4, 1, 5, 0.08903887122869492, 0.18449831008911133, 0.15140509605407715
f2, 10, 8, 1, 1, 0.001574193243868649, 0.02484670653939247, 0.02883387915790081
f2, 10, 8, 1, 2, 0.0009237750782631338, 0.0328846201300621, 0.028110556304454803
f2, 10, 8, 1, 3, 0.001233849092386663, 0.02957446128129959, 0.02468782290816307
f2, 10, 8, 1, 4, 0.0010500239441171288, 0.0662124902009964, 0.025184912607073784
f2, 10, 8, 1, 5, 0.0009678765782155097, 0.03340727090835571, 0.027784964069724083
f2, 10, 16, 1, 1, 0.000751760380808264, 0.01993679068982601, 0.019294891506433487
f2, 10, 16, 1, 2, 0.0005364848766475916, 0.029429763555526733, 0.022513587027788162
f2, 10, 16, 1, 3, 0.0005622660391964018, 0.01523191761225462, 0.01902356930077076
f2, 10, 16, 1, 4, 0.0007144059054553509, 0.03280961513519287, 0.023751799017190933
f2, 10, 16, 1, 5, 0.0004931270377710462, 0.01465739868581295, 0.01805678755044937
f2, 10, 32, 1, 1, 0.00020842469530180097, 0.015258760191500187, 0.020570233464241028
f2, 10, 32, 1, 2, 0.0003018135030288249, 0.022612888365983963, 0.021841729059815407
f2, 10, 32, 1, 3, 0.0002971520589198917, 0.017923515290021896, 0.019705956801772118
f2, 10, 32, 1, 4, 0.00041849075932987034, 0.01773068681359291, 0.025365188717842102
f2, 10, 32, 1, 5, 0.0003545163490343839, 0.023177608847618103, 0.027610888704657555
f2, 10, 64, 1, 1, 9.656688052928075e-05, 0.02014489285647869, 0.02124902233481407
f2, 10, 64, 1, 2, 9.09141672309488e-05, 0.019583363085985184, 0.024535784497857094
f2, 10, 64, 1, 3, 0.00011015208292519674, 0.019914008677005768, 0.026978928595781326
f2, 10, 64, 1, 4, 9.693376341601834e-05, 0.019050726667046547, 0.024064887315034866
f2, 10, 64, 1, 5, 0.00011623283353401348, 0.021050002425909042, 0.025945818051695824
f2, 10, 2, 2, 1, 0.9056501388549805, 1.4117707014083862, 0.48050153255462646
f2, 10, 2, 2, 2, 0.6918942928314209, 1.0377004146575928, 0.4124656021595001
f2, 10, 2, 2, 3, 1.1866878271102905, 1.4519330263137817, 0.526825487613678
f2, 10, 2, 2, 4, 0.37132981419563293, 1.069753885269165, 0.30967020988464355
f2, 10, 2, 2, 5, 1.4375883340835571, 1.8770173788070679, 0.5914814472198486
f2, 10, 4, 2, 1, 0.050762057304382324, 0.3127971887588501, 0.17771315574645996
f2, 10, 4, 2, 2, 0.21206572651863098, 0.5363322496414185, 0.28965815901756287
f2, 10, 4, 2, 3, 0.3278752565383911, 0.8179925680160522, 0.340386301279068
f2, 10, 4, 2, 4, 0.032784756273031235, 0.08372151106595993, 0.1065383031964302
f2, 10, 4, 2, 5, 0.2602223753929138, 0.7317702770233154, 0.3164168894290924
f2, 10, 8, 2, 1, 0.04058564081788063, 0.40262433886528015, 0.2609384059906006
f2, 10, 8, 2, 2, 0.028443491086363792, 0.3707785904407501, 0.2417929470539093
f2, 10, 8, 2, 3, 0.014805702492594719, 0.2793412506580353, 0.17029599845409393
f2, 10, 8, 2, 4, 0.020783497020602226, 0.25816699862480164, 0.17361092567443848
f2, 10, 8, 2, 5, 0.025412384420633316, 0.22988471388816833, 0.1635628640651703
f2, 10, 16, 2, 1, 0.00047618974349461496, 0.25457990169525146, 0.17470765113830566
f2, 10, 16, 2, 2, 0.0006903814501129091, 0.8194267749786377, 0.33619558811187744
f2, 10, 16, 2, 3, 0.0005609388463199139, 0.6562966704368591, 0.3165762722492218
f2, 10, 16, 2, 4, 0.0004988322034478188, 0.42326483130455017, 0.2538386583328247
f2, 10, 16, 2, 5, 0.0005675321444869041, 0.5123660564422607, 0.2787230610847473
f2, 10, 32, 2, 1, 4.6976962039479986e-05, 0.28937962651252747, 0.20022369921207428
f2, 10, 32, 2, 2, 1.7118924006354064e-05, 0.23180602490901947, 0.1679983288049698
f2, 10, 32, 2, 3, 6.370290066115558e-05, 0.25072214007377625, 0.17874065041542053
f2, 10, 32, 2, 4, 3.383521834621206e-05, 0.3945022523403168, 0.23710088431835175
f2, 10, 32, 2, 5, 2.8463096896302886e-05, 0.2623423635959625, 0.18262043595314026
f2, 10, 64, 2, 1, 1.2553394299175125e-05, 0.18868917226791382, 0.1673375368118286
f2, 10, 64, 2, 2, 1.1327057109156158e-05, 0.22728495299816132, 0.1691223531961441
f2, 10, 64, 2, 3, 4.09858075727243e-05, 0.16081774234771729, 0.14884574711322784
f2, 10, 64, 2, 4, 2.613334436318837e-05, 0.19678601622581482, 0.1704838126897812
f2, 10, 64, 2, 5, 0.00015998492017388344, 0.17588049173355103, 0.16019463539123535
f2, 10, 2, 3, 1, 1.542772650718689, 2.112903594970703, 0.6191537976264954
f2, 10, 2, 3, 2, 1.2440370321273804, 1.7931938171386719, 0.5714515447616577
f2, 10, 2, 3, 3, 0.8511209487915039, 0.9997866749763489, 0.45317959785461426
f2, 10, 2, 3, 4, 0.7369252443313599, 2.8814432621002197, 0.47834911942481995
f2, 10, 2, 3, 5, 1.6172899007797241, 2.146921396255493, 0.6477672457695007
f2, 10, 4, 3, 1, 0.9844356775283813, 2.5965046882629395, 0.6912465691566467
f2, 10, 4, 3, 2, 1.0325100421905518, 2.625283718109131, 0.6690088510513306
f2, 10, 4, 3, 3, 1.2026878595352173, 2.8435096740722656, 0.7271443605422974
f2, 10, 4, 3, 4, 0.975680410861969, 2.4911773204803467, 0.6774662137031555
f2, 10, 4, 3, 5, 1.1598381996154785, 2.928158760070801, 0.7375974655151367
f2, 10, 8, 3, 1, 0.20688526332378387, 4.416443347930908, 0.8842573761940002
f2, 10, 8, 3, 2, 0.2471010535955429, 4.968179225921631, 0.9312447309494019
f2, 10, 8, 3, 3, 0.2529023289680481, 4.139130115509033, 0.849895715713501
f2, 10, 8, 3, 4, 0.17747458815574646, 3.560590982437134, 0.7913204431533813
f2, 10, 8, 3, 5, 0.2431374192237854, 4.837584018707275, 0.9414554834365845
f2, 10, 16, 3, 1, 0.002955070696771145, 2.65852689743042, 0.6531262397766113
f2, 10, 16, 3, 2, 0.0010218657553195953, 2.726919412612915, 0.6635016202926636
f2, 10, 16, 3, 3, 0.0008527195896022022, 2.4043896198272705, 0.6683193445205688
f2, 10, 16, 3, 4, 0.0009301528334617615, 3.029416084289551, 0.730626106262207
f2, 10, 16, 3, 5, 0.004909697920084, 3.2513818740844727, 0.7320036888122559
f2, 10, 32, 3, 1, 3.3551141314092092e-06, 0.2739560604095459, 0.19616028666496277
f2, 10, 32, 3, 2, 1.1501581866468769e-05, 0.6472873687744141, 0.3069479167461395
f2, 10, 32, 3, 3, 6.41398764855694e-06, 0.5846861600875854, 0.2873055040836334
f2, 10, 32, 3, 4, 3.6489257126959274e-06, 0.30924421548843384, 0.21192991733551025
f2, 10, 32, 3, 5, 2.428369589324575e-05, 0.8339443206787109, 0.36336633563041687
f2, 10, 64, 3, 1, 1.3915954468757263e-06, 0.1241331622004509, 0.13863590359687805
f2, 10, 64, 3, 2, 5.852074991707923e-06, 0.21338778734207153, 0.17985296249389648
f2, 10, 64, 3, 3, 1.12497070858808e-06, 0.11485762149095535, 0.12407779693603516
f2, 10, 64, 3, 4, 3.380835323696374e-06, 0.20844930410385132, 0.17310920357704163
f2, 10, 64, 3, 5, 1.7788876220947714e-06, 0.13379351794719696, 0.1411282867193222
f2, 10, 2, 4, 1, 1.7436094284057617, 1.8540349006652832, 0.5891143083572388
f2, 10, 2, 4, 2, 1.0070900917053223, 1.1726770401000977, 0.45482322573661804
f2, 10, 2, 4, 3, 1.061898946762085, 1.1000056266784668, 0.4603884518146515
f2, 10, 2, 4, 4, 1.3694061040878296, 2.0726070404052734, 0.5998867750167847
f2, 10, 2, 4, 5, 1.6057322025299072, 1.8257628679275513, 0.5639151930809021
f2, 10, 4, 4, 1, 1.1472023725509644, 2.6822803020477295, 0.7087719440460205
f2, 10, 4, 4, 2, 1.1461067199707031, 2.2769672870635986, 0.6667559146881104
f2, 10, 4, 4, 3, 1.1341392993927002, 2.5523953437805176, 0.7085447907447815
f2, 10, 4, 4, 4, 1.1423758268356323, 2.733067274093628, 0.7014477252960205
f2, 10, 4, 4, 5, 1.122621774673462, 2.937593698501587, 0.7305073738098145
f2, 10, 8, 4, 1, 0.28342726826667786, 4.069090366363525, 0.8540030717849731
f2, 10, 8, 4, 2, 0.2959069311618805, 3.9183449745178223, 0.852438747882843
f2, 10, 8, 4, 3, 0.21622662246227264, 4.014688491821289, 0.8399044871330261
f2, 10, 8, 4, 4, 0.2614387273788452, 3.6489574909210205, 0.8141790628433228
f2, 10, 8, 4, 5, 0.31537148356437683, 4.008634567260742, 0.8737831711769104
f2, 10, 16, 4, 1, 0.00034840029547922313, 1.4337728023529053, 0.473539263010025
f2, 10, 16, 4, 2, 0.00030525733018293977, 2.3356361389160156, 0.6258445978164673
f2, 10, 16, 4, 3, 0.002820927184075117, 1.6291366815567017, 0.5390928387641907
f2, 10, 16, 4, 4, 0.0006620729109272361, 1.9991867542266846, 0.6116295456886292
f2, 10, 16, 4, 5, 0.00044848324614576995, 2.0782358646392822, 0.6094161868095398
f2, 10, 32, 4, 1, 1.2113422599213663e-05, 0.3701021075248718, 0.2550272047519684
f2, 10, 32, 4, 2, 3.337800444569439e-05, 1.1804440021514893, 0.4326620101928711
f2, 10, 32, 4, 3, 1.2733228686556686e-05, 0.3246258497238159, 0.22446635365486145
f2, 10, 32, 4, 4, 1.3828794180881232e-05, 0.3351362943649292, 0.22999799251556396
f2, 10, 32, 4, 5, 1.1317889402562287e-05, 0.3852686583995819, 0.2438976764678955
f2, 10, 64, 4, 1, 4.5520823732658755e-06, 0.2709508240222931, 0.20156095921993256
f2, 10, 64, 4, 2, 5.553114988288144e-06, 0.26677101850509644, 0.20851266384124756
f2, 10, 64, 4, 3, 6.147052772575989e-06, 0.39183977246284485, 0.25279074907302856
f2, 10, 64, 4, 4, 5.809112735732924e-06, 0.21503177285194397, 0.1865333467721939
f2, 10, 64, 4, 5, 5.243875421001576e-06, 0.2993563115596771, 0.2102639079093933
f2, 20, 2, 1, 1, 0.047401562333106995, 0.17666095495224, 0.10774454474449158
f2, 20, 2, 1, 2, 0.34378287196159363, 0.6159100532531738, 0.2994721829891205
f2, 20, 2, 1, 3, 0.7891338467597961, 1.4617323875427246, 0.4475302994251251
f2, 20, 2, 1, 4, 0.3044140636920929, 0.5061543583869934, 0.2911257743835449
f2, 20, 2, 1, 5, 1.2722077369689941, 2.025451421737671, 0.5465673804283142
f2, 20, 4, 1, 1, 0.013004057109355927, 0.1673995852470398, 0.06890508532524109
f2, 20, 4, 1, 2, 0.1240224689245224, 0.3594221770763397, 0.18343113362789154
f2, 20, 4, 1, 3, 0.0006887425552122295, 0.042062874883413315, 0.04926583915948868
f2, 20, 4, 1, 4, 0.006096949800848961, 0.08359668403863907, 0.06155182421207428
f2, 20, 4, 1, 5, 0.4162980914115906, 1.0557175874710083, 0.3608560562133789
f2, 20, 8, 1, 1, 0.0052841599099338055, 0.050930291414260864, 0.049305204302072525
f2, 20, 8, 1, 2, 0.012311292812228203, 0.06812567263841629, 0.06938058137893677
f2, 20, 8, 1, 3, 0.012183478102087975, 0.06474569439888, 0.09154818207025528
f2, 20, 8, 1, 4, 0.0020467001013457775, 0.05210193619132042, 0.045967068523168564
f2, 20, 8, 1, 5, 0.011070185340940952, 0.053492311388254166, 0.06584996730089188
f2, 20, 16, 1, 1, 0.006646929308772087, 0.0785946175456047, 0.07738135755062103
f2, 20, 16, 1, 2, 0.0042006950825452805, 0.07030906528234482, 0.06117169186472893
f2, 20, 16, 1, 3, 0.00798893254250288, 0.09648504108190536, 0.0845823734998703
f2, 20, 16, 1, 4, 0.016827259212732315, 0.1405910700559616, 0.12624195218086243
f2, 20, 16, 1, 5, 0.008159605786204338, 0.07932242006063461, 0.08228244632482529
f2, 20, 32, 1, 1, 0.004280138295143843, 0.15467248857021332, 0.14355602860450745
f2, 20, 32, 1, 2, 0.0017001560190692544, 0.06158674135804176, 0.08220585435628891
f2, 20, 32, 1, 3, 0.00428562518209219, 0.14455240964889526, 0.1429755538702011
f2, 20, 32, 1, 4, 0.003185687819495797, 0.10295702517032623, 0.12066420167684555
f2, 20, 32, 1, 5, 0.0018572371918708086, 0.07209936529397964, 0.0887693539261818
f2, 20, 64, 1, 1, 2.4084771212073974e-05, 0.20974621176719666, 0.17190568149089813
f2, 20, 64, 1, 2, 2.1996644136379473e-05, 0.13466155529022217, 0.13161833584308624
f2, 20, 64, 1, 3, 3.1216914067044854e-05, 0.15423183143138885, 0.14255134761333466
f2, 20, 64, 1, 4, 2.2517991965287365e-05, 0.18601614236831665, 0.1552436798810959
f2, 20, 64, 1, 5, 2.4803359337965958e-05, 0.16130560636520386, 0.15720629692077637
f2, 20, 2, 2, 1, 1.3779182434082031, 2.0117990970611572, 0.603815495967865
f2, 20, 2, 2, 2, 1.5096408128738403, 2.218510150909424, 0.6418415307998657
f2, 20, 2, 2, 3, 1.7467824220657349, 2.5086658000946045, 0.6810101270675659
f2, 20, 2, 2, 4, 1.7604331970214844, 2.4528555870056152, 0.673578143119812
f2, 20, 2, 2, 5, 1.7226682901382446, 2.627554178237915, 0.6902385354042053
f2, 20, 4, 2, 1, 1.1686668395996094, 3.405949354171753, 0.7904859781265259
f2, 20, 4, 2, 2, 1.117205262184143, 3.4364380836486816, 0.7801950573921204
f2, 20, 4, 2, 3, 1.0460808277130127, 3.139110803604126, 0.7503349781036377
f2, 20, 4, 2, 4, 1.0970743894577026, 3.2997987270355225, 0.7737135291099548
f2, 20, 4, 2, 5, 1.035815954208374, 3.133622646331787, 0.7557367086410522
f2, 20, 8, 2, 1, 0.2459176778793335, 6.324076175689697, 1.0840528011322021
f2, 20, 8, 2, 2, 0.16610872745513916, 5.023307800292969, 0.9887151122093201
f2, 20, 8, 2, 3, 0.1931813508272171, 5.18217134475708, 0.9969268441200256
f2, 20, 8, 2, 4, 0.1850791722536087, 5.405149936676025, 1.0178272724151611
f2, 20, 8, 2, 5, 0.2257777452468872, 6.391662120819092, 1.0796674489974976
f2, 20, 16, 2, 1, 0.00010616156941978261, 3.675400972366333, 0.8274152874946594
f2, 20, 16, 2, 2, 0.0026705421041697264, 4.19318962097168, 0.8721936345100403
f2, 20, 16, 2, 3, 0.0009177317842841148, 3.6460278034210205, 0.8203630447387695
f2, 20, 16, 2, 4, 0.0024774649646133184, 3.8993990421295166, 0.8489599227905273
f2, 20, 16, 2, 5, 0.001949842320755124, 5.444011211395264, 1.0097763538360596
f2, 20, 32, 2, 1, 1.4448557521973271e-05, 1.9013835191726685, 0.5781741738319397
f2, 20, 32, 2, 2, 4.434138645592611e-06, 1.3396213054656982, 0.4814436733722687
f2, 20, 32, 2, 3, 1.3750829566561151e-05, 1.754273772239685, 0.571967601776123
f2, 20, 32, 2, 4, 6.19193951933994e-06, 1.014938235282898, 0.4251466393470764
f2, 20, 32, 2, 5, 7.399844616884366e-05, 2.0922656059265137, 0.6206655502319336
f2, 20, 64, 2, 1, 1.5657837138860486e-05, 0.6520816683769226, 0.33106574416160583
f2, 20, 64, 2, 2, 1.223665640281979e-05, 0.5606061220169067, 0.3041595220565796
f2, 20, 64, 2, 3, 7.145247764128726e-06, 0.5690516233444214, 0.31793633103370667
f2, 20, 64, 2, 4, 6.68765733280452e-06, 0.5659059882164001, 0.3113599121570587
f2, 20, 64, 2, 5, 6.752564786438597e-06, 0.38214221596717834, 0.26158228516578674
f2, 20, 2, 3, 1, 1.2700214385986328, 1.5413638353347778, 0.5243483781814575
f2, 20, 2, 3, 2, 1.5359792709350586, 2.0631844997406006, 0.6144825220108032
f2, 20, 2, 3, 3, 1.6386338472366333, 2.082587242126465, 0.6108552813529968
f2, 20, 2, 3, 4, 1.7475807666778564, 2.1879961490631104, 0.6287262439727783
f2, 20, 2, 3, 5, 1.669193148612976, 1.9823004007339478, 0.5936078429222107
f2, 20, 4, 3, 1, 1.0670230388641357, 2.884833335876465, 0.7382458448410034
f2, 20, 4, 3, 2, 0.926823616027832, 3.2512454986572266, 0.761870265007019
f2, 20, 4, 3, 3, 0.9736185669898987, 2.8123133182525635, 0.7271890044212341
f2, 20, 4, 3, 4, 1.067475438117981, 2.8985342979431152, 0.7331007719039917
f2, 20, 4, 3, 5, 1.0455044507980347, 3.1336865425109863, 0.7414410710334778
f2, 20, 8, 3, 1, 0.21257688105106354, 4.427698135375977, 0.8787402510643005
f2, 20, 8, 3, 2, 0.15835757553577423, 4.132463455200195, 0.8542317748069763
f2, 20, 8, 3, 3, 0.1973976343870163, 4.264435291290283, 0.8453856110572815
f2, 20, 8, 3, 4, 0.10181739181280136, 3.730008125305176, 0.8372785449028015
f2, 20, 8, 3, 5, 0.1263919472694397, 4.123452663421631, 0.8956307172775269
f2, 20, 16, 3, 1, 0.0002586261834949255, 3.045642614364624, 0.7311018109321594
f2, 20, 16, 3, 2, 0.00039793868199922144, 2.033627510070801, 0.6041939854621887
f2, 20, 16, 3, 3, 9.034539834829047e-05, 2.1205058097839355, 0.6472758054733276
f2, 20, 16, 3, 4, 0.00036962414742447436, 2.564842462539673, 0.6981711983680725
f2, 20, 16, 3, 5, 0.00015443889424204826, 2.6673765182495117, 0.7123447060585022
f2, 20, 32, 3, 1, 8.22002548375167e-05, 2.679903268814087, 0.7101975083351135
f2, 20, 32, 3, 2, 1.9412555047892965e-05, 0.4619337022304535, 0.2766071856021881
f2, 20, 32, 3, 3, 1.9605342458817177e-05, 0.5950481295585632, 0.32878854870796204
f2, 20, 32, 3, 4, 5.964355295873247e-05, 0.3569962680339813, 0.24536044895648956
f2, 20, 32, 3, 5, 2.3681775928707793e-05, 0.48559167981147766, 0.30063876509666443
f2, 20, 64, 3, 1, 0.2931225001811981, 0.45128563046455383, 0.2682240903377533
f2, 20, 64, 3, 2, 6.802493317081826e-06, 0.15939806401729584, 0.17078405618667603
f2, 20, 64, 3, 3, 5.5303157751041e-06, 0.34511852264404297, 0.24069269001483917
f2, 20, 64, 3, 4, 1.8991973774973303e-05, 1.9298079013824463, 0.6008194088935852
f2, 20, 64, 3, 5, 3.7585938116535544e-05, 0.1534343808889389, 0.1699516922235489
f2, 20, 2, 4, 1, 1.093542218208313, 1.392906904220581, 0.5085963606834412
f2, 20, 2, 4, 2, 1.821595549583435, 1.8856853246688843, 0.5875664353370667
f2, 20, 2, 4, 3, 1.9380847215652466, 1.9873981475830078, 0.6034306883811951
f2, 20, 2, 4, 4, 1.9622447490692139, 1.9520395994186401, 0.607170045375824
f2, 20, 2, 4, 5, 1.9556548595428467, 1.9628747701644897, 0.6064277291297913
f2, 20, 4, 4, 1, 1.1638590097427368, 2.5943472385406494, 0.6987991333007812
f2, 20, 4, 4, 2, 1.221717119216919, 2.5550570487976074, 0.6921839714050293
f2, 20, 4, 4, 3, 0.9294299483299255, 2.2692785263061523, 0.6491610407829285
f2, 20, 4, 4, 4, 1.106934905052185, 2.454740285873413, 0.6714173555374146
f2, 20, 4, 4, 5, 1.1199687719345093, 2.688533306121826, 0.6844865679740906
f2, 20, 8, 4, 1, 0.06803251057863235, 2.9192850589752197, 0.728581428527832
f2, 20, 8, 4, 2, 0.08961386978626251, 2.776482343673706, 0.732577383518219
f2, 20, 8, 4, 3, 0.05071178823709488, 2.73325777053833, 0.7278525829315186
f2, 20, 8, 4, 4, 0.08558377623558044, 2.5701634883880615, 0.6806340217590332
f2, 20, 8, 4, 5, 0.11082153767347336, 2.489234685897827, 0.7024853825569153
f2, 20, 16, 4, 1, 0.0002977113763336092, 2.241945266723633, 0.6403235793113708
f2, 20, 16, 4, 2, 0.0001275473478017375, 2.052422046661377, 0.635632336139679
f2, 20, 16, 4, 3, 0.00014307141827885062, 2.4138200283050537, 0.679640531539917
f2, 20, 16, 4, 4, 0.0001876235764939338, 2.0297324657440186, 0.6210276484489441
f2, 20, 16, 4, 5, 0.7409917116165161, 1.8919037580490112, 0.5934904217720032
f2, 20, 32, 4, 1, 0.0001683581795077771, 1.6419671773910522, 0.5668057203292847
f2, 20, 32, 4, 2, 5.415740452008322e-05, 1.7383954524993896, 0.5532244443893433
f2, 20, 32, 4, 3, 6.840547575848177e-05, 1.7007273435592651, 0.5909274220466614
f2, 20, 32, 4, 4, 0.0001323110773228109, 1.8918536901474, 0.5564702749252319
f2, 20, 32, 4, 5, 0.009862360544502735, 1.8541632890701294, 0.576882541179657
f2, 20, 64, 4, 1, 2.307510658283718e-05, 1.0369975566864014, 0.44937214255332947
f2, 20, 64, 4, 2, 2.3648939531994984e-05, 0.9367769360542297, 0.4071628451347351
f2, 20, 64, 4, 3, 8.552769577363506e-05, 1.1145362854003906, 0.45382341742515564
f2, 20, 64, 4, 4, 0.00013720724382437766, 1.0666331052780151, 0.4396325349807739
f2, 20, 64, 4, 5, 0.00022152138990350068, 1.0216007232666016, 0.4192278981208801
f2, 40, 2, 1, 1, 1.6770529747009277, 2.426574230194092, 0.6605209708213806
f2, 40, 2, 1, 2, 1.7025045156478882, 2.355781078338623, 0.6727854013442993
f2, 40, 2, 1, 3, 1.6241580247879028, 2.3781158924102783, 0.656962513923645
f2, 40, 2, 1, 4, 1.6267874240875244, 2.2464756965637207, 0.6502785086631775
f2, 40, 2, 1, 5, 1.7186369895935059, 2.4668684005737305, 0.6808037757873535
f2, 40, 4, 1, 1, 0.8335844278335571, 1.6220954656600952, 0.5640423893928528
f2, 40, 4, 1, 2, 1.2431440353393555, 2.7950830459594727, 0.6979643702507019
f2, 40, 4, 1, 3, 1.320441722869873, 2.8225464820861816, 0.7154979109764099
f2, 40, 4, 1, 4, 1.2880754470825195, 2.8011960983276367, 0.7164594531059265
f2, 40, 4, 1, 5, 1.0815701484680176, 2.360825538635254, 0.651250958442688
f2, 40, 8, 1, 1, 0.6328281760215759, 2.817248821258545, 0.7368184328079224
f2, 40, 8, 1, 2, 0.5876290798187256, 2.7892961502075195, 0.7228471040725708
f2, 40, 8, 1, 3, 0.6482341289520264, 3.1827099323272705, 0.744306206703186
f2, 40, 8, 1, 4, 0.45807957649230957, 2.1568515300750732, 0.6413548588752747
f2, 40, 8, 1, 5, 0.6482641696929932, 2.96530818939209, 0.7439874410629272
f2, 40, 16, 1, 1, 0.14555078744888306, 3.9129438400268555, 0.8478963375091553
f2, 40, 16, 1, 2, 0.14033542573451996, 4.0656328201293945, 0.8398451805114746
f2, 40, 16, 1, 3, 0.1442318558692932, 3.783407211303711, 0.8525739312171936
f2, 40, 16, 1, 4, 0.13576339185237885, 3.5588126182556152, 0.8118435740470886
f2, 40, 16, 1, 5, 0.10754644125699997, 2.812035083770752, 0.7146663069725037
f2, 40, 32, 1, 1, 0.0006131175323389471, 3.093998908996582, 0.7811936736106873
f2, 40, 32, 1, 2, 0.001937711494974792, 2.9791336059570312, 0.7004367113113403
f2, 40, 32, 1, 3, 0.0005418885266408324, 3.518136739730835, 0.8127459287643433
f2, 40, 32, 1, 4, 0.001805851119570434, 3.201465368270874, 0.7824407815933228
f2, 40, 32, 1, 5, 0.00020273278641980141, 2.9228413105010986, 0.7411491274833679
f2, 40, 64, 1, 1, 0.00013639271492138505, 1.2452318668365479, 0.4767913520336151
f2, 40, 64, 1, 2, 7.952448504511267e-05, 1.360580563545227, 0.48785340785980225
f2, 40, 64, 1, 3, 0.00019795475236605853, 1.4184213876724243, 0.4820464849472046
f2, 40, 64, 1, 4, 0.00013430885155685246, 1.5739519596099854, 0.5145212411880493
f2, 40, 64, 1, 5, 6.622995715588331e-05, 1.3350367546081543, 0.4841917157173157
f2, 40, 2, 2, 1, 1.5430452823638916, 2.529433250427246, 0.7001222968101501
f2, 40, 2, 2, 2, 1.5507569313049316, 2.577827215194702, 0.6959276795387268
f2, 40, 2, 2, 3, 1.5917524099349976, 2.7619564533233643, 0.7076008319854736
f2, 40, 2, 2, 4, 1.6172112226486206, 2.64070987701416, 0.7021819353103638
f2, 40, 2, 2, 5, 1.601525902748108, 2.421694755554199, 0.6726616024971008
f2, 40, 4, 2, 1, 0.855209231376648, 3.2364072799682617, 0.7829949259757996
f2, 40, 4, 2, 2, 0.9580997824668884, 3.4626951217651367, 0.8071069717407227
f2, 40, 4, 2, 3, 0.920332670211792, 3.363029718399048, 0.8009681701660156
f2, 40, 4, 2, 4, 0.9218162298202515, 3.4401469230651855, 0.7980340719223022
f2, 40, 4, 2, 5, 0.8607048988342285, 3.466301441192627, 0.7861264944076538
f2, 40, 8, 2, 1, 0.2101755142211914, 3.9556946754455566, 0.8546683192253113
f2, 40, 8, 2, 2, 0.07409919053316116, 4.496381759643555, 0.905565083026886
f2, 40, 8, 2, 3, 0.07568744570016861, 3.704836368560791, 0.8483147621154785
f2, 40, 8, 2, 4, 0.14066408574581146, 3.945376396179199, 0.846269965171814
f2, 40, 8, 2, 5, 0.08546363562345505, 4.300514221191406, 0.8717994689941406
f2, 40, 16, 2, 1, 0.00042509776540100574, 2.87448787689209, 0.7130553126335144
f2, 40, 16, 2, 2, 0.0005218415753915906, 2.159313440322876, 0.6256528496742249
f2, 40, 16, 2, 3, 0.0005615564878098667, 2.6941611766815186, 0.694174587726593
f2, 40, 16, 2, 4, 0.0007292557274922729, 2.1691737174987793, 0.6412677764892578
f2, 40, 16, 2, 5, 0.0003342747804708779, 2.1325883865356445, 0.6408344507217407
f2, 40, 32, 2, 1, 8.734995390113909e-06, 0.7739265561103821, 0.3901453912258148
f2, 40, 32, 2, 2, 9.519044397165999e-06, 0.72762531042099, 0.36381077766418457
f2, 40, 32, 2, 3, 5.876153863937361e-06, 0.6284201741218567, 0.32997769117355347
f2, 40, 32, 2, 4, 9.394760127179325e-06, 0.8443118333816528, 0.39663195610046387
f2, 40, 32, 2, 5, 1.0848312740563415e-05, 0.674553632736206, 0.3515491187572479
f2, 40, 64, 2, 1, 1.9383027392905205e-05, 2.088992118835449, 0.634515106678009
f2, 40, 64, 2, 2, 1.2100635103706736e-05, 0.3874211311340332, 0.25312045216560364
f2, 40, 64, 2, 3, 2.1211948478594422e-05, 2.2553515434265137, 0.6416126489639282
f2, 40, 64, 2, 4, 1.679751767369453e-05, 2.417999029159546, 0.6540870070457458
f2, 40, 64, 2, 5, 2.1839374312548898e-05, 2.2104203701019287, 0.6331033706665039
f2, 40, 2, 3, 1, 1.9687076807022095, 1.9761085510253906, 0.6082455515861511
f2, 40, 2, 3, 2, 1.9537147283554077, 2.0244193077087402, 0.6108221411705017
f2, 40, 2, 3, 3, 1.8860230445861816, 1.9459164142608643, 0.6021065711975098
f2, 40, 2, 3, 4, 1.8842322826385498, 1.9517463445663452, 0.6034685373306274
