pde, G, width, depth, pow_basis, pow_res, run, loss, l2
burgers, 5, 32, 1, 2.0, 0.25, 1, 0.08205016702413559, 0.14719678461551666
burgers, 5, 32, 1, 2.0, 0.25, 2, 1.2692073583602905, 0.3123486638069153
burgers, 5, 32, 1, 2.0, 0.25, 3, 0.06920751184225082, 0.15882162749767303
burgers, 5, 32, 1, 2.0, 0.5, 1, 0.05953174829483032, 0.1439109891653061
burgers, 5, 32, 1, 2.0, 0.5, 2, 0.1314016878604889, 0.33141231536865234
burgers, 5, 32, 1, 2.0, 0.5, 3, 0.05135058984160423, 0.1444125771522522
burgers, 5, 32, 1, 2.0, 0.75, 1, 0.18951833248138428, 0.35705748200416565
burgers, 5, 32, 1, 2.0, 0.75, 2, 0.11884134262800217, 0.36959487199783325
burgers, 5, 32, 1, 2.0, 0.75, 3, 0.04694366082549095, 0.1448144167661667
burgers, 5, 32, 1, 2.0, 1.0, 1, 0.13930214941501617, 0.17562128603458405
burgers, 5, 32, 1, 2.0, 1.0, 2, 0.6801983714103699, 0.2846757769584656
burgers, 5, 32, 1, 2.0, 1.0, 3, 0.197845458984375, 0.3510560691356659
burgers, 5, 32, 1, 2.0, 1.25, 1, 0.18484577536582947, 0.18699242174625397
burgers, 5, 32, 1, 2.0, 1.25, 2, 0.2081758826971054, 0.3657919764518738
burgers, 5, 32, 1, 2.0, 1.25, 3, 0.6701857447624207, 0.3610815405845642
burgers, 5, 32, 1, 2.0, 1.5, 1, 0.13044467568397522, 0.16901437938213348
burgers, 5, 32, 1, 2.0, 1.5, 2, 0.13753101229667664, 0.17245455086231232
burgers, 5, 32, 1, 2.0, 1.5, 3, 0.12262848764657974, 0.17454849183559418
burgers, 5, 32, 1, 2.0, 1.75, 1, 0.1754656583070755, 0.18171672523021698
burgers, 5, 32, 1, 2.0, 1.75, 2, 0.5967638492584229, 0.283647745847702
burgers, 5, 32, 1, 2.0, 1.75, 3, 0.22281792759895325, 0.34892648458480835
burgers, 5, 32, 1, 2.0, 2.0, 1, 0.6205567121505737, 0.28547972440719604
burgers, 5, 32, 1, 2.0, 2.0, 2, 0.2119344025850296, 0.3567017912864685
burgers, 5, 32, 1, 2.0, 2.0, 3, 0.1891600489616394, 0.18732617795467377
burgers, 5, 64, 1, 0.0, 0.0, 1, 7.732733726501465, 0.5830807685852051
burgers, 5, 64, 1, 0.0, 0.0, 2, 6.8163628578186035, 0.5197257995605469
burgers, 5, 64, 1, 0.0, 0.0, 3, 13.185876846313477, 0.6196917295455933
burgers, 5, 64, 1, 0.0, 0.25, 1, 5.070106029510498, 0.5154441595077515
burgers, 5, 64, 1, 0.0, 0.25, 2, 4.683666229248047, 0.45735934376716614
burgers, 5, 64, 1, 0.0, 0.25, 3, 8.116935729980469, 0.6980724334716797
burgers, 5, 64, 1, 0.0, 0.5, 1, 6.662310600280762, 0.6303874254226685
burgers, 5, 64, 1, 0.0, 0.5, 2, 3.8510191440582275, 0.453279584646225
burgers, 5, 64, 1, 0.0, 0.5, 3, 7.325483322143555, 0.557682454586029
burgers, 5, 64, 1, 0.0, 0.75, 1, 6.85417366027832, 0.5985511541366577
burgers, 5, 64, 1, 0.0, 0.75, 2, 4.8076581954956055, 0.48150479793548584
burgers, 5, 64, 1, 0.0, 0.75, 3, 7.926367282867432, 0.5170524716377258
burgers, 5, 64, 1, 0.0, 1.0, 1, 8.915071487426758, 0.6855512261390686
burgers, 5, 64, 1, 0.0, 1.0, 2, 4.516410827636719, 0.5015592575073242
burgers, 5, 64, 1, 0.0, 1.0, 3, 7.444642066955566, 0.5020452737808228
burgers, 5, 64, 1, 0.0, 1.25, 1, 8.59360122680664, 0.6549596786499023
burgers, 5, 64, 1, 0.0, 1.25, 2, 5.638795852661133, 0.5986812114715576
burgers, 5, 64, 1, 0.0, 1.25, 3, 9.891767501831055, 0.7249942421913147
burgers, 5, 64, 1, 0.0, 1.5, 1, 8.23184585571289, 0.5704872012138367
burgers, 5, 64, 1, 0.0, 1.5, 2, 4.7663445472717285, 0.5541145205497742
burgers, 5, 64, 1, 0.0, 1.5, 3, 8.774819374084473, 0.6469456553459167
burgers, 5, 64, 1, 0.0, 1.75, 1, 8.19330883026123, 0.6034479141235352
burgers, 5, 64, 1, 0.0, 1.75, 2, 5.214907646179199, 0.563377320766449
burgers, 5, 64, 1, 0.0, 1.75, 3, 9.027556419372559, 0.6612783074378967
burgers, 5, 64, 1, 0.0, 2.0, 1, 7.553306579589844, 0.5811161994934082
burgers, 5, 64, 1, 0.0, 2.0, 2, 4.721563816070557, 0.5189945101737976
burgers, 5, 64, 1, 0.0, 2.0, 3, 7.3117852210998535, 0.5446437001228333
burgers, 5, 64, 1, 0.25, 0.0, 1, 1.8075716495513916, 0.43550905585289
burgers, 5, 64, 1, 0.25, 0.0, 2, 1.9131230115890503, 0.4408682882785797
burgers, 5, 64, 1, 0.25, 0.0, 3, 1.893661379814148, 0.4489247500896454
burgers, 5, 64, 1, 0.25, 0.25, 1, 0.15777097642421722, 0.1798572987318039
burgers, 5, 64, 1, 0.25, 0.25, 2, 0.1491280496120453, 0.16621313989162445
burgers, 5, 64, 1, 0.25, 0.25, 3, 0.30023545026779175, 0.19633972644805908
burgers, 5, 64, 1, 0.25, 0.5, 1, 0.29799699783325195, 0.20350633561611176
burgers, 5, 64, 1, 0.25, 0.5, 2, 0.17358925938606262, 0.32258445024490356
burgers, 5, 64, 1, 0.25, 0.5, 3, 0.10574673861265182, 0.1649574190378189
burgers, 5, 64, 1, 0.25, 0.75, 1, 0.17115256190299988, 0.18810077011585236
burgers, 5, 64, 1, 0.25, 0.75, 2, 0.19352608919143677, 0.32172757387161255
burgers, 5, 64, 1, 0.25, 0.75, 3, 0.07957208156585693, 0.15329338610172272
burgers, 5, 64, 1, 0.25, 1.0, 1, 0.24445076286792755, 0.18177567422389984
burgers, 5, 64, 1, 0.25, 1.0, 2, 0.17225861549377441, 0.1845288872718811
burgers, 5, 64, 1, 0.25, 1.0, 3, 0.1341419517993927, 0.16257146000862122
burgers, 5, 64, 1, 0.25, 1.25, 1, 0.2987770438194275, 0.32885050773620605
burgers, 5, 64, 1, 0.25, 1.25, 2, 0.14746692776679993, 0.3294086754322052
burgers, 5, 64, 1, 0.25, 1.25, 3, 0.1765863597393036, 0.31824642419815063
burgers, 5, 64, 1, 0.25, 1.5, 1, 0.26227566599845886, 0.3264746069908142
burgers, 5, 64, 1, 0.25, 1.5, 2, 0.1634731888771057, 0.32458236813545227
burgers, 5, 64, 1, 0.25, 1.5, 3, 0.172388955950737, 0.18338221311569214
burgers, 5, 64, 1, 0.25, 1.75, 1, 0.1991422474384308, 0.3297455608844757
burgers, 5, 64, 1, 0.25, 1.75, 2, 0.11701130867004395, 0.3285331130027771
burgers, 5, 64, 1, 0.25, 1.75, 3, 0.1925540268421173, 0.32526159286499023
burgers, 5, 64, 1, 0.25, 2.0, 1, 0.255790114402771, 0.32307395339012146
burgers, 5, 64, 1, 0.25, 2.0, 2, 0.23755861818790436, 0.18826334178447723
burgers, 5, 64, 1, 0.25, 2.0, 3, 0.19552427530288696, 0.19450311362743378
burgers, 5, 64, 1, 0.5, 0.0, 1, 0.21702484786510468, 0.19211460649967194
burgers, 5, 64, 1, 0.5, 0.0, 2, 0.10762789845466614, 0.15514454245567322
burgers, 5, 64, 1, 0.5, 0.0, 3, 0.19302278757095337, 0.18890923261642456
burgers, 5, 64, 1, 0.5, 0.25, 1, 0.10120052844285965, 0.14777204394340515
burgers, 5, 64, 1, 0.5, 0.25, 2, 0.16079427301883698, 0.14301888644695282
burgers, 5, 64, 1, 0.5, 0.25, 3, 0.13628780841827393, 0.17085595428943634
burgers, 5, 64, 1, 0.5, 0.5, 1, 0.14015088975429535, 0.3303053677082062
burgers, 5, 64, 1, 0.5, 0.5, 2, 0.14225761592388153, 0.3726564347743988
burgers, 5, 64, 1, 0.5, 0.5, 3, 0.08863602578639984, 0.16014032065868378
burgers, 5, 64, 1, 0.5, 0.75, 1, 0.06998103857040405, 0.14770857989788055
burgers, 5, 64, 1, 0.5, 0.75, 2, 0.07848428189754486, 0.16291609406471252
burgers, 5, 64, 1, 0.5, 0.75, 3, 0.1571815460920334, 0.17869198322296143
burgers, 5, 64, 1, 0.5, 1.0, 1, 0.13429243862628937, 0.16513994336128235
burgers, 5, 64, 1, 0.5, 1.0, 2, 0.04323290288448334, 0.14584195613861084
burgers, 5, 64, 1, 0.5, 1.0, 3, 0.043425578624010086, 0.1488475799560547
burgers, 5, 64, 1, 0.5, 1.25, 1, 0.051833316683769226, 0.14623567461967468
burgers, 5, 64, 1, 0.5, 1.25, 2, 0.04854315146803856, 0.14386698603630066
burgers, 5, 64, 1, 0.5, 1.25, 3, 0.05998104810714722, 0.14585693180561066
burgers, 5, 64, 1, 0.5, 1.5, 1, 0.05069661885499954, 0.14903174340724945
burgers, 5, 64, 1, 0.5, 1.5, 2, 0.06406441330909729, 0.1552647203207016
burgers, 5, 64, 1, 0.5, 1.5, 3, 0.05262429267168045, 0.14425168931484222
burgers, 5, 64, 1, 0.5, 1.75, 1, 0.06539199501276016, 0.14922454953193665
burgers, 5, 64, 1, 0.5, 1.75, 2, 0.12620869278907776, 0.3341282904148102
burgers, 5, 64, 1, 0.5, 1.75, 3, 0.05157916620373726, 0.14554698765277863
burgers, 5, 64, 1, 0.5, 2.0, 1, 0.05773857235908508, 0.14691142737865448
burgers, 5, 64, 1, 0.5, 2.0, 2, 0.12093616276979446, 0.3317166864871979
burgers, 5, 64, 1, 0.5, 2.0, 3, 0.04996024817228317, 0.14667628705501556
burgers, 5, 64, 1, 0.75, 0.0, 1, 0.17846548557281494, 0.17231233417987823
burgers, 5, 64, 1, 0.75, 0.0, 2, 0.10215538740158081, 0.14653503894805908
burgers, 5, 64, 1, 0.75, 0.0, 3, 0.10051523149013519, 0.16116365790367126
burgers, 5, 64, 1, 0.75, 0.25, 1, 0.04525994509458542, 0.14689309895038605
burgers, 5, 64, 1, 0.75, 0.25, 2, 0.928814709186554, 0.28209835290908813
burgers, 5, 64, 1, 0.75, 0.25, 3, 0.05048345774412155, 0.14476965367794037
burgers, 5, 64, 1, 0.75, 0.5, 1, 0.04802749305963516, 0.14143691956996918
burgers, 5, 64, 1, 0.75, 0.5, 2, 0.054250795394182205, 0.14508837461471558
burgers, 5, 64, 1, 0.75, 0.5, 3, 0.1421172320842743, 0.3639673888683319
burgers, 5, 64, 1, 0.75, 0.75, 1, 0.046527452766895294, 0.14468084275722504
burgers, 5, 64, 1, 0.75, 0.75, 2, 0.31246280670166016, 0.34518560767173767
burgers, 5, 64, 1, 0.75, 0.75, 3, 0.1662071943283081, 0.16877464950084686
burgers, 5, 64, 1, 0.75, 1.0, 1, 0.03718298301100731, 0.14716242253780365
burgers, 5, 64, 1, 0.75, 1.0, 2, 0.14302381873130798, 0.3581550717353821
burgers, 5, 64, 1, 0.75, 1.0, 3, 0.12163566052913666, 0.33193299174308777
burgers, 5, 64, 1, 0.75, 1.25, 1, 0.10683873295783997, 0.1507413387298584
burgers, 5, 64, 1, 0.75, 1.25, 2, 0.5836679935455322, 0.3513319790363312
burgers, 5, 64, 1, 0.75, 1.25, 3, 0.12777762115001678, 0.1739678978919983
burgers, 5, 64, 1, 0.75, 1.5, 1, 0.045380257070064545, 0.14144711196422577
burgers, 5, 64, 1, 0.75, 1.5, 2, 0.19373299181461334, 0.3564830720424652
burgers, 5, 64, 1, 0.75, 1.5, 3, 0.1283525675535202, 0.169436514377594
burgers, 5, 64, 1, 0.75, 1.75, 1, 0.04702997952699661, 0.14870962500572205
burgers, 5, 64, 1, 0.75, 1.75, 2, 0.1971563994884491, 0.35643506050109863
burgers, 5, 64, 1, 0.75, 1.75, 3, 0.09617666900157928, 0.14774005115032196
burgers, 5, 64, 1, 0.75, 2.0, 1, 0.06266038119792938, 0.15277644991874695
burgers, 5, 64, 1, 0.75, 2.0, 2, 0.13857734203338623, 0.17781995236873627
burgers, 5, 64, 1, 0.75, 2.0, 3, 0.0511632077395916, 0.1473017930984497
burgers, 5, 64, 1, 1.0, 0.0, 1, 0.18955296277999878, 0.33275675773620605
burgers, 5, 64, 1, 1.0, 0.0, 2, 0.14570268988609314, 0.3276478350162506
burgers, 5, 64, 1, 1.0, 0.0, 3, 0.09059321880340576, 0.1574251353740692
burgers, 5, 64, 1, 1.0, 0.25, 1, 0.12312960624694824, 0.17145927250385284
burgers, 5, 64, 1, 1.0, 0.25, 2, 0.05338781327009201, 0.14341141283512115
burgers, 5, 64, 1, 1.0, 0.25, 3, 0.16380497813224792, 0.17736850678920746
burgers, 5, 64, 1, 1.0, 0.5, 1, 0.11091744154691696, 0.36444762349128723
burgers, 5, 64, 1, 1.0, 0.5, 2, 0.2046230435371399, 0.18492531776428223
burgers, 5, 64, 1, 1.0, 0.5, 3, 0.20299336314201355, 0.3507483899593353
burgers, 5, 64, 1, 1.0, 0.75, 1, 0.04484253376722336, 0.14536362886428833
burgers, 5, 64, 1, 1.0, 0.75, 2, 0.1983957290649414, 0.3528653085231781
burgers, 5, 64, 1, 1.0, 0.75, 3, 0.1408344805240631, 0.32977887988090515
burgers, 5, 64, 1, 1.0, 1.0, 1, 0.17522373795509338, 0.18318042159080505
burgers, 5, 64, 1, 1.0, 1.0, 2, 0.19521692395210266, 0.18956081569194794
burgers, 5, 64, 1, 1.0, 1.0, 3, 0.2407214343547821, 0.20544353127479553
burgers, 5, 64, 1, 1.0, 1.25, 1, 0.5377421379089355, 0.27950340509414673
burgers, 5, 64, 1, 1.0, 1.25, 2, 0.1894954890012741, 0.3303039073944092
burgers, 5, 64, 1, 1.0, 1.25, 3, 0.09998559951782227, 0.16405871510505676
burgers, 5, 64, 1, 1.0, 1.5, 1, 0.15318509936332703, 0.1704941689968109
burgers, 5, 64, 1, 1.0, 1.5, 2, 0.16577810049057007, 0.1789638102054596
burgers, 5, 64, 1, 1.0, 1.5, 3, 0.18100440502166748, 0.1748986542224884
burgers, 5, 64, 1, 1.0, 1.75, 1, 0.20986485481262207, 0.34750959277153015
burgers, 5, 64, 1, 1.0, 1.75, 2, 0.3525826036930084, 0.23752225935459137
burgers, 5, 64, 1, 1.0, 1.75, 3, 0.6416833400726318, 0.28550997376441956
burgers, 5, 64, 1, 1.0, 2.0, 1, 0.21681654453277588, 0.3248897194862366
burgers, 5, 64, 1, 1.0, 2.0, 2, 0.1663610190153122, 0.17691992223262787
burgers, 5, 64, 1, 1.0, 2.0, 3, 0.2499886006116867, 0.21005229651927948
burgers, 5, 64, 1, 1.25, 0.0, 1, 0.40354540944099426, 0.21730560064315796
burgers, 5, 64, 1, 1.25, 0.0, 2, 0.28594377636909485, 0.3297106921672821
burgers, 5, 64, 1, 1.25, 0.0, 3, 0.0782611295580864, 0.15001682937145233
burgers, 5, 64, 1, 1.25, 0.25, 1, 0.14347994327545166, 0.17591899633407593
burgers, 5, 64, 1, 1.25, 0.25, 2, 0.0503384992480278, 0.14628584682941437
burgers, 5, 64, 1, 1.25, 0.25, 3, 0.19338753819465637, 0.3584032356739044
burgers, 5, 64, 1, 1.25, 0.5, 1, 0.20435377955436707, 0.3506723940372467
burgers, 5, 64, 1, 1.25, 0.5, 2, 0.18155840039253235, 0.18249991536140442
burgers, 5, 64, 1, 1.25, 0.5, 3, 0.11982037127017975, 0.16930069029331207
burgers, 5, 64, 1, 1.25, 0.75, 1, 0.17258605360984802, 0.19042152166366577
burgers, 5, 64, 1, 1.25, 0.75, 2, 0.14104802906513214, 0.1741332858800888
burgers, 5, 64, 1, 1.25, 0.75, 3, 0.1842968463897705, 0.35714349150657654
burgers, 5, 64, 1, 1.25, 1.0, 1, 0.06690844893455505, 0.14536449313163757
burgers, 5, 64, 1, 1.25, 1.0, 2, 0.24287784099578857, 0.19802150130271912
burgers, 5, 64, 1, 1.25, 1.0, 3, 0.18035456538200378, 0.18615666031837463
burgers, 5, 64, 1, 1.25, 1.25, 1, 0.6584780216217041, 0.282274454832077
burgers, 5, 64, 1, 1.25, 1.25, 2, 0.24429339170455933, 0.210503488779068
burgers, 5, 64, 1, 1.25, 1.25, 3, 0.23490506410598755, 0.2002062052488327
burgers, 5, 64, 1, 1.25, 1.5, 1, 0.202178955078125, 0.18921999633312225
burgers, 5, 64, 1, 1.25, 1.5, 2, 0.17232398688793182, 0.3263741731643677
burgers, 5, 64, 1, 1.25, 1.5, 3, 0.26938965916633606, 0.2003185749053955
burgers, 5, 64, 1, 1.25, 1.75, 1, 0.2319115400314331, 0.20267941057682037
burgers, 5, 64, 1, 1.25, 1.75, 2, 0.1815468817949295, 0.1834983080625534
burgers, 5, 64, 1, 1.25, 1.75, 3, 0.34245413541793823, 0.2181335687637329
burgers, 5, 64, 1, 1.25, 2.0, 1, 0.23380331695079803, 0.3453414738178253
burgers, 5, 64, 1, 1.25, 2.0, 2, 0.6736180782318115, 0.28603264689445496
burgers, 5, 64, 1, 1.25, 2.0, 3, 0.1923193633556366, 0.18301784992218018
burgers, 5, 64, 1, 1.5, 0.0, 1, 0.13738438487052917, 0.17517973482608795
burgers, 5, 64, 1, 1.5, 0.0, 2, 0.1659051924943924, 0.3257121741771698
burgers, 5, 64, 1, 1.5, 0.0, 3, 0.0808727964758873, 0.15782906115055084
burgers, 5, 64, 1, 1.5, 0.25, 1, 0.17941240966320038, 0.3586582839488983
burgers, 5, 64, 1, 1.5, 0.25, 2, 0.10914010554552078, 0.1702154576778412
burgers, 5, 64, 1, 1.5, 0.25, 3, 0.12103082984685898, 0.33066582679748535
burgers, 5, 64, 1, 1.5, 0.5, 1, 1.5282429456710815, 0.40896880626678467
burgers, 5, 64, 1, 1.5, 0.5, 2, 0.04998110234737396, 0.14478184282779694
burgers, 5, 64, 1, 1.5, 0.5, 3, 0.046478986740112305, 0.14718037843704224
burgers, 5, 64, 1, 1.5, 0.75, 1, 0.16399653255939484, 0.32941797375679016
burgers, 5, 64, 1, 1.5, 0.75, 2, 0.2255893349647522, 0.34896063804626465
burgers, 5, 64, 1, 1.5, 0.75, 3, 1.5772563219070435, 0.35010334849357605
burgers, 5, 64, 1, 1.5, 1.0, 1, 0.14699772000312805, 0.32409051060676575
burgers, 5, 64, 1, 1.5, 1.0, 2, 0.16118662059307098, 0.33214351534843445
burgers, 5, 64, 1, 1.5, 1.0, 3, 0.12023395299911499, 0.32693830132484436
burgers, 5, 64, 1, 1.5, 1.25, 1, 0.6198322772979736, 0.2881118953227997
burgers, 5, 64, 1, 1.5, 1.25, 2, 0.1575051099061966, 0.17131590843200684
burgers, 5, 64, 1, 1.5, 1.25, 3, 0.2087438702583313, 0.19318662583827972
burgers, 5, 64, 1, 1.5, 1.5, 1, 1.205423355102539, 0.31522849202156067
burgers, 5, 64, 1, 1.5, 1.5, 2, 0.20263640582561493, 0.1945975422859192
burgers, 5, 64, 1, 1.5, 1.5, 3, 1.9317668676376343, 0.4349798858165741
burgers, 5, 64, 1, 1.5, 1.75, 1, 0.09570491313934326, 0.16609890758991241
burgers, 5, 64, 1, 1.5, 1.75, 2, 0.27073726058006287, 0.32606077194213867
burgers, 5, 64, 1, 1.5, 1.75, 3, 1.9186540842056274, 0.4242013096809387
burgers, 5, 64, 1, 1.5, 2.0, 1, 0.5887056589126587, 0.2954977750778198
burgers, 5, 64, 1, 1.5, 2.0, 2, 0.2069285809993744, 0.32228630781173706
burgers, 5, 64, 1, 1.5, 2.0, 3, 0.1692194938659668, 0.1837742179632187
burgers, 5, 64, 1, 1.75, 0.0, 1, 0.20983734726905823, 0.3287569582462311
burgers, 5, 64, 1, 1.75, 0.0, 2, 0.16009119153022766, 0.32551854848861694
burgers, 5, 64, 1, 1.75, 0.0, 3, 0.16254188120365143, 0.15142764151096344
burgers, 5, 64, 1, 1.75, 0.25, 1, 0.11669909954071045, 0.3306380808353424
burgers, 5, 64, 1, 1.75, 0.25, 2, 0.05046330392360687, 0.14499467611312866
burgers, 5, 64, 1, 1.75, 0.25, 3, 0.07495331764221191, 0.1432415246963501
burgers, 5, 64, 1, 1.75, 0.5, 1, 0.09753622114658356, 0.16289539635181427
burgers, 5, 64, 1, 1.75, 0.5, 2, 0.1697050929069519, 0.3293988108634949
burgers, 5, 64, 1, 1.75, 0.5, 3, 0.25855883955955505, 0.3236711025238037
burgers, 5, 64, 1, 1.75, 0.75, 1, 0.6298778653144836, 0.2779995799064636
burgers, 5, 64, 1, 1.75, 0.75, 2, 1.450591802597046, 0.33392462134361267
burgers, 5, 64, 1, 1.75, 0.75, 3, 0.050007183104753494, 0.14567695558071136
burgers, 5, 64, 1, 1.75, 1.0, 1, 0.1826338768005371, 0.31202107667922974
burgers, 5, 64, 1, 1.75, 1.0, 2, 0.34330713748931885, 0.3324761688709259
burgers, 5, 64, 1, 1.75, 1.0, 3, 0.22772493958473206, 0.19972793757915497
burgers, 5, 64, 1, 1.75, 1.25, 1, 0.5006574392318726, 0.2608444392681122
burgers, 5, 64, 1, 1.75, 1.25, 2, 0.22428716719150543, 0.18982456624507904
burgers, 5, 64, 1, 1.75, 1.25, 3, 1.2982577085494995, 0.3323284387588501
burgers, 5, 64, 1, 1.75, 1.5, 1, 0.6538518071174622, 0.283396452665329
burgers, 5, 64, 1, 1.75, 1.5, 2, 0.6155972480773926, 0.2745290696620941
burgers, 5, 64, 1, 1.75, 1.5, 3, 1.8761281967163086, 0.433529794216156
burgers, 5, 64, 1, 1.75, 1.75, 1, 0.6865502595901489, 0.28916168212890625
burgers, 5, 64, 1, 1.75, 1.75, 2, 0.15679781138896942, 0.18329480290412903
burgers, 5, 64, 1, 1.75, 1.75, 3, 1.5601158142089844, 0.40726834535598755
burgers, 5, 64, 1, 1.75, 2.0, 1, 1.7954835891723633, 0.42033565044403076
burgers, 5, 64, 1, 1.75, 2.0, 2, 0.4129040539264679, 0.24618124961853027
burgers, 5, 64, 1, 1.75, 2.0, 3, 1.8005120754241943, 0.42412978410720825
burgers, 5, 64, 1, 2.0, 0.0, 1, 0.15841659903526306, 0.3284551501274109
burgers, 5, 64, 1, 2.0, 0.0, 2, 0.3109925389289856, 0.32555121183395386
burgers, 5, 64, 1, 2.0, 0.0, 3, 0.08214149624109268, 0.15046384930610657
burgers, 5, 64, 1, 2.0, 0.25, 1, 0.12734486162662506, 0.33569085597991943
burgers, 5, 64, 1, 2.0, 0.25, 2, 0.047370631247758865, 0.14570848643779755
burgers, 5, 64, 1, 2.0, 0.25, 3, 0.11800434440374374, 0.17435644567012787
burgers, 5, 64, 1, 2.0, 0.5, 1, 1.6899443864822388, 0.4225316345691681
burgers, 5, 64, 1, 2.0, 0.5, 2, 0.22396057844161987, 0.19604690372943878
burgers, 5, 64, 1, 2.0, 0.5, 3, 1.652517318725586, 0.40382012724876404
burgers, 5, 64, 1, 2.0, 0.75, 1, 0.4923761487007141, 0.278034508228302
burgers, 5, 64, 1, 2.0, 0.75, 2, 0.17663893103599548, 0.18026220798492432
burgers, 5, 64, 1, 2.0, 0.75, 3, 0.06802840530872345, 0.15547341108322144
burgers, 5, 64, 1, 2.0, 1.0, 1, 0.6239698529243469, 0.28997114300727844
burgers, 5, 64, 1, 2.0, 1.0, 2, 0.1342696100473404, 0.3280410170555115
burgers, 5, 64, 1, 2.0, 1.0, 3, 2.0659420490264893, 0.44374579191207886
burgers, 5, 64, 1, 2.0, 1.25, 1, 0.16011393070220947, 0.3170194923877716
burgers, 5, 64, 1, 2.0, 1.25, 2, 0.10796132683753967, 0.16240030527114868
burgers, 5, 64, 1, 2.0, 1.25, 3, 1.885732889175415, 0.45478981733322144
burgers, 5, 64, 1, 2.0, 1.5, 1, 1.134164810180664, 0.3095357120037079
burgers, 5, 64, 1, 2.0, 1.5, 2, 0.2952122688293457, 0.2116641104221344
burgers, 5, 64, 1, 2.0, 1.5, 3, 1.8703516721725464, 0.4495258927345276
burgers, 5, 64, 1, 2.0, 1.75, 1, 0.479850172996521, 0.34813305735588074
burgers, 5, 64, 1, 2.0, 1.75, 2, 0.12879395484924316, 0.17492051422595978
burgers, 5, 64, 1, 2.0, 1.75, 3, 0.6857401132583618, 0.26850566267967224
burgers, 5, 64, 1, 2.0, 2.0, 1, 0.2149476706981659, 0.19203084707260132
burgers, 5, 64, 1, 2.0, 2.0, 2, 1.7735806703567505, 0.43663519620895386
burgers, 5, 64, 1, 2.0, 2.0, 3, 0.07683102786540985, 0.14874151349067688
burgers, 5, 2, 2, 0.0, 0.0, 1, 3.672618865966797, 0.5576632618904114
burgers, 5, 2, 2, 0.0, 0.0, 2, 2.387108325958252, 0.48688799142837524
burgers, 5, 2, 2, 0.0, 0.0, 3, 2.335042953491211, 0.5068901777267456
burgers, 5, 2, 2, 0.0, 0.25, 1, 3.5090863704681396, 0.5563266277313232
burgers, 5, 2, 2, 0.0, 0.25, 2, 3.2610602378845215, 0.5554030537605286
burgers, 5, 2, 2, 0.0, 0.25, 3, 2.935934543609619, 0.5307343602180481
burgers, 5, 2, 2, 0.0, 0.5, 1, 3.4999091625213623, 0.6366239190101624
burgers, 5, 2, 2, 0.0, 0.5, 2, 2.2619142532348633, 0.5401219129562378
burgers, 5, 2, 2, 0.0, 0.5, 3, 2.443277359008789, 0.5592666268348694
burgers, 5, 2, 2, 0.0, 0.75, 1, 2.868892192840576, 0.5310779809951782
burgers, 5, 2, 2, 0.0, 0.75, 2, 2.1577670574188232, 0.5187377333641052
burgers, 5, 2, 2, 0.0, 0.75, 3, 2.1901705265045166, 0.47293534874916077
burgers, 5, 2, 2, 0.0, 1.0, 1, 3.460298538208008, 0.578895092010498
burgers, 5, 2, 2, 0.0, 1.0, 2, 2.506112575531006, 0.5202134847640991
burgers, 5, 2, 2, 0.0, 1.0, 3, 2.6549859046936035, 0.5086459517478943
burgers, 5, 2, 2, 0.0, 1.25, 1, 3.5857768058776855, 0.5363466143608093
burgers, 5, 2, 2, 0.0, 1.25, 2, 2.338477373123169, 0.5209432244300842
burgers, 5, 2, 2, 0.0, 1.25, 3, 2.2396256923675537, 0.4862527549266815
burgers, 5, 2, 2, 0.0, 1.5, 1, 4.2345380783081055, 0.5856901407241821
burgers, 5, 2, 2, 0.0, 1.5, 2, 2.2840769290924072, 0.48171043395996094
burgers, 5, 2, 2, 0.0, 1.5, 3, 2.3792099952697754, 0.5011239051818848
burgers, 5, 2, 2, 0.0, 1.75, 1, 4.210400581359863, 0.5860940217971802
burgers, 5, 2, 2, 0.0, 1.75, 2, 2.3476386070251465, 0.4863702654838562
burgers, 5, 2, 2, 0.0, 1.75, 3, 2.584197998046875, 0.5168221592903137
burgers, 5, 2, 2, 0.0, 2.0, 1, 4.074077606201172, 0.5880948305130005
burgers, 5, 2, 2, 0.0, 2.0, 2, 3.427142858505249, 0.6136309504508972
burgers, 5, 2, 2, 0.0, 2.0, 3, 2.51798939704895, 0.5053679347038269
burgers, 5, 2, 2, 0.25, 0.0, 1, 0.7462705373764038, 0.2840602397918701
burgers, 5, 2, 2, 0.25, 0.0, 2, 1.0972980260849, 0.3369981646537781
burgers, 5, 2, 2, 0.25, 0.0, 3, 1.7925660610198975, 0.4548508822917938
burgers, 5, 2, 2, 0.25, 0.25, 1, 1.5628278255462646, 0.4831128418445587
burgers, 5, 2, 2, 0.25, 0.25, 2, 0.7551692128181458, 0.37247058749198914
burgers, 5, 2, 2, 0.25, 0.25, 3, 0.9851822853088379, 0.3334430158138275
burgers, 5, 2, 2, 0.25, 0.5, 1, 1.2046581506729126, 0.3302893340587616
burgers, 5, 2, 2, 0.25, 0.5, 2, 0.7304494380950928, 0.37621182203292847
burgers, 5, 2, 2, 0.25, 0.5, 3, 1.708654522895813, 0.45104435086250305
burgers, 5, 2, 2, 0.25, 0.75, 1, 1.8658320903778076, 0.4419885277748108
burgers, 5, 2, 2, 0.25, 0.75, 2, 0.6631301045417786, 0.44771894812583923
