pde, G, width, depth, run, loss, l2
allen-cahn, 20, 64, 4, 3, 98.3016357421875, 1.103114128112793
allen-cahn, 20, 64, 4, 4, 121.30104064941406, 1.1390807628631592
allen-cahn, 20, 64, 4, 5, 19.760913848876953, 1.1345717906951904
burgers, 5, 2, 1, 1, 2.1521310806274414, 0.4749069809913635
burgers, 5, 2, 1, 2, 2.182471513748169, 0.48723649978637695
burgers, 5, 2, 1, 3, 2.158372402191162, 0.41989341378211975
burgers, 5, 2, 1, 4, 2.646986722946167, 0.4912644624710083
burgers, 5, 2, 1, 5, 2.082091808319092, 0.4799273908138275
burgers, 5, 4, 1, 1, 0.3650124669075012, 0.22335121035575867
burgers, 5, 4, 1, 2, 0.6416637897491455, 0.2754964530467987
burgers, 5, 4, 1, 3, 0.3556247353553772, 0.23749180138111115
burgers, 5, 4, 1, 4, 0.6165924668312073, 0.38653600215911865
burgers, 5, 4, 1, 5, 0.17292648553848267, 0.15985077619552612
burgers, 5, 8, 1, 1, 0.5667886734008789, 0.27933230996131897
burgers, 5, 8, 1, 2, 0.17063747346401215, 0.17792372405529022
burgers, 5, 8, 1, 3, 0.16234514117240906, 0.17813467979431152
burgers, 5, 8, 1, 4, 0.10467417538166046, 0.15392231941223145
burgers, 5, 8, 1, 5, 0.388810932636261, 0.3605586588382721
burgers, 5, 16, 1, 1, 0.08810485899448395, 0.15595674514770508
burgers, 5, 16, 1, 2, 0.19310569763183594, 0.36563268303871155
burgers, 5, 16, 1, 3, 0.6305248737335205, 0.27724847197532654
burgers, 5, 16, 1, 4, 0.08046124875545502, 0.1551039069890976
burgers, 5, 16, 1, 5, 0.5845521688461304, 0.28610751032829285
burgers, 5, 32, 1, 1, 0.24678142368793488, 0.20140810310840607
burgers, 5, 32, 1, 2, 0.17365576326847076, 0.1923552304506302
burgers, 5, 32, 1, 3, 1.84229576587677, 0.4032263159751892
burgers, 5, 32, 1, 4, 0.25688353180885315, 0.2164548933506012
burgers, 5, 32, 1, 5, 0.18585649132728577, 0.1838846057653427
burgers, 5, 64, 1, 1, 0.619148313999176, 0.38620027899742126
burgers, 5, 64, 1, 2, 0.141556978225708, 0.1745569407939911
burgers, 5, 64, 1, 3, 0.1429467648267746, 0.1791609227657318
burgers, 5, 64, 1, 4, 0.102922223508358, 0.32599931955337524
burgers, 5, 64, 1, 5, 0.10835287719964981, 0.3319483995437622
burgers, 5, 2, 2, 1, 0.8827294111251831, 0.27006813883781433
burgers, 5, 2, 2, 2, 0.5046427845954895, 0.3439827561378479
burgers, 5, 2, 2, 3, 0.5581701993942261, 0.21977996826171875
burgers, 5, 2, 2, 4, 0.6763643026351929, 0.35516801476478577
burgers, 5, 2, 2, 5, 0.7032192349433899, 0.2656596899032593
burgers, 5, 4, 2, 1, 0.1041020080447197, 0.14950746297836304
burgers, 5, 4, 2, 2, 0.08200191706418991, 0.15080219507217407
burgers, 5, 4, 2, 3, 0.12999264895915985, 0.32974496483802795
burgers, 5, 4, 2, 4, 0.05303877592086792, 0.14839541912078857
burgers, 5, 4, 2, 5, 0.04799404740333557, 0.14561119675636292
burgers, 5, 8, 2, 1, 0.03144250810146332, 0.14358605444431305
burgers, 5, 8, 2, 2, 0.13544775545597076, 0.1465703696012497
burgers, 5, 8, 2, 3, 0.046824097633361816, 0.14238734543323517
burgers, 5, 8, 2, 4, 0.0632198378443718, 0.14228981733322144
burgers, 5, 8, 2, 5, 0.08568137884140015, 0.13790589570999146
burgers, 5, 16, 2, 1, 0.0275966115295887, 0.13962475955486298
burgers, 5, 16, 2, 2, 0.02089257910847664, 0.14102108776569366
burgers, 5, 16, 2, 3, 0.05112551152706146, 0.16711899638175964
burgers, 5, 16, 2, 4, 0.021075285971164703, 0.14009520411491394
burgers, 5, 16, 2, 5, 0.033181384205818176, 0.1450648009777069
burgers, 5, 32, 2, 1, 0.09559404850006104, 0.322566419839859
burgers, 5, 32, 2, 2, 0.03189656883478165, 0.143110454082489
burgers, 5, 32, 2, 3, 0.033621788024902344, 0.14387910068035126
burgers, 5, 32, 2, 4, 0.027802184224128723, 0.1416592001914978
burgers, 5, 32, 2, 5, 0.11736635118722916, 0.3241773247718811
burgers, 5, 64, 2, 1, 0.0941910520195961, 0.15389840304851532
burgers, 5, 64, 2, 2, 0.09534435719251633, 0.15337729454040527
burgers, 5, 64, 2, 3, 0.04622446373105049, 0.13935568928718567
burgers, 5, 64, 2, 4, 0.17079779505729675, 0.3176895081996918
burgers, 5, 64, 2, 5, 0.0964912474155426, 0.5455694794654846
burgers, 5, 2, 3, 1, 0.650280237197876, 0.23663264513015747
burgers, 5, 2, 3, 2, 0.21362411975860596, 0.3278539776802063
burgers, 5, 2, 3, 3, 0.16992202401161194, 0.17310945689678192
burgers, 5, 2, 3, 4, 0.3978670835494995, 0.3731193244457245
burgers, 5, 2, 3, 5, 0.45185643434524536, 0.2301124632358551
burgers, 5, 4, 3, 1, 0.08393922448158264, 0.15385767817497253
burgers, 5, 4, 3, 2, 0.06657333672046661, 0.15723897516727448
burgers, 5, 4, 3, 3, 0.10150143504142761, 0.14349299669265747
burgers, 5, 4, 3, 4, 0.11208437383174896, 0.3266426920890808
burgers, 5, 4, 3, 5, 0.036194875836372375, 0.14399206638336182
burgers, 5, 8, 3, 1, 0.04199250787496567, 0.16979144513607025
burgers, 5, 8, 3, 2, 0.027666911482810974, 0.13643717765808105
burgers, 5, 8, 3, 3, 0.10147430747747421, 0.33685871958732605
burgers, 5, 8, 3, 4, 0.058342114090919495, 0.2981528639793396
burgers, 5, 8, 3, 5, 0.009024727158248425, 0.13500353693962097
burgers, 5, 16, 3, 1, 0.03316430002450943, 0.28781458735466003
burgers, 5, 16, 3, 2, 0.007465415634214878, 0.1481926292181015
burgers, 5, 16, 3, 3, 0.02736501768231392, 0.11796196550130844
burgers, 5, 16, 3, 4, 0.28542691469192505, 0.43461450934410095
burgers, 5, 16, 3, 5, 0.16863076388835907, 0.3276619017124176
burgers, 5, 32, 3, 1, 0.0031531015411019325, 0.2791457176208496
burgers, 5, 32, 3, 2, 0.001342289848253131, 0.13652010262012482
burgers, 5, 32, 3, 3, 0.2005646526813507, 0.40973228216171265
burgers, 5, 32, 3, 4, 0.38856619596481323, 0.45412302017211914
burgers, 5, 32, 3, 5, 0.029476076364517212, 0.17366844415664673
burgers, 5, 64, 3, 1, 0.09288648515939713, 0.12247268110513687
burgers, 5, 64, 3, 2, 0.750023365020752, 0.3826065957546234
burgers, 5, 64, 3, 3, 0.0037464930210262537, 0.37132900953292847
burgers, 5, 64, 3, 4, 0.0012168087996542454, 0.1358821988105774
burgers, 5, 64, 3, 5, 1.094530463218689, 0.41044554114341736
burgers, 5, 2, 4, 1, 0.1752510368824005, 0.32241469621658325
burgers, 5, 2, 4, 2, 0.2429620623588562, 0.3263123333454132
burgers, 5, 2, 4, 3, 0.2860722839832306, 0.18555313348770142
burgers, 5, 2, 4, 4, 0.4032350182533264, 0.1880599856376648
burgers, 5, 2, 4, 5, 0.6144711375236511, 0.3988381624221802
burgers, 5, 4, 4, 1, 0.00368679640814662, 0.03756598010659218
burgers, 5, 4, 4, 2, 0.004235222935676575, 0.07022632658481598
burgers, 5, 4, 4, 3, 0.031044337898492813, 0.1446516066789627
burgers, 5, 4, 4, 4, 0.01079226192086935, 0.06687731295824051
burgers, 5, 4, 4, 5, 0.023979846388101578, 0.1580183058977127
burgers, 5, 8, 4, 1, 0.42301279306411743, 0.45001429319381714
burgers, 5, 8, 4, 2, 0.029627777636051178, 0.3764946162700653
burgers, 5, 8, 4, 3, 0.15138748288154602, 0.486764520406723
burgers, 5, 8, 4, 4, 0.1749042570590973, 0.18852141499519348
burgers, 5, 8, 4, 5, 0.013294357806444168, 0.5477583408355713
burgers, 5, 16, 4, 1, 0.013641600497066975, 0.3715871572494507
burgers, 5, 16, 4, 2, 0.030575891956686974, 0.35237401723861694
burgers, 5, 16, 4, 3, 0.0016700982814654708, 0.3771006762981415
burgers, 5, 16, 4, 4, 0.026265956461429596, 0.09588661789894104
burgers, 5, 16, 4, 5, 0.012270579114556313, 0.2939741611480713
burgers, 5, 32, 4, 1, 0.012807106599211693, 0.29538431763648987
burgers, 5, 32, 4, 2, 0.0006813326035626233, 0.16586525738239288
burgers, 5, 32, 4, 3, 0.030816983431577682, 0.4141835570335388
burgers, 5, 32, 4, 4, 0.0014555894304066896, 0.25638189911842346
burgers, 5, 32, 4, 5, 1.1191504001617432, 0.424960196018219
burgers, 5, 64, 4, 1, 0.6004457473754883, 0.3780348002910614
burgers, 5, 64, 4, 2, 0.8585445880889893, 0.37185487151145935
burgers, 5, 64, 4, 3, 1.671710729598999, 0.5415424108505249
burgers, 5, 64, 4, 4, 1.029278039932251, 0.4933098256587982
burgers, 5, 64, 4, 5, 0.9469627141952515, 0.3593676686286926
burgers, 10, 2, 1, 1, 0.9923009872436523, 0.37647947669029236
burgers, 10, 2, 1, 2, 1.386582612991333, 0.39873966574668884
burgers, 10, 2, 1, 3, 1.7322871685028076, 0.4060688316822052
burgers, 10, 2, 1, 4, 1.0473732948303223, 0.4073052406311035
burgers, 10, 2, 1, 5, 0.4921347498893738, 0.26941388845443726
burgers, 10, 4, 1, 1, 0.17746633291244507, 0.32822394371032715
burgers, 10, 4, 1, 2, 0.06386597454547882, 0.1500416398048401
burgers, 10, 4, 1, 3, 0.06679107993841171, 0.15080974996089935
burgers, 10, 4, 1, 4, 0.16672100126743317, 0.32744738459587097
burgers, 10, 4, 1, 5, 0.25310078263282776, 0.17565177381038666
burgers, 10, 8, 1, 1, 0.07545705139636993, 0.1643945276737213
burgers, 10, 8, 1, 2, 0.05684499070048332, 0.1478899121284485
burgers, 10, 8, 1, 3, 0.04392622411251068, 0.1467282474040985
burgers, 10, 8, 1, 4, 0.07618187367916107, 0.15553219616413116
burgers, 10, 8, 1, 5, 0.10024307668209076, 0.32680612802505493
burgers, 10, 16, 1, 1, 0.05529521405696869, 0.3302481174468994
burgers, 10, 16, 1, 2, 0.013417690992355347, 0.14034295082092285
burgers, 10, 16, 1, 3, 0.07631170749664307, 0.3352748155593872
burgers, 10, 16, 1, 4, 0.03614022582769394, 0.32713547348976135
burgers, 10, 16, 1, 5, 0.013393605127930641, 0.1427256166934967
burgers, 10, 32, 1, 1, 0.011447804048657417, 0.13902798295021057
burgers, 10, 32, 1, 2, 0.010460037738084793, 0.14093855023384094
burgers, 10, 32, 1, 3, 0.019262341782450676, 0.14438703656196594
burgers, 10, 32, 1, 4, 0.05340823903679848, 0.3307933509349823
burgers, 10, 32, 1, 5, 0.03467724844813347, 0.32251325249671936
burgers, 10, 64, 1, 1, 0.10001114010810852, 0.33005377650260925
burgers, 10, 64, 1, 2, 0.07966601848602295, 0.14255063235759735
burgers, 10, 64, 1, 3, 0.03878562152385712, 0.14862343668937683
burgers, 10, 64, 1, 4, 0.03663095831871033, 0.15308713912963867
burgers, 10, 64, 1, 5, 0.02470400556921959, 0.1436053067445755
burgers, 10, 2, 2, 1, 0.4719645380973816, 0.3028205931186676
burgers, 10, 2, 2, 2, 0.40616023540496826, 0.21989043056964874
burgers, 10, 2, 2, 3, 0.4459223747253418, 0.33644866943359375
burgers, 10, 2, 2, 4, 0.26119542121887207, 0.19025692343711853
burgers, 10, 2, 2, 5, 0.23040202260017395, 0.3366301655769348
burgers, 10, 4, 2, 1, 0.027106426656246185, 0.31520771980285645
burgers, 10, 4, 2, 2, 0.037468552589416504, 0.420295387506485
burgers, 10, 4, 2, 3, 0.1026519387960434, 0.3258744478225708
burgers, 10, 4, 2, 4, 0.01858910173177719, 0.31939294934272766
burgers, 10, 4, 2, 5, 0.06540294736623764, 0.32400214672088623
burgers, 10, 8, 2, 1, 0.018149040639400482, 0.1334148794412613
burgers, 10, 8, 2, 2, 0.029424084350466728, 0.32624563574790955
burgers, 10, 8, 2, 3, 0.009870344772934914, 0.13336843252182007
burgers, 10, 8, 2, 4, 0.01842503994703293, 0.14324231445789337
burgers, 10, 8, 2, 5, 0.005772875621914864, 0.32380425930023193
burgers, 10, 16, 2, 1, 0.10743144154548645, 0.3287718594074249
burgers, 10, 16, 2, 2, 0.017574816942214966, 0.13683755695819855
burgers, 10, 16, 2, 3, 0.027806993573904037, 0.14138266444206238
burgers, 10, 16, 2, 4, 0.021566247567534447, 0.13574175536632538
burgers, 10, 16, 2, 5, 0.021001532673835754, 0.2411515712738037
burgers, 10, 32, 2, 1, 0.10282047837972641, 0.15270037949085236
burgers, 10, 32, 2, 2, 0.006580598186701536, 0.1624765843153
burgers, 10, 32, 2, 3, 0.011663876473903656, 0.13616736233234406
burgers, 10, 32, 2, 4, 0.01810700073838234, 0.12847279012203217
burgers, 10, 32, 2, 5, 0.15221157670021057, 0.5006793737411499
burgers, 10, 64, 2, 1, 0.009847119450569153, 0.16513481736183167
burgers, 10, 64, 2, 2, 0.008622916415333748, 0.4086803197860718
burgers, 10, 64, 2, 3, 0.011524461209774017, 0.25653332471847534
burgers, 10, 64, 2, 4, 0.006718725897371769, 0.4146447777748108
burgers, 10, 64, 2, 5, 0.01683519408106804, 0.16811683773994446
burgers, 10, 2, 3, 1, 0.2566448450088501, 0.3295823037624359
burgers, 10, 2, 3, 2, 0.285503089427948, 0.15396417677402496
burgers, 10, 2, 3, 3, 0.039899080991744995, 0.14032921195030212
burgers, 10, 2, 3, 4, 0.08241293579339981, 0.272231787443161
burgers, 10, 2, 3, 5, 0.1640944927930832, 0.32452404499053955
burgers, 10, 4, 3, 1, 0.020460259169340134, 0.14168575406074524
burgers, 10, 4, 3, 2, 0.009912410750985146, 0.41386494040489197
burgers, 10, 4, 3, 3, 0.012950247153639793, 0.1572999209165573
burgers, 10, 4, 3, 4, 0.011546220630407333, 0.15074831247329712
burgers, 10, 4, 3, 5, 0.011616097763180733, 0.425470769405365
burgers, 10, 8, 3, 1, 0.018005551770329475, 0.0830393061041832
burgers, 10, 8, 3, 2, 0.005617470946162939, 0.417695015668869
burgers, 10, 8, 3, 3, 0.0030032515060156584, 0.3818571865558624
burgers, 10, 8, 3, 4, 0.0019043385982513428, 0.24972397089004517
burgers, 10, 8, 3, 5, 0.0058108302764594555, 0.3350890874862671
burgers, 10, 16, 3, 1, 0.02221972867846489, 0.5298888087272644
burgers, 10, 16, 3, 2, 0.0038923893589526415, 0.3873435854911804
burgers, 10, 16, 3, 3, 0.0016423624474555254, 0.41373440623283386
burgers, 10, 16, 3, 4, 0.00949130579829216, 0.25388291478157043
burgers, 10, 16, 3, 5, 0.09447672218084335, 0.31546100974082947
burgers, 10, 32, 3, 1, 0.7133313417434692, 0.4383671283721924
burgers, 10, 32, 3, 2, 0.3717948794364929, 0.41345950961112976
burgers, 10, 32, 3, 3, 0.6258482933044434, 0.38641679286956787
burgers, 10, 32, 3, 4, 0.11062376946210861, 0.4368474781513214
burgers, 10, 32, 3, 5, 0.0043257614597678185, 0.22705024480819702
burgers, 10, 64, 3, 1, 0.029475582763552666, 0.39916980266571045
burgers, 10, 64, 3, 2, 0.018017182126641273, 0.4770882725715637
burgers, 10, 64, 3, 3, 0.02399125136435032, 0.5275880098342896
burgers, 10, 64, 3, 4, 0.03521318733692169, 0.5339595675468445
burgers, 10, 64, 3, 5, 0.09541822224855423, 0.5081559419631958
burgers, 10, 2, 4, 1, 0.12704509496688843, 0.11459872126579285
burgers, 10, 2, 4, 2, 0.3369326889514923, 0.3092409074306488
burgers, 10, 2, 4, 3, 0.03225325793027878, 0.2629553973674774
burgers, 10, 2, 4, 4, 0.2740838825702667, 0.19566182792186737
burgers, 10, 2, 4, 5, 0.05694705247879028, 0.13145671784877777
burgers, 10, 4, 4, 1, 0.11686065793037415, 0.23507802188396454
burgers, 10, 4, 4, 2, 0.0037810178473591805, 0.33636975288391113
burgers, 10, 4, 4, 3, 0.2948640286922455, 0.4638046324253082
burgers, 10, 4, 4, 4, 0.0015369984321296215, 0.0664510577917099
burgers, 10, 4, 4, 5, 0.005746541544795036, 0.3467695116996765
burgers, 10, 8, 4, 1, 0.017276370897889137, 0.13585999608039856
burgers, 10, 8, 4, 2, 0.0018219350604340434, 0.2745652496814728
burgers, 10, 8, 4, 3, 0.07688353955745697, 0.5085302591323853
burgers, 10, 8, 4, 4, 0.0054840524680912495, 0.15513648092746735
burgers, 10, 8, 4, 5, 0.012866917997598648, 0.1829228550195694
burgers, 10, 16, 4, 1, 0.1645539104938507, 0.32024696469306946
burgers, 10, 16, 4, 2, 0.0018286729464307427, 0.1369076371192932
burgers, 10, 16, 4, 3, 0.47172945737838745, 0.30677568912506104
burgers, 10, 16, 4, 4, 0.011455563828349113, 0.31330573558807373
burgers, 10, 16, 4, 5, 0.0038942606188356876, 0.2897089421749115
burgers, 10, 32, 4, 1, 0.013789273798465729, 0.4459349513053894
burgers, 10, 32, 4, 2, 0.009766506031155586, 0.33835119009017944
burgers, 10, 32, 4, 3, 0.056004371494054794, 0.6481714248657227
burgers, 10, 32, 4, 4, 0.03700990974903107, 0.6377808451652527
burgers, 10, 32, 4, 5, 0.04607639089226723, 0.6039636135101318
burgers, 10, 64, 4, 1, 0.20872557163238525, 0.9362335801124573
burgers, 10, 64, 4, 2, 0.1204497292637825, 0.8915718197822571
burgers, 10, 64, 4, 3, 0.4684765636920929, 0.9142655730247498
burgers, 10, 64, 4, 4, 0.06174221262335777, 0.8912086486816406
burgers, 10, 64, 4, 5, 0.27031761407852173, 0.9232200980186462
burgers, 20, 2, 1, 1, 0.5360085368156433, 0.3241925537586212
burgers, 20, 2, 1, 2, 0.7152079343795776, 0.3703981339931488
burgers, 20, 2, 1, 3, 0.6086747646331787, 0.2374989539384842
burgers, 20, 2, 1, 4, 0.644919753074646, 0.4269922077655792
burgers, 20, 2, 1, 5, 0.47892454266548157, 0.23466207087039948
burgers, 20, 4, 1, 1, 0.08708144724369049, 0.3248315751552582
burgers, 20, 4, 1, 2, 0.048866577446460724, 0.16436712443828583
burgers, 20, 4, 1, 3, 0.108676016330719, 0.32283303141593933
burgers, 20, 4, 1, 4, 0.09799569100141525, 0.3140188455581665
burgers, 20, 4, 1, 5, 0.19234313070774078, 0.17085133492946625
burgers, 20, 8, 1, 1, 0.006596495397388935, 0.3147313594818115
burgers, 20, 8, 1, 2, 0.013744797557592392, 0.14117412269115448
burgers, 20, 8, 1, 3, 0.007790629286319017, 0.18226809799671173
burgers, 20, 8, 1, 4, 0.05983983725309372, 0.3334513306617737
burgers, 20, 8, 1, 5, 0.012720847502350807, 0.31608065962791443
burgers, 20, 16, 1, 1, 0.0022156089544296265, 0.14368586242198944
burgers, 20, 16, 1, 2, 0.00462337676435709, 0.3204217851161957
burgers, 20, 16, 1, 3, 0.0024568303488194942, 0.3262295126914978
burgers, 20, 16, 1, 4, 0.0034168416168540716, 0.4434432089328766
burgers, 20, 16, 1, 5, 0.011156603693962097, 0.13965409994125366
burgers, 20, 32, 1, 1, 0.0014357645995914936, 0.1368934065103531
burgers, 20, 32, 1, 2, 0.0025888183154165745, 0.13891635835170746
burgers, 20, 32, 1, 3, 0.0025570779107511044, 0.4450604021549225
burgers, 20, 32, 1, 4, 0.00463461596518755, 0.13946343958377838
burgers, 20, 32, 1, 5, 0.002237016800791025, 0.13941040635108948
burgers, 20, 64, 1, 1, 0.02712186798453331, 0.137234166264534
burgers, 20, 64, 1, 2, 0.002336887177079916, 0.4319505989551544
burgers, 20, 64, 1, 3, 0.016856327652931213, 0.4644947350025177
burgers, 20, 64, 1, 4, 0.03668283298611641, 0.13420288264751434
burgers, 20, 64, 1, 5, 0.009812211617827415, 0.13969086110591888
burgers, 20, 2, 2, 1, 0.2058781087398529, 0.26452603936195374
burgers, 20, 2, 2, 2, 0.18480056524276733, 0.5499247908592224
burgers, 20, 2, 2, 3, 0.19150185585021973, 0.3623397648334503
burgers, 20, 2, 2, 4, 0.28201931715011597, 0.4730093479156494
burgers, 20, 2, 2, 5, 0.1891215443611145, 0.4256017804145813
burgers, 20, 4, 2, 1, 0.0039541274309158325, 0.12507396936416626
burgers, 20, 4, 2, 2, 0.0061600469052791595, 0.206776961684227
burgers, 20, 4, 2, 3, 0.005241738632321358, 0.31556808948516846
burgers, 20, 4, 2, 4, 0.038156814873218536, 0.31976622343063354
burgers, 20, 4, 2, 5, 0.006496015004813671, 0.33462443947792053
burgers, 20, 8, 2, 1, 0.011691270396113396, 0.32492029666900635
burgers, 20, 8, 2, 2, 0.0016590271843597293, 0.15638293325901031
burgers, 20, 8, 2, 3, 0.007430218160152435, 0.4119891822338104
burgers, 20, 8, 2, 4, 0.003092648461461067, 0.445028692483902
burgers, 20, 8, 2, 5, 0.003531097900122404, 0.1337718516588211
burgers, 20, 16, 2, 1, 0.006020271684974432, 0.3275640308856964
burgers, 20, 16, 2, 2, 0.004054701887071133, 0.44447028636932373
burgers, 20, 16, 2, 3, 0.004287742078304291, 0.3138929605484009
burgers, 20, 16, 2, 4, 0.004495272412896156, 0.3375902473926544
burgers, 20, 16, 2, 5, 0.008985387161374092, 0.3370475172996521
burgers, 20, 32, 2, 1, 0.04848596081137657, 0.8503175973892212
burgers, 20, 32, 2, 2, 0.12497889250516891, 0.8190658688545227
burgers, 20, 32, 2, 3, 0.22225350141525269, 0.8942239284515381
burgers, 20, 32, 2, 4, 0.08931837975978851, 0.8283550143241882
burgers, 20, 32, 2, 5, 0.14369909465312958, 0.9036823511123657
burgers, 20, 64, 2, 1, 0.14912980794906616, 0.9280707836151123
burgers, 20, 64, 2, 2, 0.09170744568109512, 0.9224371910095215
burgers, 20, 64, 2, 3, 0.11322563141584396, 0.9671599268913269
burgers, 20, 64, 2, 4, 0.09969347715377808, 1.0019848346710205
burgers, 20, 64, 2, 5, 0.1385325938463211, 1.015929937362671
burgers, 20, 2, 3, 1, 0.15002262592315674, 0.5600101351737976
burgers, 20, 2, 3, 2, 0.0712122991681099, 0.5487326383590698
burgers, 20, 2, 3, 3, 0.08241982758045197, 0.43465349078178406
burgers, 20, 2, 3, 4, 0.22248345613479614, 0.3140610456466675
burgers, 20, 2, 3, 5, 0.1994762122631073, 0.21866171061992645
burgers, 20, 4, 3, 1, 0.005952510517090559, 0.39279043674468994
burgers, 20, 4, 3, 2, 0.015309972688555717, 0.5740674138069153
burgers, 20, 4, 3, 3, 0.003240178572013974, 0.11119668930768967
burgers, 20, 4, 3, 4, 0.005118150729686022, 0.3088738024234772
burgers, 20, 4, 3, 5, 0.01208505779504776, 0.35689210891723633
burgers, 20, 8, 3, 1, 0.48065587878227234, 0.538684070110321
burgers, 20, 8, 3, 2, 0.09850269556045532, 0.5656556487083435
burgers, 20, 8, 3, 3, 0.03349655494093895, 0.4963168501853943
burgers, 20, 8, 3, 4, 0.639824628829956, 0.6914287209510803
burgers, 20, 8, 3, 5, 0.05805584415793419, 0.367097407579422
burgers, 20, 16, 3, 1, 2.1485297679901123, 0.9566693902015686
burgers, 20, 16, 3, 2, 2.739297866821289, 0.9663077592849731
burgers, 20, 16, 3, 3, 1.593003749847412, 0.9568361043930054
burgers, 20, 16, 3, 4, 1.785480260848999, 0.8503815531730652
burgers, 20, 16, 3, 5, 3.020383358001709, 1.0492559671401978
burgers, 20, 32, 3, 1, 3.3183372020721436, 0.970191478729248
burgers, 20, 32, 3, 2, 3.777273654937744, 0.9430204629898071
burgers, 20, 32, 3, 3, 2.8677351474761963, 0.9641621708869934
burgers, 20, 32, 3, 4, 3.1431360244750977, 0.9969993233680725
burgers, 20, 32, 3, 5, 3.881582260131836, 0.9849687218666077
burgers, 20, 64, 3, 1, 44.69721984863281, 1.160583257675171
burgers, 20, 64, 3, 2, 51.03168869018555, 1.1387380361557007
burgers, 20, 64, 3, 3, 34.29861068725586, 1.1658506393432617
burgers, 20, 64, 3, 4, 35.597625732421875, 1.1562449932098389
burgers, 20, 64, 3, 5, 37.18564224243164, 1.214233160018921
burgers, 20, 2, 4, 1, 0.09509539604187012, 0.3220268785953522
burgers, 20, 2, 4, 2, 0.10094491392374039, 0.6023604273796082
burgers, 20, 2, 4, 3, 0.09463410079479218, 0.5383545756340027
burgers, 20, 2, 4, 4, 0.4998098611831665, 0.5114583373069763
burgers, 20, 2, 4, 5, 0.10864636301994324, 0.26033446192741394
burgers, 20, 4, 4, 1, 0.08185233920812607, 0.3905453383922577
burgers, 20, 4, 4, 2, 0.43970829248428345, 0.6053379774093628
burgers, 20, 4, 4, 3, 0.3548195958137512, 0.42997047305107117
burgers, 20, 4, 4, 4, 0.02714505046606064, 0.24118153750896454
burgers, 20, 4, 4, 5, 0.3185713291168213, 0.4594660997390747
burgers, 20, 8, 4, 1, 11.369020462036133, 1.0000165700912476
burgers, 20, 8, 4, 2, 10.015104293823242, 0.9955422878265381
burgers, 20, 8, 4, 3, 7.086146354675293, 0.9966790676116943
burgers, 20, 8, 4, 4, 11.981825828552246, 0.9991704225540161
burgers, 20, 8, 4, 5, 8.663217544555664, 0.9990135431289673
burgers, 20, 16, 4, 1, 13.012075424194336, 1.0054317712783813
burgers, 20, 16, 4, 2, 13.139925956726074, 1.0050170421600342
burgers, 20, 16, 4, 3, 14.082391738891602, 1.0014361143112183
burgers, 20, 16, 4, 4, 15.274880409240723, 1.0108307600021362
burgers, 20, 16, 4, 5, 11.740259170532227, 1.0050746202468872
burgers, 20, 32, 4, 1, 585.4961547851562, 1.0615192651748657
burgers, 20, 32, 4, 2, 924.892578125, 1.0684874057769775
burgers, 20, 32, 4, 3, 729.7415161132812, 1.0657764673233032
burgers, 20, 32, 4, 4, 674.6555786132812, 1.060971736907959
burgers, 20, 32, 4, 5, 702.9473876953125, 1.0481493473052979
burgers, 20, 64, 4, 1, 54905.515625, 1.2041285037994385
burgers, 20, 64, 4, 2, 46636.8515625, 1.1379716396331787
burgers, 20, 64, 4, 3, 52940.84765625, 1.1349983215332031
burgers, 20, 64, 4, 4, 49612.01953125, 1.2061710357666016
burgers, 20, 64, 4, 5, 43096.203125, 1.108234167098999
helmholtz, 5, 2, 1, 1, 23908.216796875, 0.9402005672454834
helmholtz, 5, 2, 1, 2, 18741.248046875, 2.727623224258423
helmholtz, 5, 2, 1, 3, 24786.67578125, 1.4039747714996338
helmholtz, 5, 2, 1, 4, 21715.189453125, 4.902880668640137
helmholtz, 5, 2, 1, 5, 24019.98828125, 1.2512558698654175
helmholtz, 5, 4, 1, 1, 3296.219482421875, 2.1057727336883545
helmholtz, 5, 4, 1, 2, 720.9928588867188, 0.8101129531860352
helmholtz, 5, 4, 1, 3, 3276.58740234375, 3.137629985809326
helmholtz, 5, 4, 1, 4, 2407.75927734375, 1.3761329650878906
helmholtz, 5, 4, 1, 5, 1241.0333251953125, 2.0092291831970215
helmholtz, 5, 8, 1, 1, 236.87840270996094, 0.6324135661125183
helmholtz, 5, 8, 1, 2, 154.806640625, 0.5656113624572754
helmholtz, 5, 8, 1, 3, 210.65626525878906, 0.4871625304222107
helmholtz, 5, 8, 1, 4, 171.37794494628906, 0.6556681394577026
helmholtz, 5, 8, 1, 5, 271.3770751953125, 0.8900147080421448
helmholtz, 5, 16, 1, 1, 43.17598342895508, 0.12942367792129517
helmholtz, 5, 16, 1, 2, 43.9619026184082, 0.16879424452781677
helmholtz, 5, 16, 1, 3, 37.680030822753906, 0.1194072738289833
helmholtz, 5, 16, 1, 4, 37.44150924682617, 0.15484970808029175
helmholtz, 5, 16, 1, 5, 45.59336471557617, 0.18820661306381226
helmholtz, 5, 32, 1, 1, 11.983510971069336, 0.06436655670404434
helmholtz, 5, 32, 1, 2, 9.17734432220459, 0.035307250916957855
helmholtz, 5, 32, 1, 3, 10.102181434631348, 0.04251407831907272
helmholtz, 5, 32, 1, 4, 12.991558074951172, 0.05300763249397278
helmholtz, 5, 32, 1, 5, 9.815614700317383, 0.04501262307167053
helmholtz, 5, 64, 1, 1, 3.888456344604492, 0.02615097351372242
