method,pde,G,width,depth,pow_res,pow_basis,run,loss,l2
power,burgers,20,2,2,1.5,1.0,2,0.0469946935772895,0.1387233436107635
power,burgers,20,2,2,1.5,1.0,3,0.0774311870336532,0.125458762049675
power,burgers,20,2,2,1.75,1.0,1,0.065835416316986,0.1462926566600799
power,burgers,20,2,2,1.75,1.0,2,0.0789243429899215,0.1546310186386108
power,burgers,20,2,2,1.75,1.0,3,0.1557542979717254,0.1477902382612228
power,burgers,20,2,2,2.0,1.0,1,0.0662630721926689,0.145548477768898
power,burgers,20,2,2,2.0,1.0,2,0.0342888459563255,0.1453231871128082
power,burgers,20,2,2,2.0,1.0,3,0.1658100187778473,0.1456842869520187
power,burgers,20,2,2,0.0,1.25,1,0.2211560606956482,0.2000062614679336
power,burgers,20,2,2,0.0,1.25,2,0.0312057379633188,0.3095258772373199
power,burgers,20,2,2,0.0,1.25,3,0.2371355891227722,0.4022358655929565
power,burgers,20,2,2,0.25,1.25,1,0.1753418445587158,0.3344981670379638
power,burgers,20,2,2,0.25,1.25,2,0.1276542395353317,0.3077985644340515
power,burgers,20,2,2,0.25,1.25,3,0.1619705259799957,0.3759312033653259
power,burgers,20,2,2,0.5,1.25,1,0.0777919366955757,0.1609997004270553
power,burgers,20,2,2,0.5,1.25,2,0.1398660540580749,0.3205772936344147
power,burgers,20,2,2,0.5,1.25,3,0.0998260080814361,0.2853691875934601
power,burgers,20,2,2,0.75,1.25,1,0.0251535885035991,0.1453955024480819
power,burgers,20,2,2,0.75,1.25,2,0.0897446423768997,0.1492487043142318
power,burgers,20,2,2,0.75,1.25,3,0.0782259404659271,0.3195726573467254
power,burgers,20,2,2,1.0,1.25,1,0.0841502547264099,0.1387065201997757
power,burgers,20,2,2,1.0,1.25,2,0.0656075477600097,0.1591947078704834
power,burgers,20,2,2,1.0,1.25,3,0.0590427108108997,0.1627108752727508
power,burgers,20,2,2,1.25,1.25,1,0.0229445323348045,0.1381176263093948
power,burgers,20,2,2,1.25,1.25,2,0.0693120136857032,0.1428710967302322
power,burgers,20,2,2,1.25,1.25,3,0.2851491570472717,0.1722827553749084
power,burgers,20,2,2,1.5,1.25,1,0.0230674557387828,0.1447607278823852
power,burgers,20,2,2,1.5,1.25,2,0.0512046292424202,0.1386627107858657
power,burgers,20,2,2,1.5,1.25,3,0.1547674834728241,0.1916755884885788
power,burgers,20,2,2,1.75,1.25,1,0.0381187126040458,0.1466611623764038
power,burgers,20,2,2,1.75,1.25,2,0.0438134521245956,0.1409575343132019
power,burgers,20,2,2,1.75,1.25,3,0.041745588183403,0.1338545680046081
power,burgers,20,2,2,2.0,1.25,1,0.1022514700889587,0.123167023062706
power,burgers,20,2,2,2.0,1.25,2,0.0547233037650585,0.1553627401590347
power,burgers,20,2,2,2.0,1.25,3,0.174372524023056,0.1784605085849762
power,burgers,20,2,2,0.0,1.5,1,0.2759504616260528,0.2238727658987045
power,burgers,20,2,2,0.0,1.5,2,0.0990039631724357,0.5445268154144287
power,burgers,20,2,2,0.0,1.5,3,0.1960301995277404,0.3120273053646087
power,burgers,20,2,2,0.25,1.5,1,0.0678530633449554,0.4099618196487427
power,burgers,20,2,2,0.25,1.5,2,0.0733837783336639,0.2846962511539459
power,burgers,20,2,2,0.25,1.5,3,0.2239968925714492,0.32826629281044
power,burgers,20,2,2,0.5,1.5,1,0.1037209779024124,0.2078766673803329
power,burgers,20,2,2,0.5,1.5,2,0.0659738928079605,0.1445534974336624
power,burgers,20,2,2,0.5,1.5,3,0.0516024604439735,0.159215971827507
power,burgers,20,2,2,0.75,1.5,1,0.0500975362956523,0.1444015353918075
power,burgers,20,2,2,0.75,1.5,2,0.0201068203896284,0.1399671137332916
power,burgers,20,2,2,0.75,1.5,3,0.059725672006607,0.1550363302230835
power,burgers,20,2,2,1.0,1.5,1,0.0630416050553321,0.1661376357078552
power,burgers,20,2,2,1.0,1.5,2,0.2381470501422882,0.2040324062108993
power,burgers,20,2,2,1.0,1.5,3,0.3375230431556701,0.1947641670703888
power,burgers,20,2,2,1.25,1.5,1,0.0712049901485443,0.141529232263565
power,burgers,20,2,2,1.25,1.5,2,0.1254916936159134,0.1556306779384613
power,burgers,20,2,2,1.25,1.5,3,0.1897595822811126,0.1609070152044296
power,burgers,20,2,2,1.5,1.5,1,0.1834306120872497,0.1589840203523636
power,burgers,20,2,2,1.5,1.5,2,0.0661606341600418,0.1433980911970138
power,burgers,20,2,2,1.5,1.5,3,0.051258273422718,0.1376496404409408
power,burgers,20,2,2,1.75,1.5,1,0.0901688337326049,0.1471173763275146
power,burgers,20,2,2,1.75,1.5,2,0.1243196800351142,0.1454454213380813
power,burgers,20,2,2,1.75,1.5,3,0.0715627446770668,0.1353422999382019
power,burgers,20,2,2,2.0,1.5,1,0.0567708350718021,0.1478859931230545
power,burgers,20,2,2,2.0,1.5,2,0.0622489377856254,0.1474523842334747
power,burgers,20,2,2,2.0,1.5,3,0.0608146153390407,0.1404167562723159
power,burgers,20,2,2,0.0,1.75,1,0.147550493478775,0.2537913024425506
power,burgers,20,2,2,0.0,1.75,2,0.0951872617006301,0.5280836224555969
power,burgers,20,2,2,0.0,1.75,3,0.1009437590837478,0.1885381639003753
power,burgers,20,2,2,0.25,1.75,1,0.1006732210516929,0.4172313809394836
power,burgers,20,2,2,0.25,1.75,2,0.0451247431337833,0.332533448934555
power,burgers,20,2,2,0.25,1.75,3,0.0575451999902725,0.3073799312114715
power,burgers,20,2,2,0.5,1.75,1,0.132176011800766,0.1915163844823837
power,burgers,20,2,2,0.5,1.75,2,0.0555734150111675,0.1451465934514999
power,burgers,20,2,2,0.5,1.75,3,0.0861896723508834,0.1719161570072174
power,burgers,20,2,2,0.75,1.75,1,0.0761252120137214,0.1552988737821579
power,burgers,20,2,2,0.75,1.75,2,0.0389643013477325,0.1434968113899231
power,burgers,20,2,2,0.75,1.75,3,0.1266634613275528,0.1304613798856735
power,burgers,20,2,2,1.0,1.75,1,0.0936837047338485,0.1402510553598404
power,burgers,20,2,2,1.0,1.75,2,0.3280900716781616,0.1858319491147995
power,burgers,20,2,2,1.0,1.75,3,0.1968812942504882,0.1654200404882431
power,burgers,20,2,2,1.25,1.75,1,0.0813921093940734,0.1219718158245086
power,burgers,20,2,2,1.25,1.75,2,0.0664185285568237,0.1594423055648803
power,burgers,20,2,2,1.25,1.75,3,0.1995344161987304,0.2034327238798141
power,burgers,20,2,2,1.5,1.75,1,0.0683643743395805,0.1454144418239593
power,burgers,20,2,2,1.5,1.75,2,0.0652142763137817,0.1499867886304855
power,burgers,20,2,2,1.5,1.75,3,0.0672752261161804,0.1468993127346038
power,burgers,20,2,2,1.75,1.75,1,0.1078975275158882,0.1666958183050155
power,burgers,20,2,2,1.75,1.75,2,0.0413741618394851,0.1340515166521072
power,burgers,20,2,2,1.75,1.75,3,0.0540358796715736,0.1433805525302887
power,burgers,20,2,2,2.0,1.75,1,0.0724180117249488,0.1348229050636291
power,burgers,20,2,2,2.0,1.75,2,0.0616803131997585,0.1419171839952469
power,burgers,20,2,2,2.0,1.75,3,0.0346795842051506,0.1382407993078231
power,burgers,20,2,2,0.0,2.0,1,0.172466367483139,0.2388162761926651
power,burgers,20,2,2,0.0,2.0,2,0.0628781542181968,0.5281995534896851
power,burgers,20,2,2,0.0,2.0,3,0.0610750243067741,0.2585653066635132
power,burgers,20,2,2,0.25,2.0,1,0.0953607335686683,0.3414163589477539
power,burgers,20,2,2,0.25,2.0,2,0.0576177611947059,0.3136507272720337
power,burgers,20,2,2,0.25,2.0,3,0.0421351343393325,0.311044842004776
power,burgers,20,2,2,0.5,2.0,1,0.1738911867141723,0.2088851779699325
power,burgers,20,2,2,0.5,2.0,2,0.3521066904067993,0.1815518289804458
power,burgers,20,2,2,0.5,2.0,3,0.1138564944267273,0.1591793596744537
power,burgers,20,2,2,0.75,2.0,1,0.1047395169734954,0.1362118273973465
power,burgers,20,2,2,0.75,2.0,2,0.0460890382528305,0.1538347154855728
power,burgers,20,2,2,0.75,2.0,3,0.0558498762547969,0.115850068628788
power,burgers,20,2,2,1.0,2.0,1,0.0420819297432899,0.1359758973121643
power,burgers,20,2,2,1.0,2.0,2,0.0794239267706871,0.1467953324317932
power,burgers,20,2,2,1.0,2.0,3,0.2289007753133773,0.1606456488370895
power,burgers,20,2,2,1.25,2.0,1,0.0549880340695381,0.1419825851917266
power,burgers,20,2,2,1.25,2.0,2,0.2372123152017593,0.1836130917072296
power,burgers,20,2,2,1.25,2.0,3,0.0565244294703006,0.1415085047483444
power,burgers,20,2,2,1.5,2.0,1,0.0346471518278121,0.1483477354049682
power,burgers,20,2,2,1.5,2.0,2,0.0402522571384906,0.147747665643692
power,burgers,20,2,2,1.5,2.0,3,0.0870560407638549,0.141605794429779
power,burgers,20,2,2,1.75,2.0,1,0.0658572241663932,0.138029545545578
power,burgers,20,2,2,1.75,2.0,2,0.1208873689174652,0.1549547463655471
power,burgers,20,2,2,1.75,2.0,3,0.0307857058942317,0.1398783326148986
power,burgers,20,2,2,2.0,2.0,1,0.0400118492543697,0.1413962990045547
power,burgers,20,2,2,2.0,2.0,2,0.1193547248840332,0.1487639546394348
power,burgers,20,2,2,2.0,2.0,3,0.0563472546637058,0.1445623189210891
power,burgers,20,4,2,0.0,0.0,1,1579.2694091796875,0.9974375367164612
power,burgers,20,4,2,0.0,0.0,2,5782.3564453125,1.3146741390228271
power,burgers,20,4,2,0.0,0.0,3,3615.113037109375,1.1109890937805176
power,burgers,20,4,2,0.25,0.0,1,782.6041259765625,1.055622696876526
power,burgers,20,4,2,0.25,0.0,2,87.4050521850586,1.0072519779205322
power,burgers,20,4,2,0.25,0.0,3,2479.59814453125,1.0538079738616943
power,burgers,20,4,2,0.5,0.0,1,775.9174194335938,1.0043169260025024
power,burgers,20,4,2,0.5,0.0,2,832.920166015625,1.0319572687149048
power,burgers,20,4,2,0.5,0.0,3,39.54253768920898,1.1278762817382812
power,burgers,20,4,2,0.75,0.0,1,534.5726928710938,1.012360692024231
power,burgers,20,4,2,0.75,0.0,2,70.60060119628906,1.092660427093506
power,burgers,20,4,2,0.75,0.0,3,235.0573272705078,0.9994385242462158
power,burgers,20,4,2,1.0,0.0,1,34.12442779541016,1.0115300416946411
power,burgers,20,4,2,1.0,0.0,2,63.99472427368164,1.0091383457183838
power,burgers,20,4,2,1.0,0.0,3,147.58511352539062,1.0116841793060305
power,burgers,20,4,2,1.25,0.0,1,20.5774040222168,1.0017247200012207
power,burgers,20,4,2,1.25,0.0,2,202.7095489501953,1.013530135154724
power,burgers,20,4,2,1.25,0.0,3,1894.825439453125,1.0268458127975464
power,burgers,20,4,2,1.5,0.0,1,128.3900909423828,1.0005978345870972
power,burgers,20,4,2,1.5,0.0,2,335.3386535644531,1.0372005701065063
power,burgers,20,4,2,1.5,0.0,3,805.2761840820312,1.0699620246887207
power,burgers,20,4,2,1.75,0.0,1,45.615028381347656,1.0034642219543457
power,burgers,20,4,2,1.75,0.0,2,249.10324096679688,1.0190410614013672
power,burgers,20,4,2,1.75,0.0,3,333.7293395996094,1.0149282217025757
power,burgers,20,4,2,2.0,0.0,1,10.903430938720703,0.9999909996986388
power,burgers,20,4,2,2.0,0.0,2,252.5497131347656,1.003684401512146
power,burgers,20,4,2,2.0,0.0,3,153.7299041748047,1.0095045566558838
power,burgers,20,4,2,0.0,0.25,1,12.492842674255373,0.9975176453590392
power,burgers,20,4,2,0.0,0.25,2,11.79638957977295,1.0015144348144531
power,burgers,20,4,2,0.0,0.25,3,11.828001022338867,0.9979639053344728
power,burgers,20,4,2,0.25,0.25,1,15.629837036132812,1.000809669494629
power,burgers,20,4,2,0.25,0.25,2,11.812249183654783,1.0004109144210815
power,burgers,20,4,2,0.25,0.25,3,11.814732551574709,0.9987197518348694
power,burgers,20,4,2,0.5,0.25,1,13.096190452575684,1.002066731452942
power,burgers,20,4,2,0.5,0.25,2,9.792681694030762,1.0003445148468018
power,burgers,20,4,2,0.5,0.25,3,12.218838691711426,0.9986296892166138
power,burgers,20,4,2,0.75,0.25,1,13.005643844604492,1.001622438430786
power,burgers,20,4,2,0.75,0.25,2,11.929256439208984,1.000004529953003
power,burgers,20,4,2,0.75,0.25,3,12.157129287719728,0.9994134902954102
power,burgers,20,4,2,1.0,0.25,1,13.693572998046877,1.0017040967941284
power,burgers,20,4,2,1.0,0.25,2,11.914679527282717,1.0003423690795898
power,burgers,20,4,2,1.0,0.25,3,12.131806373596191,0.9995404481887816
power,burgers,20,4,2,1.25,0.25,1,14.284223556518556,1.0013943910598757
power,burgers,20,4,2,1.25,0.25,2,12.391363143920898,1.001284956932068
power,burgers,20,4,2,1.25,0.25,3,12.041029930114746,0.9993439316749572
power,burgers,20,4,2,1.5,0.25,1,14.39942455291748,1.001056671142578
power,burgers,20,4,2,1.5,0.25,2,11.788788795471191,1.0002423524856567
power,burgers,20,4,2,1.5,0.25,3,12.138498306274414,0.9993792176246644
power,burgers,20,4,2,1.75,0.25,1,14.61877155303955,1.0015569925308228
power,burgers,20,4,2,1.75,0.25,2,11.27846908569336,1.000044822692871
power,burgers,20,4,2,1.75,0.25,3,12.130414962768556,0.9996391534805298
power,burgers,20,4,2,2.0,0.25,1,15.086618423461914,1.0009613037109375
power,burgers,20,4,2,2.0,0.25,2,11.949225425720217,1.0008952617645264
power,burgers,20,4,2,2.0,0.25,3,12.143775939941406,0.9993890523910522
power,burgers,20,4,2,0.0,0.5,1,0.015950184315443,0.524466872215271
power,burgers,20,4,2,0.0,0.5,2,0.0284262187778949,0.5788355469703674
power,burgers,20,4,2,0.0,0.5,3,0.0063586924225091,0.1364892423152923
power,burgers,20,4,2,0.25,0.5,1,0.0060051539912819,0.2862881124019623
power,burgers,20,4,2,0.25,0.5,2,0.0025457667652517,0.1604075878858566
power,burgers,20,4,2,0.25,0.5,3,0.0089710783213377,0.1654461175203323
power,burgers,20,4,2,0.5,0.5,1,0.0252375025302171,0.4376478791236877
power,burgers,20,4,2,0.5,0.5,2,0.0438970774412155,0.3280495703220367
power,burgers,20,4,2,0.5,0.5,3,0.017652915790677,0.4900720715522766
power,burgers,20,4,2,0.75,0.5,1,0.0241426080465316,0.3732424080371856
power,burgers,20,4,2,0.75,0.5,2,0.019297320395708,0.2779499292373657
power,burgers,20,4,2,0.75,0.5,3,0.0062315096147358,0.1516631990671157
power,burgers,20,4,2,1.0,0.5,1,0.0073056360706686,0.3183674216270447
power,burgers,20,4,2,1.0,0.5,2,0.0142879346385598,0.4278029501438141
power,burgers,20,4,2,1.0,0.5,3,0.0373095199465751,0.2949987053871155
power,burgers,20,4,2,1.25,0.5,1,0.0057796030305325,0.4174374938011169
power,burgers,20,4,2,1.25,0.5,2,0.0199852529913187,0.3108795285224914
power,burgers,20,4,2,1.25,0.5,3,0.0231212526559829,0.5381193161010742
power,burgers,20,4,2,1.5,0.5,1,0.0080558750778436,0.461929440498352
power,burgers,20,4,2,1.5,0.5,2,0.0081883082166314,0.3205706179141998
power,burgers,20,4,2,1.5,0.5,3,0.0136753348633646,0.5087389945983887
power,burgers,20,4,2,1.75,0.5,1,0.0042730439454317,0.3409474492073059
power,burgers,20,4,2,1.75,0.5,2,0.0080686043947935,0.3268813490867615
power,burgers,20,4,2,1.75,0.5,3,0.0065550995059311,0.5089848041534424
power,burgers,20,4,2,2.0,0.5,1,0.0062369597144424,0.3355478644371032
power,burgers,20,4,2,2.0,0.5,2,0.0047522676177322,0.1492851078510284
power,burgers,20,4,2,2.0,0.5,3,0.0189765486866235,0.534518837928772
power,burgers,20,4,2,0.0,0.75,1,0.0028778370469808,0.3251186311244964
power,burgers,20,4,2,0.0,0.75,2,0.0012038818094879,0.2420955747365951
power,burgers,20,4,2,0.0,0.75,3,0.0024011542554944,0.2144502997398376
power,burgers,20,4,2,0.25,0.75,1,0.0087880371138453,0.3287957310676574
power,burgers,20,4,2,0.25,0.75,2,0.0045453626662492,0.1793763190507888
power,burgers,20,4,2,0.25,0.75,3,0.2791313529014587,0.2636679410934448
power,burgers,20,4,2,0.5,0.75,1,0.002339981496334,0.1388886272907257
power,burgers,20,4,2,0.5,0.75,2,0.0041744941845536,0.2947239279747009
power,burgers,20,4,2,0.5,0.75,3,0.0084451772272586,0.3218838274478912
power,burgers,20,4,2,0.75,0.75,1,0.0019017891027033,0.2372862696647644
power,burgers,20,4,2,0.75,0.75,2,0.0050480184145271,0.2943962216377258
power,burgers,20,4,2,0.75,0.75,3,0.0070121018216013,0.3302329778671264
power,burgers,20,4,2,1.0,0.75,1,0.0091661512851715,0.3277039229869842
power,burgers,20,4,2,1.0,0.75,2,0.0193012487143278,0.3016071021556854
power,burgers,20,4,2,1.0,0.75,3,0.0053545655682682,0.3175820708274841
power,burgers,20,4,2,1.25,0.75,1,0.0053908694535493,0.3236602246761322
power,burgers,20,4,2,1.25,0.75,2,0.0028090798296034,0.3159601986408233
power,burgers,20,4,2,1.25,0.75,3,0.0032821223139762,0.2674149572849273
power,burgers,20,4,2,1.5,0.75,1,0.0036685047671198,0.3213087916374206
power,burgers,20,4,2,1.5,0.75,2,0.0051923179998993,0.3059391379356384
power,burgers,20,4,2,1.5,0.75,3,0.0040262313559651,0.282642126083374
power,burgers,20,4,2,1.75,0.75,1,0.0061926762573421,0.3367421329021454
power,burgers,20,4,2,1.75,0.75,2,0.0054422812536358,0.3148430585861206
power,burgers,20,4,2,1.75,0.75,3,0.0040978835895657,0.268571525812149
power,burgers,20,4,2,2.0,0.75,1,0.0034103849902749,0.3293076455593109
power,burgers,20,4,2,2.0,0.75,2,0.0079256203025579,0.2880363166332245
power,burgers,20,4,2,2.0,0.75,3,0.0049372790381312,0.2806202173233032
power,burgers,20,4,2,0.0,1.0,1,0.0028771446086466,0.3102731108665466
power,burgers,20,4,2,0.0,1.0,2,0.0019101232755929,0.2405149787664413
power,burgers,20,4,2,0.0,1.0,3,0.0024106800556182,0.1211798563599586
power,burgers,20,4,2,0.25,1.0,1,0.0022115611936897,0.2153036743402481
power,burgers,20,4,2,0.25,1.0,2,0.0023218663409352,0.3118521571159363
power,burgers,20,4,2,0.25,1.0,3,0.0041246400214731,0.2090023458003997
power,burgers,20,4,2,0.5,1.0,1,0.0024411152116954,0.2570176124572754
power,burgers,20,4,2,0.5,1.0,2,0.0034897630102932,0.2980875670909881
power,burgers,20,4,2,0.5,1.0,3,0.0356348603963851,0.3143444061279297
power,burgers,20,4,2,0.75,1.0,1,0.0048014689236879,0.126833975315094
power,burgers,20,4,2,0.75,1.0,2,0.0024176889564841,0.1159026101231575
power,burgers,20,4,2,0.75,1.0,3,0.0075207585468888,0.1470216512680053
power,burgers,20,4,2,1.0,1.0,1,0.0033220839686691,0.1581954360008239
power,burgers,20,4,2,1.0,1.0,2,0.0135084092617034,0.1279902011156082
power,burgers,20,4,2,1.0,1.0,3,0.0040082223713397,0.1455965489149093
power,burgers,20,4,2,1.25,1.0,1,0.0091392220929265,0.1285879760980606
power,burgers,20,4,2,1.25,1.0,2,0.0051639582961797,0.1561644673347473
power,burgers,20,4,2,1.25,1.0,3,0.0059961481019854,0.1382526606321334
power,burgers,20,4,2,1.5,1.0,1,0.0045700357295572,0.1256534159183502
power,burgers,20,4,2,1.5,1.0,2,0.0022083490621298,0.129679724574089
power,burgers,20,4,2,1.5,1.0,3,0.0052388724870979,0.148882657289505
power,burgers,20,4,2,1.75,1.0,1,0.0039530745707452,0.1219343319535255
power,burgers,20,4,2,1.75,1.0,2,0.0042466996237635,0.1536599844694137
power,burgers,20,4,2,1.75,1.0,3,0.0285610016435384,0.1402005404233932
power,burgers,20,4,2,2.0,1.0,1,0.0028225197456777,0.1217221543192863
power,burgers,20,4,2,2.0,1.0,2,0.0054862638935446,0.1478582918643951
power,burgers,20,4,2,2.0,1.0,3,0.0078158760443329,0.1392379105091095
power,burgers,20,4,2,0.0,1.25,1,0.0064541311003267,0.1777129918336868
power,burgers,20,4,2,0.0,1.25,2,0.0043909479863941,0.2964415848255157
power,burgers,20,4,2,0.0,1.25,3,0.0035561411641538,0.1100279465317726
power,burgers,20,4,2,0.25,1.25,1,0.0026269957888871,0.3230763375759125
power,burgers,20,4,2,0.25,1.25,2,0.0024120339658111,0.3520371913909912
power,burgers,20,4,2,0.25,1.25,3,0.0021009785123169,0.1865190863609314
power,burgers,20,4,2,0.5,1.25,1,0.0027605020441114,0.2788288593292236
power,burgers,20,4,2,0.5,1.25,2,0.0056235454976558,0.2874148786067962
power,burgers,20,4,2,0.5,1.25,3,0.003569014603272,0.2939503192901611
power,burgers,20,4,2,0.75,1.25,1,0.0029192059300839,0.1598899513483047
power,burgers,20,4,2,0.75,1.25,2,0.0067194420844316,0.1339392960071563
power,burgers,20,4,2,0.75,1.25,3,0.005639926996082,0.1521290391683578
power,burgers,20,4,2,1.0,1.25,1,0.0079847369343042,0.1969557702541351
power,burgers,20,4,2,1.0,1.25,2,0.007977426983416,0.1255580633878708
power,burgers,20,4,2,1.0,1.25,3,0.0327001884579658,0.1371732056140899
power,burgers,20,4,2,1.25,1.25,1,0.0083113899454474,0.1630313694477081
power,burgers,20,4,2,1.25,1.25,2,0.0109573323279619,0.1620625853538513
power,burgers,20,4,2,1.25,1.25,3,0.0077076163142919,0.1427948176860809
power,burgers,20,4,2,1.5,1.25,1,0.0030946880578994,0.1463799774646759
power,burgers,20,4,2,1.5,1.25,2,0.0052753291092813,0.1691087484359741
power,burgers,20,4,2,1.5,1.25,3,0.0040645911358296,0.1527468860149383
power,burgers,20,4,2,1.75,1.25,1,0.0044348728843033,0.1232631802558898
power,burgers,20,4,2,1.75,1.25,2,0.0055214064195752,0.1550877839326858
power,burgers,20,4,2,1.75,1.25,3,0.0030630710534751,0.1327326744794845
power,burgers,20,4,2,2.0,1.25,1,0.0030226302333176,0.135562464594841
power,burgers,20,4,2,2.0,1.25,2,0.0341225080192089,0.1702289134263992
power,burgers,20,4,2,2.0,1.25,3,0.0038737161085009,0.1142158210277557
power,burgers,20,4,2,0.0,1.5,1,0.0036516031250357,0.1649139076471328
power,burgers,20,4,2,0.0,1.5,2,0.0041749384254217,0.3204977214336395
power,burgers,20,4,2,0.0,1.5,3,0.0030339604709297,0.202329471707344
power,burgers,20,4,2,0.25,1.5,1,0.0031585190445184,0.3174380362033844
power,burgers,20,4,2,0.25,1.5,2,0.0029980558902025,0.3511505722999573
power,burgers,20,4,2,0.25,1.5,3,0.002575607271865,0.2329791635274887
power,burgers,20,4,2,0.5,1.5,1,0.0040559582412242,0.2613645493984222
power,burgers,20,4,2,0.5,1.5,2,0.0056798062287271,0.2879267036914825
power,burgers,20,4,2,0.5,1.5,3,0.0054228575900197,0.303126186132431
power,burgers,20,4,2,0.75,1.5,1,0.003643155330792,0.1429729759693145
power,burgers,20,4,2,0.75,1.5,2,0.0028331885114312,0.1141038909554481
power,burgers,20,4,2,0.75,1.5,3,0.0269454438239336,0.1577704846858978
power,burgers,20,4,2,1.0,1.5,1,0.0106049310415983,0.1452981978654861
power,burgers,20,4,2,1.0,1.5,2,0.0051489286124706,0.1244739815592765
power,burgers,20,4,2,1.0,1.5,3,0.0037297524977475,0.1331503987312317
power,burgers,20,4,2,1.25,1.5,1,0.0060259304009377,0.1258726865053177
power,burgers,20,4,2,1.25,1.5,2,0.0034780786372721,0.1387999802827835
power,burgers,20,4,2,1.25,1.5,3,0.0024183117784559,0.1631453335285186
power,burgers,20,4,2,1.5,1.5,1,0.0022622884716838,0.1572515815496444
power,burgers,20,4,2,1.5,1.5,2,0.004207594320178,0.1468862891197204
power,burgers,20,4,2,1.5,1.5,3,0.0123221557587385,0.1488179862499237
power,burgers,20,4,2,1.75,1.5,1,0.0033441381528973,0.1458177417516708
power,burgers,20,4,2,1.75,1.5,2,0.0024336830247193,0.131582960486412
power,burgers,20,4,2,1.75,1.5,3,0.0038069928996264,0.1449887901544571
power,burgers,20,4,2,2.0,1.5,1,0.0036822790279984,0.125887781381607
power,burgers,20,4,2,2.0,1.5,2,0.0047312844544649,0.1470718830823898
power,burgers,20,4,2,2.0,1.5,3,0.0057576261460781,0.1272898316383361
power,burgers,20,4,2,0.0,1.75,1,0.0055275782942771,0.1521776467561721
power,burgers,20,4,2,0.0,1.75,2,0.0046750684268772,0.3116549253463745
power,burgers,20,4,2,0.0,1.75,3,0.001329576014541,0.1517979800701141
power,burgers,20,4,2,0.25,1.75,1,0.0064149531535804,0.3255237638950348
power,burgers,20,4,2,0.25,1.75,2,0.0017891003517434,0.3448919951915741
power,burgers,20,4,2,0.25,1.75,3,0.0016812034882605,0.2862221598625183
power,burgers,20,4,2,0.5,1.75,1,0.005911816842854,0.2891847193241119
power,burgers,20,4,2,0.5,1.75,2,0.0042112842202186,0.2937842607498169
power,burgers,20,4,2,0.5,1.75,3,0.0162475518882274,0.2835769057273865
power,burgers,20,4,2,0.75,1.75,1,0.0171794332563877,0.1269816011190414
power,burgers,20,4,2,0.75,1.75,2,0.0047780638560652,0.1421150863170623
power,burgers,20,4,2,0.75,1.75,3,0.0080889677628874,0.1124412938952446
power,burgers,20,4,2,1.0,1.75,1,0.0054519483819603,0.1218462213873863
power,burgers,20,4,2,1.0,1.75,2,0.0035768514499068,0.1308708041906356
power,burgers,20,4,2,1.0,1.75,3,0.0057943500578403,0.1292621493339538
power,burgers,20,4,2,1.25,1.75,1,0.0160123035311698,0.1475341320037841
power,burgers,20,4,2,1.25,1.75,2,0.0087022287771105,0.1230021491646766
power,burgers,20,4,2,1.25,1.75,3,0.0060939188115298,0.2668331861495971
power,burgers,20,4,2,1.5,1.75,1,0.0034918475430458,0.158449649810791
power,burgers,20,4,2,1.5,1.75,2,0.0024661638308316,0.1661992222070694
power,burgers,20,4,2,1.5,1.75,3,0.0033132534008473,0.1689508259296417
power,burgers,20,4,2,1.75,1.75,1,0.001493195653893,0.1632654815912246
power,burgers,20,4,2,1.75,1.75,2,0.0049021732993423,0.1299409568309784
power,burgers,20,4,2,1.75,1.75,3,0.0030294482130557,0.1519269198179245
power,burgers,20,4,2,2.0,1.75,1,0.0066303918138146,0.188628077507019
power,burgers,20,4,2,2.0,1.75,2,0.0037170001305639,0.1454904675483703
power,burgers,20,4,2,2.0,1.75,3,0.0019140930380672,0.129327043890953
power,burgers,20,4,2,0.0,2.0,1,0.0058413776569068,0.1546560227870941
power,burgers,20,4,2,0.0,2.0,2,0.0026632582303136,0.3049694299697876
power,burgers,20,4,2,0.0,2.0,3,0.0021541097667068,0.1476042121648788
power,burgers,20,4,2,0.25,2.0,1,0.0039186081849038,0.316973865032196
power,burgers,20,4,2,0.25,2.0,2,0.003126639407128,0.3500566184520721
power,burgers,20,4,2,0.25,2.0,3,0.0023095216602087,0.2647262811660766
power,burgers,20,4,2,0.5,2.0,1,0.0053312694653868,0.2929037809371948
power,burgers,20,4,2,0.5,2.0,2,0.0080012073740363,0.2747212648391723
power,burgers,20,4,2,0.5,2.0,3,0.0060893385671079,0.2940679788589477
power,burgers,20,4,2,0.75,2.0,1,0.0098754046484828,0.1268690079450607
power,burgers,20,4,2,0.75,2.0,2,0.0050028814002871,0.1371293365955352
power,burgers,20,4,2,0.75,2.0,3,0.0022079308982938,0.121079683303833
power,burgers,20,4,2,1.0,2.0,1,0.0062725134193897,0.1307209730148315
power,burgers,20,4,2,1.0,2.0,2,0.1841575801372528,0.2836617827415466
power,burgers,20,4,2,1.0,2.0,3,0.0345241203904151,0.1376472264528274
power,burgers,20,4,2,1.25,2.0,1,0.0059689520858228,0.2385105341672897
power,burgers,20,4,2,1.25,2.0,2,0.0026975532528012,0.2727622091770172
power,burgers,20,4,2,1.25,2.0,3,0.0074494904838502,0.2319565713405609
power,burgers,20,4,2,1.5,2.0,1,0.0056586218997836,0.1279317736625671
power,burgers,20,4,2,1.5,2.0,2,0.0090471059083938,0.1333441287279129
