pde, G, width, depth, run, loss, l2
allen-cahn, 20, 64, 4, 2, 0.013452449813485146, 0.5147415995597839
allen-cahn, 20, 64, 4, 3, 0.17531552910804749, 0.8520402908325195
allen-cahn, 20, 64, 4, 4, 0.17719778418540955, 0.8799065947532654
allen-cahn, 20, 64, 4, 5, 0.8391177654266357, 0.895747184753418
burgers, 5, 2, 1, 1, 2.7169594764709473, 0.4967231750488281
burgers, 5, 2, 1, 2, 2.380396842956543, 0.455488920211792
burgers, 5, 2, 1, 3, 2.0358338356018066, 0.4629809856414795
burgers, 5, 2, 1, 4, 1.9972667694091797, 0.4727877974510193
burgers, 5, 2, 1, 5, 2.238065242767334, 0.46946990489959717
burgers, 5, 4, 1, 1, 0.3671555519104004, 0.23723942041397095
burgers, 5, 4, 1, 2, 0.5393577218055725, 0.2818640470504761
burgers, 5, 4, 1, 3, 0.4924491047859192, 0.2550315260887146
burgers, 5, 4, 1, 4, 0.4223255515098572, 0.23768362402915955
burgers, 5, 4, 1, 5, 2.153501033782959, 0.43862706422805786
burgers, 5, 8, 1, 1, 0.26986825466156006, 0.20143668353557587
burgers, 5, 8, 1, 2, 0.28628531098365784, 0.3299981951713562
burgers, 5, 8, 1, 3, 0.2653251886367798, 0.21003900468349457
burgers, 5, 8, 1, 4, 0.20422933995723724, 0.1981825828552246
burgers, 5, 8, 1, 5, 0.2018091231584549, 0.190046027302742
burgers, 5, 16, 1, 1, 0.18754294514656067, 0.18237929046154022
burgers, 5, 16, 1, 2, 0.16177316009998322, 0.1738988608121872
burgers, 5, 16, 1, 3, 1.8127357959747314, 0.42623886466026306
burgers, 5, 16, 1, 4, 0.10913613438606262, 0.1525425761938095
burgers, 5, 16, 1, 5, 1.731608510017395, 0.453506201505661
burgers, 5, 32, 1, 1, 0.2870464324951172, 0.22412964701652527
burgers, 5, 32, 1, 2, 0.07459366321563721, 0.15758363902568817
burgers, 5, 32, 1, 3, 0.15189801156520844, 0.18333792686462402
burgers, 5, 32, 1, 4, 0.0808868259191513, 0.15515343844890594
burgers, 5, 32, 1, 5, 1.4357895851135254, 0.35163864493370056
burgers, 5, 64, 1, 1, 0.15601412951946259, 0.179330512881279
burgers, 5, 64, 1, 2, 0.07504887878894806, 0.15060243010520935
burgers, 5, 64, 1, 3, 0.28541773557662964, 0.17454572021961212
burgers, 5, 64, 1, 4, 1.6746041774749756, 0.4106445014476776
burgers, 5, 64, 1, 5, 0.08269792050123215, 0.14701680839061737
burgers, 5, 2, 2, 1, 0.5662542581558228, 0.2336733341217041
burgers, 5, 2, 2, 2, 0.6539913415908813, 0.30551549792289734
burgers, 5, 2, 2, 3, 0.5913149118423462, 0.28979989886283875
burgers, 5, 2, 2, 4, 0.4593594968318939, 0.4588679373264313
burgers, 5, 2, 2, 5, 1.0421063899993896, 0.31866446137428284
burgers, 5, 4, 2, 1, 0.12865883111953735, 0.32758966088294983
burgers, 5, 4, 2, 2, 0.07111414521932602, 0.14705592393875122
burgers, 5, 4, 2, 3, 0.10037313401699066, 0.1563214659690857
burgers, 5, 4, 2, 4, 0.14976832270622253, 0.16241730749607086
burgers, 5, 4, 2, 5, 0.11554674804210663, 0.1548016369342804
burgers, 5, 8, 2, 1, 0.022291135042905807, 0.1421012580394745
burgers, 5, 8, 2, 2, 0.09302471578121185, 0.1446252316236496
burgers, 5, 8, 2, 3, 0.031133536249399185, 0.1416109949350357
burgers, 5, 8, 2, 4, 0.17343203723430634, 0.13992667198181152
burgers, 5, 8, 2, 5, 0.11343741416931152, 0.14724138379096985
burgers, 5, 16, 2, 1, 0.02063925936818123, 0.1400914341211319
burgers, 5, 16, 2, 2, 0.13042481243610382, 0.14378836750984192
burgers, 5, 16, 2, 3, 0.07613856345415115, 0.1453380435705185
burgers, 5, 16, 2, 4, 0.034895945340394974, 0.14510682225227356
burgers, 5, 16, 2, 5, 0.11282920092344284, 0.3300832509994507
burgers, 5, 32, 2, 1, 0.04042667895555496, 0.14044000208377838
burgers, 5, 32, 2, 2, 0.03485085815191269, 0.14335887134075165
burgers, 5, 32, 2, 3, 0.10693823546171188, 0.14553160965442657
burgers, 5, 32, 2, 4, 0.058612700551748276, 0.15297816693782806
burgers, 5, 32, 2, 5, 0.036494821310043335, 0.14264580607414246
burgers, 5, 64, 2, 1, 0.10255640745162964, 0.15899790823459625
burgers, 5, 64, 2, 2, 0.640900731086731, 0.5253541469573975
burgers, 5, 64, 2, 3, 0.04677778109908104, 0.14289677143096924
burgers, 5, 64, 2, 4, 0.7174763083457947, 0.5809215903282166
burgers, 5, 64, 2, 5, 0.3016805648803711, 0.16099534928798676
burgers, 5, 2, 3, 1, 0.5696249008178711, 0.22332605719566345
burgers, 5, 2, 3, 2, 0.18487703800201416, 0.15261420607566833
burgers, 5, 2, 3, 3, 0.6604486703872681, 0.24970409274101257
burgers, 5, 2, 3, 4, 0.8695886135101318, 0.3677932620048523
burgers, 5, 2, 3, 5, 0.36969947814941406, 0.19077108800411224
burgers, 5, 4, 3, 1, 0.14253436028957367, 0.3293193578720093
burgers, 5, 4, 3, 2, 0.10774306952953339, 0.15165017545223236
burgers, 5, 4, 3, 3, 0.0874624028801918, 0.14481641352176666
burgers, 5, 4, 3, 4, 0.03644487261772156, 0.14481447637081146
burgers, 5, 4, 3, 5, 0.18933363258838654, 0.33381912112236023
burgers, 5, 8, 3, 1, 0.06816400587558746, 0.13301052153110504
burgers, 5, 8, 3, 2, 0.033242590725421906, 0.1476421356201172
burgers, 5, 8, 3, 3, 0.1068120002746582, 0.33303382992744446
burgers, 5, 8, 3, 4, 0.08987013250589371, 0.33373701572418213
burgers, 5, 8, 3, 5, 0.1449817419052124, 0.23313064873218536
burgers, 5, 16, 3, 1, 0.009690884500741959, 0.1690109521150589
burgers, 5, 16, 3, 2, 0.03324788808822632, 0.14416766166687012
burgers, 5, 16, 3, 3, 0.0016213327180594206, 0.15499021112918854
burgers, 5, 16, 3, 4, 0.06620751321315765, 0.411469966173172
burgers, 5, 16, 3, 5, 0.10276994109153748, 0.32092899084091187
burgers, 5, 32, 3, 1, 0.002722610952332616, 0.26014116406440735
burgers, 5, 32, 3, 2, 0.022422853857278824, 0.4443571865558624
burgers, 5, 32, 3, 3, 0.0016367339994758368, 0.5411641001701355
burgers, 5, 32, 3, 4, 0.004500655923038721, 0.11592832952737808
burgers, 5, 32, 3, 5, 0.011725530959665775, 0.06325212121009827
burgers, 5, 64, 3, 1, 0.0255760345607996, 0.139222651720047
burgers, 5, 64, 3, 2, 0.0011950972257182002, 0.1328619122505188
burgers, 5, 64, 3, 3, 0.035614464432001114, 0.2396710366010666
burgers, 5, 64, 3, 4, 0.00027607905212789774, 0.20798733830451965
burgers, 5, 64, 3, 5, 0.003901141230016947, 0.14871270954608917
burgers, 5, 2, 4, 1, 0.9262670278549194, 0.4711693823337555
burgers, 5, 2, 4, 2, 0.6201246976852417, 0.37054094672203064
burgers, 5, 2, 4, 3, 0.8906417489051819, 0.31866687536239624
burgers, 5, 2, 4, 4, 0.4757143259048462, 0.20915725827217102
burgers, 5, 2, 4, 5, 0.5056818723678589, 0.2671456038951874
burgers, 5, 4, 4, 1, 0.021217944100499153, 0.2688271105289459
burgers, 5, 4, 4, 2, 0.051723260432481766, 0.1572742909193039
burgers, 5, 4, 4, 3, 0.03733918070793152, 0.1554766148328781
burgers, 5, 4, 4, 4, 0.05081643909215927, 0.13902704417705536
burgers, 5, 4, 4, 5, 0.041319191455841064, 0.17812561988830566
burgers, 5, 8, 4, 1, 0.0039000599645078182, 0.04882126674056053
burgers, 5, 8, 4, 2, 0.17220646142959595, 0.33394888043403625
burgers, 5, 8, 4, 3, 0.04863981530070305, 0.38618844747543335
burgers, 5, 8, 4, 4, 0.008266104385256767, 0.12759289145469666
burgers, 5, 8, 4, 5, 0.12157873809337616, 0.44218650460243225
burgers, 5, 16, 4, 1, 0.003729060525074601, 0.18743425607681274
burgers, 5, 16, 4, 2, 0.003500900696963072, 0.5266351103782654
burgers, 5, 16, 4, 3, 0.530525803565979, 0.3588096797466278
burgers, 5, 16, 4, 4, 0.05265456438064575, 0.3080636262893677
burgers, 5, 16, 4, 5, 0.09628168493509293, 0.3565339744091034
burgers, 5, 32, 4, 1, 0.0006488275248557329, 0.11192373931407928
burgers, 5, 32, 4, 2, 0.01817292906343937, 0.4806548058986664
burgers, 5, 32, 4, 3, 0.040084026753902435, 0.17931924760341644
burgers, 5, 32, 4, 4, 0.19760262966156006, 0.5146476030349731
burgers, 5, 32, 4, 5, 0.33567556738853455, 0.5153366327285767
burgers, 5, 64, 4, 1, 0.8986934423446655, 0.494083434343338
burgers, 5, 64, 4, 2, 0.0009970024693757296, 0.25637006759643555
burgers, 5, 64, 4, 3, 0.001985154114663601, 0.0635179877281189
burgers, 5, 64, 4, 4, 0.0008352173608727753, 0.06730876117944717
burgers, 5, 64, 4, 5, 0.22096627950668335, 0.37488409876823425
burgers, 10, 2, 1, 1, 0.6630610823631287, 0.2921738624572754
burgers, 10, 2, 1, 2, 0.6681166291236877, 0.26363405585289
burgers, 10, 2, 1, 3, 0.8945326209068298, 0.3886353075504303
burgers, 10, 2, 1, 4, 0.7580219507217407, 0.322307288646698
burgers, 10, 2, 1, 5, 0.6534065008163452, 0.2787904441356659
burgers, 10, 4, 1, 1, 0.09841644763946533, 0.1582251787185669
burgers, 10, 4, 1, 2, 0.2603197693824768, 0.33746138215065
burgers, 10, 4, 1, 3, 0.1924632042646408, 0.3310478925704956
burgers, 10, 4, 1, 4, 0.17143085598945618, 0.3291456699371338
burgers, 10, 4, 1, 5, 0.2252863496541977, 0.1957695633172989
burgers, 10, 8, 1, 1, 0.11082766950130463, 0.43537160754203796
burgers, 10, 8, 1, 2, 0.10319215059280396, 0.3287665843963623
burgers, 10, 8, 1, 3, 0.07270883023738861, 0.3262362778186798
burgers, 10, 8, 1, 4, 0.38322803378105164, 0.4400221109390259
burgers, 10, 8, 1, 5, 0.042838484048843384, 0.14789393544197083
burgers, 10, 16, 1, 1, 0.044414374977350235, 0.32706883549690247
burgers, 10, 16, 1, 2, 0.045552320778369904, 0.3281099796295166
burgers, 10, 16, 1, 3, 0.029048113152384758, 0.14601725339889526
burgers, 10, 16, 1, 4, 0.0630936250090599, 0.3316971957683563
burgers, 10, 16, 1, 5, 0.05370163172483444, 0.14984415471553802
burgers, 10, 32, 1, 1, 0.013908147811889648, 0.14038223028182983
burgers, 10, 32, 1, 2, 0.03268545866012573, 0.14906485378742218
burgers, 10, 32, 1, 3, 0.02706664800643921, 0.146068274974823
burgers, 10, 32, 1, 4, 0.04713459685444832, 0.1507815420627594
burgers, 10, 32, 1, 5, 0.014987444505095482, 0.14053678512573242
burgers, 10, 64, 1, 1, 0.045636408030986786, 0.14898358285427094
burgers, 10, 64, 1, 2, 0.041881583631038666, 0.14408668875694275
burgers, 10, 64, 1, 3, 0.0732412040233612, 0.16111749410629272
burgers, 10, 64, 1, 4, 0.10336898267269135, 0.1504795104265213
burgers, 10, 64, 1, 5, 0.023867469280958176, 0.1434076875448227
burgers, 10, 2, 2, 1, 0.3658222556114197, 0.29087701439857483
burgers, 10, 2, 2, 2, 0.22251491248607635, 0.33430707454681396
burgers, 10, 2, 2, 3, 0.5358356237411499, 0.4410493075847626
burgers, 10, 2, 2, 4, 0.20398056507110596, 0.17471759021282196
burgers, 10, 2, 2, 5, 0.5074417591094971, 0.23093630373477936
burgers, 10, 4, 2, 1, 0.033836252987384796, 0.32209470868110657
burgers, 10, 4, 2, 2, 0.12594497203826904, 0.32880401611328125
burgers, 10, 4, 2, 3, 0.024854708462953568, 0.31427887082099915
burgers, 10, 4, 2, 4, 0.02835610881447792, 0.14255204796791077
burgers, 10, 4, 2, 5, 0.03800829127430916, 0.14683964848518372
burgers, 10, 8, 2, 1, 0.02348422072827816, 0.13822074234485626
burgers, 10, 8, 2, 2, 0.012490333989262581, 0.1410205364227295
burgers, 10, 8, 2, 3, 0.0108344042673707, 0.13870854675769806
burgers, 10, 8, 2, 4, 0.004542061127722263, 0.14068737626075745
burgers, 10, 8, 2, 5, 0.011415006592869759, 0.31630706787109375
burgers, 10, 16, 2, 1, 0.24863164126873016, 0.3255789875984192
burgers, 10, 16, 2, 2, 0.09767013788223267, 0.32343700528144836
burgers, 10, 16, 2, 3, 0.012209039181470871, 0.14048190414905548
burgers, 10, 16, 2, 4, 0.03418150544166565, 0.13914233446121216
burgers, 10, 16, 2, 5, 0.01569294184446335, 0.1970408707857132
burgers, 10, 32, 2, 1, 0.03329559415578842, 0.141951784491539
burgers, 10, 32, 2, 2, 0.014251862652599812, 0.0626867488026619
burgers, 10, 32, 2, 3, 0.003426740411669016, 0.12223272025585175
burgers, 10, 32, 2, 4, 0.040395330637693405, 0.09949962049722672
burgers, 10, 32, 2, 5, 0.014622030779719353, 0.13413558900356293
burgers, 10, 64, 2, 1, 0.013767377473413944, 0.2967604696750641
burgers, 10, 64, 2, 2, 0.02181113511323929, 0.4325267970561981
burgers, 10, 64, 2, 3, 0.022303404286503792, 0.3020506203174591
burgers, 10, 64, 2, 4, 0.007150878198444843, 0.1365620493888855
burgers, 10, 64, 2, 5, 0.0447506308555603, 0.3506053686141968
burgers, 10, 2, 3, 1, 0.39441418647766113, 0.16295987367630005
burgers, 10, 2, 3, 2, 0.4259638786315918, 0.3445352613925934
burgers, 10, 2, 3, 3, 0.2929415702819824, 0.2919922471046448
burgers, 10, 2, 3, 4, 0.14612771570682526, 0.49016329646110535
burgers, 10, 2, 3, 5, 0.20784135162830353, 0.27991151809692383
burgers, 10, 4, 3, 1, 0.014972919598221779, 0.12927259504795074
burgers, 10, 4, 3, 2, 0.03331991285085678, 0.31731948256492615
burgers, 10, 4, 3, 3, 0.011298242025077343, 0.3103256821632385
burgers, 10, 4, 3, 4, 0.02435597963631153, 0.1440085619688034
burgers, 10, 4, 3, 5, 0.014066438190639019, 0.14181053638458252
burgers, 10, 8, 3, 1, 0.002012037904933095, 0.2924208641052246
burgers, 10, 8, 3, 2, 0.09284596145153046, 0.17524784803390503
burgers, 10, 8, 3, 3, 0.012823499739170074, 0.3924432694911957
burgers, 10, 8, 3, 4, 0.0029951916076242924, 0.35918232798576355
burgers, 10, 8, 3, 5, 0.024217167869210243, 0.4332408308982849
burgers, 10, 16, 3, 1, 0.005360172130167484, 0.4118921458721161
burgers, 10, 16, 3, 2, 0.0023771573323756456, 0.323337197303772
burgers, 10, 16, 3, 3, 0.0026179321575909853, 0.3876374363899231
burgers, 10, 16, 3, 4, 0.013424176722764969, 0.20002754032611847
burgers, 10, 16, 3, 5, 0.0015709116123616695, 0.2747153043746948
burgers, 10, 32, 3, 1, 0.09503299742937088, 0.1930294632911682
burgers, 10, 32, 3, 2, 0.0006054661935195327, 0.2926114797592163
burgers, 10, 32, 3, 3, 0.6274480819702148, 0.30666548013687134
burgers, 10, 32, 3, 4, 0.0007239298429340124, 0.2479977011680603
burgers, 10, 32, 3, 5, 0.00906507670879364, 0.4031239151954651
burgers, 10, 64, 3, 1, 0.0002663549967110157, 0.17487162351608276
burgers, 10, 64, 3, 2, 0.00036026883753947914, 0.27820494771003723
burgers, 10, 64, 3, 3, 0.0009041265584528446, 0.2884242534637451
burgers, 10, 64, 3, 4, 0.0010619544191285968, 0.3819881081581116
burgers, 10, 64, 3, 5, 0.8904892802238464, 0.42900335788726807
burgers, 10, 2, 4, 1, 0.23286005854606628, 0.16561740636825562
burgers, 10, 2, 4, 2, 0.4079573452472687, 0.33203503489494324
burgers, 10, 2, 4, 3, 0.13900046050548553, 0.311127632856369
burgers, 10, 2, 4, 4, 0.25310736894607544, 0.3690759241580963
burgers, 10, 2, 4, 5, 0.2094012051820755, 0.4182111322879791
burgers, 10, 4, 4, 1, 0.04567808657884598, 0.34861379861831665
burgers, 10, 4, 4, 2, 0.012426933273673058, 0.4807106852531433
burgers, 10, 4, 4, 3, 0.02789311856031418, 0.5970280170440674
burgers, 10, 4, 4, 4, 0.015801070258021355, 0.24587103724479675
burgers, 10, 4, 4, 5, 0.042915936559438705, 0.5127869844436646
burgers, 10, 8, 4, 1, 0.01140194945037365, 0.1730673462152481
burgers, 10, 8, 4, 2, 0.0018756610807031393, 0.0629756823182106
burgers, 10, 8, 4, 3, 0.004649299196898937, 0.3932790160179138
burgers, 10, 8, 4, 4, 0.001124492147937417, 0.27101758122444153
burgers, 10, 8, 4, 5, 0.008460148237645626, 0.5716574192047119
burgers, 10, 16, 4, 1, 0.0007395456777885556, 0.1679559350013733
burgers, 10, 16, 4, 2, 0.001518560922704637, 0.36957117915153503
burgers, 10, 16, 4, 3, 0.4453551769256592, 0.36407899856567383
burgers, 10, 16, 4, 4, 0.0057826898992061615, 0.331510990858078
burgers, 10, 16, 4, 5, 0.003201836720108986, 0.36766317486763
burgers, 10, 32, 4, 1, 0.0007926503894850612, 0.4284715950489044
burgers, 10, 32, 4, 2, 0.16483086347579956, 0.5168307423591614
burgers, 10, 32, 4, 3, 0.0007265667663887143, 0.3861769437789917
burgers, 10, 32, 4, 4, 0.31897929310798645, 0.3736738860607147
burgers, 10, 32, 4, 5, 0.04002346098423004, 0.4197953939437866
burgers, 10, 64, 4, 1, 0.2504664659500122, 0.4898936152458191
burgers, 10, 64, 4, 2, 0.00024991686223074794, 0.20082718133926392
burgers, 10, 64, 4, 3, 0.0002430523163639009, 0.3428041636943817
burgers, 10, 64, 4, 4, 0.00022713311773259193, 0.38756006956100464
burgers, 10, 64, 4, 5, 0.4399665594100952, 0.2784002125263214
burgers, 20, 2, 1, 1, 0.7169273495674133, 0.2429639846086502
burgers, 20, 2, 1, 2, 0.6388334035873413, 0.23713091015815735
burgers, 20, 2, 1, 3, 0.7726868391036987, 0.33691614866256714
burgers, 20, 2, 1, 4, 0.8858566880226135, 0.37458303570747375
burgers, 20, 2, 1, 5, 0.6429337859153748, 0.36566266417503357
burgers, 20, 4, 1, 1, 0.07147902995347977, 0.31949582695961
burgers, 20, 4, 1, 2, 0.08278614282608032, 0.1502741575241089
burgers, 20, 4, 1, 3, 0.10122178494930267, 0.3229112923145294
burgers, 20, 4, 1, 4, 0.06809493899345398, 0.3222249150276184
burgers, 20, 4, 1, 5, 0.05723439157009125, 0.1501234471797943
burgers, 20, 8, 1, 1, 0.02080671489238739, 0.42279645800590515
burgers, 20, 8, 1, 2, 0.010070674121379852, 0.14431875944137573
burgers, 20, 8, 1, 3, 0.014206299558281898, 0.3195084035396576
burgers, 20, 8, 1, 4, 0.0062193432822823524, 0.3200836777687073
burgers, 20, 8, 1, 5, 0.01712794229388237, 0.32138025760650635
burgers, 20, 16, 1, 1, 0.001665768912062049, 0.3189331889152527
burgers, 20, 16, 1, 2, 0.0037337627727538347, 0.3176097571849823
burgers, 20, 16, 1, 3, 0.00704097980633378, 0.13650591671466827
burgers, 20, 16, 1, 4, 0.0024196321610361338, 0.31477928161621094
burgers, 20, 16, 1, 5, 0.0025557877961546183, 0.32070931792259216
burgers, 20, 32, 1, 1, 0.00042944535380229354, 0.1396770179271698
burgers, 20, 32, 1, 2, 0.0015526919160038233, 0.14159230887889862
burgers, 20, 32, 1, 3, 0.013803302310407162, 0.31282031536102295
burgers, 20, 32, 1, 4, 0.00345030939206481, 0.14321072399616241
burgers, 20, 32, 1, 5, 0.0013461853377521038, 0.13861164450645447
burgers, 20, 64, 1, 1, 0.0016659500543028116, 0.13605286180973053
burgers, 20, 64, 1, 2, 0.01341701578348875, 0.13731491565704346
burgers, 20, 64, 1, 3, 0.006241822149604559, 0.1373346894979477
burgers, 20, 64, 1, 4, 0.008414682000875473, 0.14072129130363464
burgers, 20, 64, 1, 5, 0.0008947959868237376, 0.13972198963165283
burgers, 20, 2, 2, 1, 0.2868605852127075, 0.32471370697021484
burgers, 20, 2, 2, 2, 0.058178678154945374, 0.3392215073108673
burgers, 20, 2, 2, 3, 0.28609782457351685, 0.34364739060401917
burgers, 20, 2, 2, 4, 0.34622499346733093, 0.43484440445899963
burgers, 20, 2, 2, 5, 0.16423913836479187, 0.4485298991203308
burgers, 20, 4, 2, 1, 0.0026049590669572353, 0.22005735337734222
burgers, 20, 4, 2, 2, 0.009745754301548004, 0.1455645114183426
burgers, 20, 4, 2, 3, 0.0048365285620093346, 0.33212900161743164
burgers, 20, 4, 2, 4, 0.02126476541161537, 0.4408888518810272
burgers, 20, 4, 2, 5, 0.006772941909730434, 0.41214701533317566
burgers, 20, 8, 2, 1, 0.001062767580151558, 0.31765878200531006
burgers, 20, 8, 2, 2, 0.004834403283894062, 0.30952146649360657
burgers, 20, 8, 2, 3, 0.0007571104797534645, 0.31865039467811584
burgers, 20, 8, 2, 4, 0.03292539715766907, 0.30923381447792053
burgers, 20, 8, 2, 5, 0.0016994638135656714, 0.1541510820388794
burgers, 20, 16, 2, 1, 0.00040010351222008467, 0.12738944590091705
burgers, 20, 16, 2, 2, 0.6724994778633118, 0.27258890867233276
burgers, 20, 16, 2, 3, 0.0007066285470500588, 0.13115040957927704
burgers, 20, 16, 2, 4, 0.0007574606570415199, 0.11498963087797165
burgers, 20, 16, 2, 5, 0.0002670650719664991, 0.2939230501651764
burgers, 20, 32, 2, 1, 0.001517351483926177, 0.29220613837242126
burgers, 20, 32, 2, 2, 0.0003773131174966693, 0.2891683280467987
burgers, 20, 32, 2, 3, 0.009155722334980965, 0.3887174725532532
burgers, 20, 32, 2, 4, 0.00026882917154580355, 0.0776035264134407
burgers, 20, 32, 2, 5, 0.0006578091997653246, 0.37548843026161194
burgers, 20, 64, 2, 1, 0.7125891447067261, 0.4194721281528473
burgers, 20, 64, 2, 2, 0.00019520898058544844, 0.3108726441860199
burgers, 20, 64, 2, 3, 0.00012928390060551465, 0.10184244811534882
burgers, 20, 64, 2, 4, 0.21151593327522278, 0.3528745472431183
burgers, 20, 64, 2, 5, 0.33413347601890564, 0.3748200535774231
burgers, 20, 2, 3, 1, 0.24669593572616577, 0.5006820559501648
burgers, 20, 2, 3, 2, 0.1308407485485077, 0.3574135899543762
burgers, 20, 2, 3, 3, 0.17626111209392548, 0.3385313153266907
burgers, 20, 2, 3, 4, 0.14941555261611938, 0.3706960380077362
burgers, 20, 2, 3, 5, 0.03389500454068184, 0.24572567641735077
burgers, 20, 4, 3, 1, 0.0035756875295192003, 0.31597769260406494
burgers, 20, 4, 3, 2, 0.019467417150735855, 0.1827799379825592
burgers, 20, 4, 3, 3, 0.0037198297213763, 0.24452565610408783
burgers, 20, 4, 3, 4, 0.004025400150567293, 0.12360646575689316
burgers, 20, 4, 3, 5, 0.006232466083019972, 0.13162106275558472
burgers, 20, 8, 3, 1, 0.0013570013688877225, 0.33305811882019043
burgers, 20, 8, 3, 2, 0.006637007929384708, 0.4036804139614105
burgers, 20, 8, 3, 3, 0.05239536613225937, 0.38516709208488464
burgers, 20, 8, 3, 4, 0.004245164338499308, 0.4283609688282013
burgers, 20, 8, 3, 5, 0.006534187588840723, 0.3185468912124634
burgers, 20, 16, 3, 1, 0.017915857955813408, 0.1528017222881317
burgers, 20, 16, 3, 2, 0.012058813124895096, 0.1458277553319931
burgers, 20, 16, 3, 3, 0.5413752794265747, 0.45130306482315063
burgers, 20, 16, 3, 4, 0.003885807702317834, 0.38120409846305847
burgers, 20, 16, 3, 5, 0.00028968678088858724, 0.37594130635261536
burgers, 20, 32, 3, 1, 0.07451657950878143, 0.25557941198349
burgers, 20, 32, 3, 2, 0.00020689351367764175, 0.45105797052383423
burgers, 20, 32, 3, 3, 0.0020206719636917114, 0.33369672298431396
burgers, 20, 32, 3, 4, 0.001424243557266891, 0.39527109265327454
burgers, 20, 32, 3, 5, 0.5744310617446899, 0.40048936009407043
burgers, 20, 64, 3, 1, 0.004196601919829845, 0.2121003270149231
burgers, 20, 64, 3, 2, 0.14814110100269318, 0.1962151676416397
burgers, 20, 64, 3, 3, 0.7280141115188599, 0.5949249863624573
burgers, 20, 64, 3, 4, 0.00027874598163180053, 0.4530065059661865
burgers, 20, 64, 3, 5, 0.0014427838614210486, 0.13523061573505402
burgers, 20, 2, 4, 1, 0.0255364328622818, 0.13213033974170685
burgers, 20, 2, 4, 2, 0.18278071284294128, 0.24316172301769257
burgers, 20, 2, 4, 3, 0.052083440124988556, 0.5498101115226746
burgers, 20, 2, 4, 4, 0.16851523518562317, 0.4144173562526703
burgers, 20, 2, 4, 5, 0.12145897001028061, 0.1347416788339615
burgers, 20, 4, 4, 1, 0.02065245434641838, 0.42435023188591003
burgers, 20, 4, 4, 2, 0.003486256580799818, 0.3032355308532715
burgers, 20, 4, 4, 3, 0.0035345368087291718, 0.4711470305919647
burgers, 20, 4, 4, 4, 0.0007633339846506715, 0.25421175360679626
burgers, 20, 4, 4, 5, 0.02650352753698826, 0.48990270495414734
burgers, 20, 8, 4, 1, 0.0013749162899330258, 0.2637704312801361
burgers, 20, 8, 4, 2, 0.0013053568545728922, 0.23081089556217194
burgers, 20, 8, 4, 3, 0.009183891117572784, 0.2728785276412964
burgers, 20, 8, 4, 4, 0.010398350656032562, 0.25294697284698486
burgers, 20, 8, 4, 5, 0.0023889588192105293, 0.34425827860832214
burgers, 20, 16, 4, 1, 0.003692335681989789, 0.2043209820985794
burgers, 20, 16, 4, 2, 0.7895210981369019, 0.47352492809295654
burgers, 20, 16, 4, 3, 0.021052658557891846, 0.4372471272945404
burgers, 20, 16, 4, 4, 0.0015404053265228868, 0.44130581617355347
burgers, 20, 16, 4, 5, 0.000825514376629144, 0.3469093441963196
burgers, 20, 32, 4, 1, 0.0003821833524852991, 0.3556313216686249
burgers, 20, 32, 4, 2, 0.02236998826265335, 0.5302027463912964
burgers, 20, 32, 4, 3, 0.00016684974252711982, 0.2777409553527832
burgers, 20, 32, 4, 4, 0.00041860557394102216, 0.2784406542778015
burgers, 20, 32, 4, 5, 0.0011384133249521255, 0.15190038084983826
burgers, 20, 64, 4, 1, 0.01060928963124752, 0.2794002890586853
burgers, 20, 64, 4, 2, 0.5706720352172852, 0.2822933495044708
burgers, 20, 64, 4, 3, 0.07513991743326187, 0.19143493473529816
burgers, 20, 64, 4, 4, 0.5800560712814331, 0.32071512937545776
burgers, 20, 64, 4, 5, 1.022629737854004, 0.5428374409675598
helmholtz, 5, 2, 1, 1, 11457.55078125, 5.006295680999756
helmholtz, 5, 2, 1, 2, 18529.353515625, 1.448047161102295
helmholtz, 5, 2, 1, 3, 16869.658203125, 0.9307773113250732
helmholtz, 5, 2, 1, 4, 17876.859375, 3.9574215412139893
helmholtz, 5, 2, 1, 5, 20921.955078125, 1.3936104774475098
helmholtz, 5, 4, 1, 1, 1123.5816650390625, 1.1508724689483643
helmholtz, 5, 4, 1, 2, 1902.6265869140625, 2.7194554805755615
helmholtz, 5, 4, 1, 3, 1143.619873046875, 1.5640065670013428
helmholtz, 5, 4, 1, 4, 3539.475830078125, 1.297728180885315
helmholtz, 5, 4, 1, 5, 920.2897338867188, 1.4161086082458496
helmholtz, 5, 8, 1, 1, 248.4613800048828, 0.5565281510353088
helmholtz, 5, 8, 1, 2, 133.96461486816406, 0.4510207176208496
helmholtz, 5, 8, 1, 3, 260.3701477050781, 0.5590707659721375
helmholtz, 5, 8, 1, 4, 240.35848999023438, 0.908953845500946
helmholtz, 5, 8, 1, 5, 241.03909301757812, 0.5776994824409485
helmholtz, 5, 16, 1, 1, 32.05747985839844, 0.11357420682907104
helmholtz, 5, 16, 1, 2, 36.161888122558594, 0.15832588076591492
helmholtz, 5, 16, 1, 3, 26.8994083404541, 0.1680918186903
helmholtz, 5, 16, 1, 4, 29.881237030029297, 0.1781104952096939
helmholtz, 5, 16, 1, 5, 49.0831298828125, 0.22527813911437988
helmholtz, 5, 32, 1, 1, 9.888636589050293, 0.052322570234537125
helmholtz, 5, 32, 1, 2, 8.050524711608887, 0.047740645706653595
