pde, G, width, depth, run, loss, l2
helmholtz, 5, 8, 2, 1, 52.23925018310547, 0.24602822959423065
helmholtz, 5, 8, 2, 2, 42.89475631713867, 0.263156533241272
helmholtz, 5, 8, 2, 3, 39.570762634277344, 0.31293290853500366
helmholtz, 5, 8, 2, 4, 41.091712951660156, 0.40152257680892944
helmholtz, 5, 8, 2, 5, 43.7425537109375, 0.38109105825424194
helmholtz, 5, 16, 2, 1, 7.14624547958374, 0.06334426999092102
helmholtz, 5, 16, 2, 2, 10.407511711120605, 0.07511726021766663
helmholtz, 5, 16, 2, 3, 7.319328308105469, 0.06065019220113754
helmholtz, 5, 16, 2, 4, 10.796135902404785, 0.09408373385667801
helmholtz, 5, 16, 2, 5, 12.45191478729248, 0.10596399754285812
helmholtz, 5, 32, 2, 1, 2.4843809604644775, 0.030256375670433044
helmholtz, 5, 32, 2, 2, 2.46791934967041, 0.038260865956544876
helmholtz, 5, 32, 2, 3, 1.9590568542480469, 0.03673504292964935
helmholtz, 5, 32, 2, 4, 2.5159454345703125, 0.03624604642391205
helmholtz, 5, 32, 2, 5, 3.4297702312469482, 0.03799494355916977
helmholtz, 5, 64, 2, 1, 0.9774294495582581, 0.011665666475892067
helmholtz, 5, 64, 2, 2, 0.12637703120708466, 0.02032502181828022
helmholtz, 5, 64, 2, 3, 4.769588470458984, 0.01576494611799717
helmholtz, 5, 64, 2, 4, 0.07277403026819229, 0.015401088632643223
helmholtz, 5, 64, 2, 5, 0.13889214396476746, 0.013085203245282173
helmholtz, 5, 2, 3, 1, 22914.74609375, 1.6011401414871216
helmholtz, 5, 2, 3, 2, 10190.5068359375, 2.0219333171844482
helmholtz, 5, 2, 3, 3, 230658.734375, 1.7004923820495605
helmholtz, 5, 2, 3, 4, 10505.361328125, 1.4317370653152466
helmholtz, 5, 2, 3, 5, 8599.2880859375, 1.5945097208023071
helmholtz, 5, 4, 3, 1, 215.5959014892578, 1.1474523544311523
helmholtz, 5, 4, 3, 2, 197.35464477539062, 0.6712114810943604
helmholtz, 5, 4, 3, 3, 213.0001220703125, 0.8229534029960632
helmholtz, 5, 4, 3, 4, 276.53076171875, 1.046567678451538
helmholtz, 5, 4, 3, 5, 1358.805908203125, 1.9914498329162598
helmholtz, 5, 8, 3, 1, 54.30535125732422, 0.353584349155426
helmholtz, 5, 8, 3, 2, 49.28129959106445, 0.18192428350448608
helmholtz, 5, 8, 3, 3, 131.2528839111328, 1.0526410341262817
helmholtz, 5, 8, 3, 4, 54.3246955871582, 0.38679757714271545
helmholtz, 5, 8, 3, 5, 62.528831481933594, 0.6026661396026611
helmholtz, 5, 16, 3, 1, 11.599569320678711, 0.15295098721981049
helmholtz, 5, 16, 3, 2, 15.984407424926758, 0.1529407650232315
helmholtz, 5, 16, 3, 3, 12.956467628479004, 0.19986321032047272
helmholtz, 5, 16, 3, 4, 19.98935890197754, 0.21209639310836792
helmholtz, 5, 16, 3, 5, 22.43801498413086, 0.2923170030117035
helmholtz, 5, 32, 3, 1, 7.0733232498168945, 0.11753228306770325
helmholtz, 5, 32, 3, 2, 10.953577995300293, 0.1521797925233841
helmholtz, 5, 32, 3, 3, 1.4373292922973633, 0.2162555754184723
helmholtz, 5, 32, 3, 4, 6.314698696136475, 0.0925714448094368
helmholtz, 5, 32, 3, 5, 4.8646159172058105, 0.09769514203071594
helmholtz, 5, 64, 3, 1, 7.282423496246338, 0.08741330355405807
helmholtz, 5, 64, 3, 2, 2.1493303775787354, 0.05486856400966644
helmholtz, 5, 64, 3, 3, 1.9497238397598267, 0.09338800609111786
helmholtz, 5, 64, 3, 4, 1.2274328470230103, 0.0697137713432312
helmholtz, 5, 64, 3, 5, 0.246621236205101, 0.03559650853276253
helmholtz, 5, 2, 4, 1, 216146.53125, 1.0061118602752686
helmholtz, 5, 2, 4, 2, 10860.94140625, 1.293373465538025
helmholtz, 5, 2, 4, 3, 211263.46875, 1.0213830471038818
helmholtz, 5, 2, 4, 4, 5292.02001953125, 3.449868679046631
helmholtz, 5, 2, 4, 5, 21795.953125, 3.3846487998962402
helmholtz, 5, 4, 4, 1, 1325.512939453125, 1.5420461893081665
helmholtz, 5, 4, 4, 2, 1119.30810546875, 2.0348942279815674
helmholtz, 5, 4, 4, 3, 3121.3994140625, 1.1556339263916016
helmholtz, 5, 4, 4, 4, 894.9657592773438, 1.3674919605255127
helmholtz, 5, 4, 4, 5, 200522.84375, 1.0173038244247437
helmholtz, 5, 8, 4, 1, 335.8887023925781, 1.4510011672973633
helmholtz, 5, 8, 4, 2, 313.12994384765625, 0.5793718695640564
helmholtz, 5, 8, 4, 3, 43427.53515625, 1.1996469497680664
helmholtz, 5, 8, 4, 4, 638.4849243164062, 1.5176348686218262
helmholtz, 5, 8, 4, 5, 713.4468383789062, 1.818662166595459
helmholtz, 5, 16, 4, 1, 184.6024169921875, 0.4610143303871155
helmholtz, 5, 16, 4, 2, 266.8614501953125, 0.7277844548225403
helmholtz, 5, 16, 4, 3, 131.11276245117188, 0.6656746864318848
helmholtz, 5, 16, 4, 4, 483.365966796875, 0.8919717073440552
helmholtz, 5, 16, 4, 5, 228.61793518066406, 0.5748201608657837
helmholtz, 5, 32, 4, 1, 79.06311798095703, 0.6320227384567261
helmholtz, 5, 32, 4, 2, 132.15032958984375, 0.6539576053619385
helmholtz, 5, 32, 4, 3, 134.27777099609375, 0.6896427273750305
helmholtz, 5, 32, 4, 4, 129.7928009033203, 0.6780556440353394
helmholtz, 5, 32, 4, 5, 180.18826293945312, 0.7745815515518188
helmholtz, 5, 64, 4, 1, 49.43014144897461, 0.3398236632347107
helmholtz, 5, 64, 4, 2, 15.92873764038086, 0.28875190019607544
helmholtz, 5, 64, 4, 3, 52.375404357910156, 0.47260168194770813
helmholtz, 5, 64, 4, 4, 33.278499603271484, 0.30732500553131104
helmholtz, 5, 64, 4, 5, 20.600173950195312, 0.20919005572795868
helmholtz, 10, 2, 1, 1, 25145.98046875, 2.794609308242798
helmholtz, 10, 2, 1, 2, 13645.5400390625, 1.7819260358810425
helmholtz, 10, 2, 1, 3, 12818.7373046875, 4.003672122955322
helmholtz, 10, 2, 1, 4, 9139.9580078125, 2.2182672023773193
helmholtz, 10, 2, 1, 5, 11780.123046875, 2.195655584335327
helmholtz, 10, 4, 1, 1, 2933.74365234375, 0.7952264547348022
helmholtz, 10, 4, 1, 2, 1607.3955078125, 1.083303451538086
helmholtz, 10, 4, 1, 3, 1185.5465087890625, 1.3496861457824707
helmholtz, 10, 4, 1, 4, 1750.30810546875, 1.6043637990951538
helmholtz, 10, 4, 1, 5, 2617.165771484375, 0.8297305703163147
helmholtz, 10, 8, 1, 1, 262.2301025390625, 1.0365773439407349
helmholtz, 10, 8, 1, 2, 384.94482421875, 0.7050619125366211
helmholtz, 10, 8, 1, 3, 119.3453369140625, 0.4151424467563629
helmholtz, 10, 8, 1, 4, 330.7458190917969, 0.8682390451431274
helmholtz, 10, 8, 1, 5, 231.10919189453125, 1.2405143976211548
helmholtz, 10, 16, 1, 1, 91.81932830810547, 0.38445043563842773
helmholtz, 10, 16, 1, 2, 105.2400894165039, 0.4045143723487854
helmholtz, 10, 16, 1, 3, 121.56629180908203, 0.3005574643611908
helmholtz, 10, 16, 1, 4, 192.94288635253906, 0.7648302316665649
helmholtz, 10, 16, 1, 5, 212.79209899902344, 0.7476049065589905
helmholtz, 10, 32, 1, 1, 33.65161895751953, 0.2736036479473114
helmholtz, 10, 32, 1, 2, 53.92373275756836, 0.2890157103538513
helmholtz, 10, 32, 1, 3, 63.75908279418945, 0.3129153847694397
helmholtz, 10, 32, 1, 4, 35.416290283203125, 0.20185129344463348
helmholtz, 10, 32, 1, 5, 51.65696334838867, 0.32211679220199585
helmholtz, 10, 64, 1, 1, 19.52678871154785, 0.1370498538017273
helmholtz, 10, 64, 1, 2, 30.853771209716797, 0.23144537210464478
helmholtz, 10, 64, 1, 3, 25.657642364501953, 0.15458877384662628
helmholtz, 10, 64, 1, 4, 27.493623733520508, 0.17093729972839355
helmholtz, 10, 64, 1, 5, 30.966480255126953, 0.19913524389266968
helmholtz, 10, 2, 2, 1, 168235.515625, 0.9998132586479187
helmholtz, 10, 2, 2, 2, 293179.96875, 1.0058934688568115
helmholtz, 10, 2, 2, 3, 201503.703125, 1.007210373878479
helmholtz, 10, 2, 2, 4, 156017.84375, 1.3217432498931885
helmholtz, 10, 2, 2, 5, 192962.890625, 1.0088367462158203
helmholtz, 10, 4, 2, 1, 201707.828125, 0.9898416996002197
helmholtz, 10, 4, 2, 2, 202149.578125, 1.0280938148498535
helmholtz, 10, 4, 2, 3, 235959.5, 1.1480389833450317
helmholtz, 10, 4, 2, 4, 161402.984375, 0.9964325428009033
helmholtz, 10, 4, 2, 5, 196161.421875, 1.1193602085113525
helmholtz, 10, 8, 2, 1, 100785.078125, 1.1978965997695923
helmholtz, 10, 8, 2, 2, 98789.84375, 1.0423035621643066
helmholtz, 10, 8, 2, 3, 113446.8515625, 1.319024920463562
helmholtz, 10, 8, 2, 4, 120277.484375, 1.1708389520645142
helmholtz, 10, 8, 2, 5, 127664.125, 1.0178759098052979
helmholtz, 10, 16, 2, 1, 16537.001953125, 1.0550572872161865
helmholtz, 10, 16, 2, 2, 8708.2197265625, 1.099657654762268
helmholtz, 10, 16, 2, 3, 11386.8359375, 1.0101418495178223
helmholtz, 10, 16, 2, 4, 17505.048828125, 1.141571044921875
helmholtz, 10, 16, 2, 5, 14911.16015625, 1.0731624364852905
helmholtz, 10, 32, 2, 1, 2921.282958984375, 1.1513383388519287
helmholtz, 10, 32, 2, 2, 2531.202392578125, 1.2182260751724243
helmholtz, 10, 32, 2, 3, 848.1170654296875, 1.2586290836334229
helmholtz, 10, 32, 2, 4, 4744.8671875, 1.1926937103271484
helmholtz, 10, 32, 2, 5, 2762.631591796875, 1.2780665159225464
helmholtz, 10, 64, 2, 1, 4501.95849609375, 1.2164839506149292
helmholtz, 10, 64, 2, 2, 4081.60205078125, 1.292381763458252
helmholtz, 10, 64, 2, 3, 419.19927978515625, 1.2394344806671143
helmholtz, 10, 64, 2, 4, 4045.91015625, 1.2482420206069946
helmholtz, 10, 64, 2, 5, 1218.781494140625, 1.2572133541107178
helmholtz, 10, 2, 3, 1, 652277.6875, 4.6981587409973145
helmholtz, 10, 2, 3, 2, 194222.96875, 1.6578218936920166
helmholtz, 10, 2, 3, 3, 295932.4375, 1.5351048707962036
helmholtz, 10, 2, 3, 4, 417123.8125, 4.7029948234558105
helmholtz, 10, 2, 3, 5, 98301.4765625, 1.1459779739379883
helmholtz, 10, 4, 3, 1, 127668.46875, 2.71985125541687
helmholtz, 10, 4, 3, 2, 55174.234375, 1.1679524183273315
helmholtz, 10, 4, 3, 3, 248082.328125, 2.8614304065704346
helmholtz, 10, 4, 3, 4, 419979.625, 2.519174814224243
helmholtz, 10, 4, 3, 5, 64699.265625, 2.081998586654663
helmholtz, 10, 8, 3, 1, 81648.578125, 1.003916621208191
helmholtz, 10, 8, 3, 2, 72536.4921875, 1.001595377922058
helmholtz, 10, 8, 3, 3, 104652.046875, 1.7664872407913208
helmholtz, 10, 8, 3, 4, 215294.359375, 1.1002936363220215
helmholtz, 10, 8, 3, 5, 158388.859375, 1.3194137811660767
helmholtz, 10, 16, 3, 1, 200470.3125, 1.0540350675582886
helmholtz, 10, 16, 3, 2, 352257.8125, 1.0629429817199707
helmholtz, 10, 16, 3, 3, 454415.09375, 1.0948654413223267
helmholtz, 10, 16, 3, 4, 636534.3125, 1.2065094709396362
helmholtz, 10, 16, 3, 5, 279376.5, 1.1570208072662354
helmholtz, 10, 32, 3, 1, 117204.0, 1.1259764432907104
helmholtz, 10, 32, 3, 2, 124970.6796875, 1.1212589740753174
helmholtz, 10, 32, 3, 3, 136879.65625, 1.156435489654541
helmholtz, 10, 32, 3, 4, 270877.96875, 1.1642025709152222
helmholtz, 10, 32, 3, 5, 220435.390625, 1.1740167140960693
helmholtz, 10, 64, 3, 1, 77325.7734375, 1.1403114795684814
helmholtz, 10, 64, 3, 2, 88401.6171875, 1.1349453926086426
helmholtz, 10, 64, 3, 3, 87426.6953125, 1.142869234085083
helmholtz, 10, 64, 3, 4, 124440.7890625, 1.2082833051681519
helmholtz, 10, 64, 3, 5, 76818.7109375, 1.2055857181549072
helmholtz, 10, 2, 4, 1, 196236112.0, 7.305751323699951
helmholtz, 10, 2, 4, 2, 3666270.25, 1.192392110824585
helmholtz, 10, 2, 4, 3, 103970280.0, 3.980503559112549
helmholtz, 10, 2, 4, 4, 98405160.0, 7.235072135925293
helmholtz, 10, 2, 4, 5, 8788823.0, 5.786162376403809
helmholtz, 10, 4, 4, 1, 70133800.0, 5.347697734832764
helmholtz, 10, 4, 4, 2, 4778787.0, 4.039129734039307
helmholtz, 10, 4, 4, 3, 83674232.0, 4.725922584533691
helmholtz, 10, 4, 4, 4, 86614560.0, 6.524958610534668
helmholtz, 10, 4, 4, 5, 63145376.0, 1.8076269626617432
helmholtz, 10, 8, 4, 1, 20115472.0, 5.008080005645752
helmholtz, 10, 8, 4, 2, 7050683.0, 4.601149559020996
helmholtz, 10, 8, 4, 3, 19356000.0, 2.2786123752593994
helmholtz, 10, 8, 4, 4, 32592578.0, 2.0624539852142334
helmholtz, 10, 8, 4, 5, 60701280.0, 4.23831844329834
helmholtz, 10, 16, 4, 1, 25567516.0, 1.1428310871124268
helmholtz, 10, 16, 4, 2, 29516212.0, 1.426425814628601
helmholtz, 10, 16, 4, 3, 34924124.0, 1.1730639934539795
helmholtz, 10, 16, 4, 4, 74425768.0, 1.4641544818878174
helmholtz, 10, 16, 4, 5, 23678836.0, 1.7806334495544434
helmholtz, 10, 32, 4, 1, 13815414.0, 1.2333167791366577
helmholtz, 10, 32, 4, 2, 18239986.0, 1.119551658630371
helmholtz, 10, 32, 4, 3, 17511768.0, 1.2272635698318481
helmholtz, 10, 32, 4, 4, 23432682.0, 1.1613229513168335
helmholtz, 10, 32, 4, 5, 37471284.0, 1.1471952199935913
helmholtz, 10, 64, 4, 1, 12278386.0, 1.2017238140106201
helmholtz, 10, 64, 4, 2, 49763.62109375, 1.0112656354904175
helmholtz, 10, 64, 4, 3, 341159.25, 1.138822078704834
helmholtz, 10, 64, 4, 4, 1279453.75, 1.0109509229660034
helmholtz, 10, 64, 4, 5, 30369.427734375, 1.0080100297927856
helmholtz, 20, 2, 1, 1, 134562.09375, 1.0017166137695312
helmholtz, 20, 2, 1, 2, 145485.265625, 1.3515468835830688
helmholtz, 20, 2, 1, 3, 210144.125, 1.1768836975097656
helmholtz, 20, 2, 1, 4, 142012.375, 1.1851845979690552
helmholtz, 20, 2, 1, 5, 102804.484375, 1.001887321472168
helmholtz, 20, 4, 1, 1, 89068.3984375, 1.6767686605453491
helmholtz, 20, 4, 1, 2, 151058.265625, 1.4702489376068115
helmholtz, 20, 4, 1, 3, 172918.96875, 1.0617645978927612
helmholtz, 20, 4, 1, 4, 177273.1875, 1.0280191898345947
helmholtz, 20, 4, 1, 5, 135994.65625, 1.3028993606567383
helmholtz, 20, 8, 1, 1, 100716.5859375, 1.3401217460632324
helmholtz, 20, 8, 1, 2, 140882.671875, 1.0399775505065918
helmholtz, 20, 8, 1, 3, 111145.859375, 1.2088830471038818
helmholtz, 20, 8, 1, 4, 81638.5078125, 0.9916576743125916
helmholtz, 20, 8, 1, 5, 103549.0625, 1.0857765674591064
helmholtz, 20, 16, 1, 1, 52308.58984375, 0.9963082075119019
helmholtz, 20, 16, 1, 2, 49112.9375, 1.2552542686462402
helmholtz, 20, 16, 1, 3, 50195.5625, 1.090852975845337
helmholtz, 20, 16, 1, 4, 49093.625, 1.056104063987732
helmholtz, 20, 16, 1, 5, 53195.60546875, 1.3377119302749634
helmholtz, 20, 32, 1, 1, 26233.404296875, 1.0657795667648315
helmholtz, 20, 32, 1, 2, 23022.974609375, 1.0541417598724365
helmholtz, 20, 32, 1, 3, 23363.71875, 1.019005537033081
helmholtz, 20, 32, 1, 4, 24114.29296875, 1.0312467813491821
helmholtz, 20, 32, 1, 5, 24607.19140625, 1.2004433870315552
helmholtz, 20, 64, 1, 1, 2718.86083984375, 1.0863996744155884
helmholtz, 20, 64, 1, 2, 2596.68896484375, 1.184086799621582
helmholtz, 20, 64, 1, 3, 2412.841796875, 1.031285047531128
helmholtz, 20, 64, 1, 4, 3370.54296875, 1.1922575235366821
helmholtz, 20, 64, 1, 5, 2601.966064453125, 1.0503329038619995
helmholtz, 20, 2, 2, 1, 19624062.0, 1.4136525392532349
helmholtz, 20, 2, 2, 2, 14767298.0, 1.691940426826477
helmholtz, 20, 2, 2, 3, 13141715.0, 5.364694118499756
helmholtz, 20, 2, 2, 4, 5330499.5, 4.477099418640137
helmholtz, 20, 2, 2, 5, 54173092.0, 7.464847087860107
helmholtz, 20, 4, 2, 1, 25565198.0, 1.0225478410720825
helmholtz, 20, 4, 2, 2, 25815014.0, 5.167384624481201
helmholtz, 20, 4, 2, 3, 2267012.75, 1.0095957517623901
helmholtz, 20, 4, 2, 4, 3173418.0, 4.188850402832031
helmholtz, 20, 4, 2, 5, 8966566.0, 1.896178960800171
helmholtz, 20, 8, 2, 1, 1968572.875, 4.241218090057373
helmholtz, 20, 8, 2, 2, 1243143.5, 3.9246506690979004
helmholtz, 20, 8, 2, 3, 3033570.75, 1.0078119039535522
helmholtz, 20, 8, 2, 4, 2765902.5, 1.4524266719818115
helmholtz, 20, 8, 2, 5, 4959696.0, 3.0655510425567627
helmholtz, 20, 16, 2, 1, 5751749.5, 1.180415153503418
helmholtz, 20, 16, 2, 2, 16425738.0, 1.2134722471237183
helmholtz, 20, 16, 2, 3, 24493328.0, 1.2255278825759888
helmholtz, 20, 16, 2, 4, 13944872.0, 1.2397009134292603
helmholtz, 20, 16, 2, 5, 16817800.0, 1.2432754039764404
helmholtz, 20, 32, 2, 1, 4366542.0, 1.3168342113494873
helmholtz, 20, 32, 2, 2, 5001057.5, 1.319817304611206
helmholtz, 20, 32, 2, 3, 14315292.0, 1.2990057468414307
helmholtz, 20, 32, 2, 4, 3369741.75, 1.338274359703064
helmholtz, 20, 32, 2, 5, 4834626.5, 1.3198890686035156
helmholtz, 20, 64, 2, 1, 3664739.0, 1.243756890296936
helmholtz, 20, 64, 2, 2, 2836224.5, 1.2803428173065186
helmholtz, 20, 64, 2, 3, 3756589.5, 1.2730168104171753
helmholtz, 20, 64, 2, 4, 3279527.75, 1.2420581579208374
helmholtz, 20, 64, 2, 5, 3332466.5, 1.2844806909561157
helmholtz, 20, 2, 3, 1, 130775572480.0, 4.627810001373291
helmholtz, 20, 2, 3, 2, 298491871232.0, 4.69919490814209
helmholtz, 20, 2, 3, 3, 130299215872.0, 5.784917831420898
helmholtz, 20, 2, 3, 4, 614240354304.0, 1.032270073890686
helmholtz, 20, 2, 3, 5, 345475055616.0, 4.007510662078857
helmholtz, 20, 4, 3, 1, 104798568448.0, 8.156328201293945
helmholtz, 20, 4, 3, 2, 77344727040.0, 6.880021095275879
helmholtz, 20, 4, 3, 3, 21360144384.0, 3.6186814308166504
helmholtz, 20, 4, 3, 4, 42716913664.0, 7.324021816253662
helmholtz, 20, 4, 3, 5, 45055246336.0, 2.7289702892303467
helmholtz, 20, 8, 3, 1, 21155549184.0, 1.8923044204711914
helmholtz, 20, 8, 3, 2, 35065171968.0, 3.5968551635742188
helmholtz, 20, 8, 3, 3, 21760616448.0, 5.006866455078125
helmholtz, 20, 8, 3, 4, 23994177536.0, 1.7041717767715454
helmholtz, 20, 8, 3, 5, 26833887232.0, 1.1878834962844849
helmholtz, 20, 16, 3, 1, 19267686400.0, 1.1571154594421387
helmholtz, 20, 16, 3, 2, 20468707328.0, 1.5245712995529175
helmholtz, 20, 16, 3, 3, 19860500480.0, 1.142559289932251
helmholtz, 20, 16, 3, 4, 17749757952.0, 1.1780552864074707
helmholtz, 20, 16, 3, 5, 15952867328.0, 1.3366223573684692
helmholtz, 20, 32, 3, 1, 11045946368.0, 1.214175820350647
helmholtz, 20, 32, 3, 2, 14364762112.0, 1.3314486742019653
helmholtz, 20, 32, 3, 3, 16599175168.0, 1.230413556098938
helmholtz, 20, 32, 3, 4, 12273374208.0, 1.364587426185608
helmholtz, 20, 32, 3, 5, 13320368128.0, 1.3833179473876953
helmholtz, 20, 64, 3, 1, 8851422208.0, 1.279560923576355
helmholtz, 20, 64, 3, 2, 9063680000.0, 1.4019110202789307
helmholtz, 20, 64, 3, 3, 9223541760.0, 1.1920385360717773
helmholtz, 20, 64, 3, 4, 8591668224.0, 1.1762349605560303
helmholtz, 20, 64, 3, 5, 8431904256.0, 1.3886157274246216
helmholtz, 20, 2, 4, 1, 1515778650144768.0, 6.040144920349121
helmholtz, 20, 2, 4, 2, 1024618672422912.0, 5.762411594390869
helmholtz, 20, 2, 4, 3, 119047316307968.0, 1.00490403175354
helmholtz, 20, 2, 4, 4, 3.751929669956403e+16, 2.389376163482666
helmholtz, 20, 2, 4, 5, 202244708368384.0, 6.292557239532471
helmholtz, 20, 4, 4, 1, 116939108122624.0, 7.7749714851379395
helmholtz, 20, 4, 4, 2, 118759595442176.0, 6.817988872528076
helmholtz, 20, 4, 4, 3, 29667358670848.0, 5.752583980560303
helmholtz, 20, 4, 4, 4, 59076029448192.0, 5.544618606567383
helmholtz, 20, 4, 4, 5, 74338116042752.0, 7.471999645233154
helmholtz, 20, 8, 4, 1, 90952987312128.0, 1.1307564973831177
helmholtz, 20, 8, 4, 2, 134192184688640.0, 2.1380410194396973
helmholtz, 20, 8, 4, 3, 79046054510592.0, 2.6589605808258057
helmholtz, 20, 8, 4, 4, 63714778677248.0, 1.1375792026519775
helmholtz, 20, 8, 4, 5, 108548520411136.0, 2.281085968017578
helmholtz, 20, 16, 4, 1, 64049597382656.0, 1.216354489326477
helmholtz, 20, 16, 4, 2, 41772487016448.0, 2.226469039916992
helmholtz, 20, 16, 4, 3, 22464560103424.0, 1.0749112367630005
helmholtz, 20, 16, 4, 4, 60667495186432.0, 1.6659091711044312
helmholtz, 20, 16, 4, 5, 47348415725568.0, 1.3863108158111572
helmholtz, 20, 32, 4, 1, 15671431790592.0, 1.1513937711715698
helmholtz, 20, 32, 4, 2, 19248061612032.0, 1.3033931255340576
helmholtz, 20, 32, 4, 3, 2789345853440.0, 1.0821069478988647
helmholtz, 20, 32, 4, 4, 8049345429504.0, 1.2818034887313843
helmholtz, 20, 32, 4, 5, 5756888285184.0, 1.2176902294158936
helmholtz, 20, 64, 4, 1, 13711198650368.0, 1.3727060556411743
helmholtz, 20, 64, 4, 2, 13049285050368.0, 1.6053903102874756
helmholtz, 20, 64, 4, 3, 14897291198464.0, 1.1721962690353394
helmholtz, 20, 64, 4, 4, 5714921652224.0, 1.0631037950515747
helmholtz, 20, 64, 4, 5, 13846810984448.0, 1.401641845703125
